SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
3840,1,DSC,3.678,1.00,1066.7,35.6,24.6
3840,2,DSC,3.724,1.00,1066.7,27.3,24.6
3840,3,DSC,3.623,1.00,1066.7,37.8,25.5
3840,4,DSC,3.675,1.00,1066.7,37.0,25.3
3900,1,DSC,3.688,1.00,1083.3,35.9,24.8
3900,2,DSC,3.710,1.00,1083.3,28.0,25.0
3900,3,DSC,3.631,1.00,1083.3,38.1,25.8
3900,4,DSC,3.667,1.00,1083.3,38.4,25.4
3960,1,DSC,3.681,1.00,1100.0,35.7,24.9
3960,2,DSC,3.715,1.00,1100.0,26.9,25.6
3960,3,DSC,3.617,1.00,1100.0,37.7,25.6
3960,4,DSC,3.665,1.00,1100.0,39.3,24.7
4020,1,DSC,3.677,1.00,1116.7,35.6,25.4
4020,2,DSC,3.719,1.00,1116.7,28.5,24.3
4020,3,DSC,3.612,1.00,1116.7,37.6,25.5
4020,4,DSC,3.661,1.00,1116.7,37.9,24.7
4080,1,DSC,3.669,1.00,1133.3,36.0,24.7
4080,2,DSC,3.712,1.00,1133.3,28.5,24.7
4080,3,DSC,3.612,1.00,1133.3,37.4,25.3
4080,4,DSC,3.650,1.00,1133.3,36.3,24.4
4140,1,DSC,3.669,1.00,1150.0,35.4,25.2
4140,2,DSC,3.700,1.00,1150.0,28.0,25.1
4140,3,DSC,3.607,1.00,1150.0,38.9,26.1
4140,4,DSC,3.655,1.00,1150.0,37.9,25.2
4200,1,DSC,3.669,1.00,1166.7,36.2,25.6
4200,2,DSC,3.700,1.00,1166.7,28.0,24.5
4200,3,DSC,3.600,1.00,1166.7,38.0,25.6
4200,4,DSC,3.655,1.00,1166.7,37.3,25.1
4260,1,DSC,3.664,1.00,1183.3,35.1,25.7
4260,2,DSC,3.699,1.00,1183.3,28.0,25.3
4260,3,DSC,3.601,1.00,1183.3,37.5,25.2
4260,4,DSC,3.645,1.00,1183.3,38.4,25.1
4320,1,DSC,3.662,1.00,1200.0,37.0,24.7
4320,2,DSC,3.699,1.00,1200.0,27.3,25.1
4320,3,DSC,3.593,1.00,1200.0,37.5,26.0
4320,4,DSC,3.638,1.00,1200.0,38.0,25.3
4380,1,DSC,3.655,1.00,1216.7,37.2,25.4
4380,2,DSC,3.686,1.00,1216.7,27.3,25.7
4380,3,DSC,3.586,1.00,1216.7,39.0,26.0
4380,4,DSC,3.636,1.00,1216.7,37.8,25.2
4440,1,DSC,3.649,1.00,1233.3,35.6,25.4
4440,2,DSC,3.687,1.00,1233.3,29.5,24.7
4440,3,DSC,3.583,1.00,1233.3,37.4,25.8
4440,4,DSC,3.635,1.00,1233.3,37.2,25.7
4500,1,DSC,3.647,1.00,1250.0,35.7,25.8
4500,2,DSC,3.682,1.00,1250.0,28.6,25.3
4500,3,DSC,3.579,1.00,1250.0,38.3,25.9
4500,4,DSC,3.628,1.00,1250.0,37.5,25.3
4560,1,DSC,3.643,1.00,1266.7,36.4,25.5
4560,2,DSC,3.683,1.00,1266.7,27.7,25.1
4560,3,DSC,3.576,1.00,1266.7,38.8,25.6
4560,4,DSC,3.619,1.00,1266.7,36.7,25.9
4620,1,DSC,3.634,1.00,1283.3,36.7,25.1
4620,2,DSC,3.682,1.00,1283.3,28.8,25.0
4620,3,DSC,3.562,1.00,1283.3,37.2,26.0
4620,4,DSC,3.617,1.00,1283.3,39.3,25.4
4680,1,DSC,3.630,1.00,1300.0,35.5,24.8
4680,2,DSC,3.673,1.00,1300.0,28.5,25.6
4680,3,DSC,3.565,1.00,1300.0,37.8,26.0
4680,4,DSC,3.619,1.00,1300.0,36.5,25.6
4740,1,DSC,3.635,1.00,1316.7,35.0,25.3
4740,2,DSC,3.663,1.00,1316.7,27.2,25.4
4740,3,DSC,3.559,1.00,1316.7,38.1,26.2
4740,4,DSC,3.609,1.00,1316.7,37.5,25.5
4800,1,DSC,3.633,1.00,1333.3,35.5,25.2
4800,2,DSC,3.662,1.00,1333.3,28.3,25.6
4800,3,DSC,3.545,1.00,1333.3,37.6,25.9
4800,4,DSC,3.606,1.00,1333.3,38.0,25.9
4860,1,DSC,3.625,1.00,1350.0,36.5,25.3
4860,2,DSC,3.658,1.00,1350.0,29.8,25.4
4860,3,DSC,3.551,1.00,1350.0,36.4,26.7
4860,4,DSC,3.611,1.00,1350.0,37.1,26.4
4920,1,DSC,3.616,1.00,1366.7,36.8,25.9
4920,2,DSC,3.655,1.00,1366.7,27.6,25.2
4920,3,DSC,3.545,1.00,1366.7,39.4,26.0
4920,4,DSC,3.600,1.00,1366.7,36.9,26.0
4980,1,DSC,3.614,1.00,1383.3,35.7,26.0
4980,2,DSC,3.645,1.00,1383.3,28.7,25.5
4980,3,DSC,3.540,1.00,1383.3,37.0,26.0
4980,4,DSC,3.593,1.00,1383.3,37.3,25.8
5040,1,DSC,3.618,1.00,1400.0,36.0,26.1
5040,2,DSC,3.656,1.00,1400.0,27.6,25.4
5040,3,DSC,3.535,1.00,1400.0,38.2,26.5
5040,4,DSC,3.588,1.00,1400.0,37.3,26.0
5100,1,DSC,3.611,1.00,1416.7,35.4,25.4
5100,2,DSC,3.651,1.00,1416.7,27.6,25.7
5100,3,DSC,3.522,1.00,1416.7,37.5,26.6
5100,4,DSC,3.587,1.00,1416.7,38.3,25.7
5160,1,DSC,3.607,1.00,1433.3,38.2,25.7
5160,2,DSC,3.640,1.00,1433.3,28.3,25.3
5160,3,DSC,3.523,1.00,1433.3,36.6,25.9
5160,4,DSC,3.591,1.00,1433.3,37.0,25.8
5220,1,DSC,3.602,1.00,1450.0,36.6,25.9
5220,2,DSC,3.643,1.00,1450.0,28.0,25.9
5220,3,DSC,3.524,1.00,1450.0,37.2,26.3
5220,4,DSC,3.582,1.00,1450.0,37.9,25.8
5280,1,DSC,3.600,1.00,1466.7,35.7,25.6
5280,2,DSC,3.635,1.00,1466.7,27.4,25.6
5280,3,DSC,3.513,1.00,1466.7,37.2,26.6
5280,4,DSC,3.575,1.00,1466.7,37.8,26.1
5340,1,DSC,3.588,1.00,1483.3,35.5,26.3
5340,2,DSC,3.640,1.00,1483.3,26.9,25.6
5340,3,DSC,3.510,1.00,1483.3,37.4,26.5
5340,4,DSC,3.574,1.00,1483.3,38.2,26.0
5400,1,DSC,3.587,1.00,1500.0,35.1,25.7
5400,2,DSC,3.630,1.00,1500.0,27.9,25.5
5400,3,DSC,3.504,1.00,1500.0,36.3,26.5
5400,4,DSC,3.574,1.00,1500.0,38.0,26.0
5460,1,DSC,3.583,1.00,1516.7,35.5,25.9
5460,2,DSC,3.632,1.00,1516.7,26.9,25.6
5460,3,DSC,3.491,1.00,1516.7,38.0,26.1
5460,4,DSC,3.569,1.00,1516.7,37.5,26.3
5520,1,DSC,3.575,1.00,1533.3,36.7,25.8
5520,2,DSC,3.622,1.00,1533.3,27.2,25.8
5520,3,DSC,3.498,1.00,1533.3,37.6,26.6
5520,4,DSC,3.561,1.00,1533.3,38.7,26.3
5580,1,DSC,3.579,1.00,1550.0,36.0,26.4
5580,2,DSC,3.629,1.00,1550.0,28.0,26.0
5580,3,DSC,3.480,1.00,1550.0,37.7,27.1
5580,4,DSC,3.564,1.00,1550.0,37.0,26.1
5640,1,DSC,3.572,1.00,1566.7,37.1,25.8
5640,2,DSC,3.614,1.00,1566.7,27.9,25.2
5640,3,DSC,3.475,1.00,1566.7,38.2,26.8
5640,4,DSC,3.546,1.00,1566.7,37.2,26.2
5700,1,DSC,3.574,1.00,1583.3,35.6,26.1
5700,2,DSC,3.612,1.00,1583.3,28.1,26.3
5700,3,DSC,3.464,1.00,1583.3,38.6,27.1
5700,4,DSC,3.549,1.00,1583.3,37.1,26.0
5760,1,DSC,3.568,1.00,1600.0,36.1,26.4
5760,2,DSC,3.611,1.00,1600.0,27.2,25.8
5760,3,DSC,3.454,1.00,1600.0,37.6,26.9
5760,4,DSC,3.545,1.00,1600.0,38.0,26.0
5820,1,DSC,3.562,1.00,1616.7,36.3,26.4
5820,2,DSC,3.611,1.00,1616.7,28.8,25.8
5820,3,DSC,3.453,1.00,1616.7,38.4,26.7
5820,4,DSC,3.543,1.00,1616.7,37.9,26.6
5880,1,DSC,3.555,1.00,1633.3,35.6,26.5
5880,2,DSC,3.606,1.00,1633.3,27.8,25.4
5880,3,DSC,3.441,1.00,1633.3,37.8,27.5
5880,4,DSC,3.539,1.00,1633.3,38.3,25.8
5940,1,DSC,3.554,1.00,1650.0,35.0,25.8
5940,2,DSC,3.596,1.00,1650.0,27.6,25.7
5940,3,DSC,3.437,1.00,1650.0,38.7,27.2
5940,4,DSC,3.531,1.00,1650.0,36.4,25.9
6000,1,DSC,3.548,1.00,1666.7,36.7,26.1
6000,2,DSC,3.598,1.00,1666.7,28.5,25.9
6000,3,DSC,3.430,1.00,1666.7,37.9,27.0
6000,4,DSC,3.530,1.00,1666.7,38.2,26.5
6060,1,DSC,3.544,1.00,1683.3,36.6,26.0
6060,2,DSC,3.596,1.00,1683.3,28.7,26.0
6060,3,DSC,3.424,1.00,1683.3,39.8,27.1
6060,4,DSC,3.528,1.00,1683.3,37.5,26.6
6120,1,DSC,3.544,1.00,1700.0,36.4,26.4
6120,2,DSC,3.589,1.00,1700.0,27.9,25.8
6120,3,DSC,3.411,1.00,1700.0,39.4,27.1
6120,4,DSC,3.521,1.00,1700.0,37.3,26.9
6180,1,DSC,3.538,1.00,1716.7,36.1,26.5
6180,2,DSC,3.585,1.00,1716.7,28.1,26.0
6180,3,DSC,3.395,1.00,1716.7,37.1,26.8
6180,4,DSC,3.520,1.00,1716.7,38.2,26.7
6240,1,DSC,3.534,1.00,1733.3,35.7,26.8
6240,2,DSC,3.572,1.00,1733.3,27.9,26.1
6240,3,DSC,3.387,1.00,1733.3,38.7,26.8
6240,4,DSC,3.512,1.00,1733.3,37.4,26.5
6300,1,DSC,3.529,1.00,1750.0,35.4,27.1
6300,2,DSC,3.579,1.00,1750.0,28.1,26.1
6300,3,DSC,3.376,1.00,1750.0,38.0,27.2
6300,4,DSC,3.509,1.00,1750.0,36.5,26.8
6360,1,DSC,3.528,1.00,1766.7,36.5,26.1
6360,2,DSC,3.580,1.00,1766.7,28.1,26.1
6360,3,DSC,3.358,1.00,1766.7,37.2,27.0
6360,4,DSC,3.496,1.00,1766.7,37.9,26.3
6420,1,DSC,3.527,1.00,1783.3,36.4,26.6
6420,2,DSC,3.568,1.00,1783.3,27.2,25.8
6420,3,DSC,3.357,1.00,1783.3,38.2,27.2
6420,4,DSC,3.498,1.00,1783.3,37.7,26.6
6480,1,DSC,3.521,1.00,1800.0,37.1,26.7
6480,2,DSC,3.567,1.00,1800.0,27.4,25.8
6480,3,DSC,3.330,1.00,1800.0,37.4,27.3
6480,4,DSC,3.486,1.00,1800.0,38.5,26.3
6540,1,DSC,3.513,1.00,1816.7,35.4,26.7
6540,2,DSC,3.570,1.00,1816.7,25.8,25.7
6540,3,DSC,3.329,1.00,1816.7,38.8,27.3
6540,4,DSC,3.483,1.00,1816.7,37.1,26.3
6600,1,DSC,3.514,1.00,1833.3,35.8,27.1
6600,2,DSC,3.562,1.00,1833.3,28.2,25.8
6600,3,DSC,3.309,1.00,1833.3,38.3,27.3
6600,4,DSC,3.470,1.00,1833.3,37.9,26.9
6660,1,DSC,3.507,1.00,1850.0,35.6,26.4
6660,2,DSC,3.566,1.00,1850.0,28.3,26.6
6660,3,DSC,3.300,1.00,1850.0,38.3,27.9
6660,4,DSC,3.465,1.00,1850.0,36.5,26.8
6720,1,DSC,3.496,1.00,1866.7,35.6,26.6
6720,2,DSC,3.547,1.00,1866.7,29.2,26.1
6720,3,DSC,3.289,1.00,1866.7,38.9,27.3
6720,4,DSC,3.459,1.00,1866.7,37.8,26.3
6780,1,DSC,3.491,1.00,1883.3,36.3,26.9
6780,2,DSC,3.554,1.00,1883.3,27.7,26.1
6780,3,DSC,3.271,1.00,1883.3,37.2,27.2
6780,4,DSC,3.468,1.00,1883.3,37.2,26.6
6840,1,DSC,3.484,1.00,1900.0,36.4,26.8
6840,2,DSC,3.541,1.00,1900.0,26.7,26.3
6840,3,DSC,3.251,1.00,1900.0,38.7,27.8
6840,4,DSC,3.453,1.00,1900.0,38.8,27.2
6900,1,DSC,3.477,1.00,1916.7,35.7,26.5
6900,2,DSC,3.540,1.00,1916.7,27.7,26.3
6900,3,DSC,3.225,1.00,1916.7,38.7,27.6
6900,4,DSC,3.451,1.00,1916.7,36.8,26.4
6960,1,DSC,3.480,1.00,1933.3,36.3,26.8
6960,2,DSC,3.551,1.00,1933.3,28.3,26.3
6960,3,DSC,3.197,1.00,1933.3,35.9,27.6
6960,4,DSC,3.440,1.00,1933.3,36.4,26.8
7020,1,DSC,3.478,1.00,1950.0,35.5,26.1
7020,2,DSC,3.541,1.00,1950.0,28.1,26.0
