SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
780,1,DSC,3.980,1.00,216.7,27.7,23.5
780,2,DSC,3.977,1.00,216.7,38.2,23.4
780,3,DSC,3.926,1.00,216.7,41.0,23.9
780,4,DSC,3.978,1.00,216.7,27.8,23.1
840,1,DSC,3.961,1.00,233.3,27.6,23.2
840,2,DSC,3.957,1.00,233.3,38.1,23.3
840,3,DSC,3.913,1.00,233.3,40.8,24.1
840,4,DSC,3.964,1.00,233.3,29.0,24.0
900,1,DSC,3.955,1.00,250.0,29.4,23.4
900,2,DSC,3.952,1.00,250.0,36.8,23.1
900,3,DSC,3.901,1.00,250.0,41.7,23.3
900,4,DSC,3.960,1.00,250.0,28.0,23.3
960,1,DSC,3.952,1.00,266.7,27.4,23.2
960,2,DSC,3.948,1.00,266.7,37.2,23.3
960,3,DSC,3.889,1.00,266.7,40.2,23.4
960,4,DSC,3.939,1.00,266.7,30.0,23.6
1020,1,DSC,3.942,1.00,283.3,29.5,23.3
1020,2,DSC,3.936,1.00,283.3,36.7,23.5
1020,3,DSC,3.881,1.00,283.3,41.3,23.4
1020,4,DSC,3.939,1.00,283.3,28.9,23.5
1080,1,DSC,3.930,1.00,300.0,28.9,23.4
1080,2,DSC,3.931,1.00,300.0,38.2,24.0
1080,3,DSC,3.878,1.00,300.0,42.1,23.8
1080,4,DSC,3.939,1.00,300.0,28.1,23.0
1140,1,DSC,3.934,1.00,316.7,29.3,23.1
1140,2,DSC,3.932,1.00,316.7,36.2,23.4
1140,3,DSC,3.873,1.00,316.7,39.4,24.0
1140,4,DSC,3.935,1.00,316.7,28.2,23.6
1200,1,DSC,3.915,1.00,333.3,27.5,24.1
1200,2,DSC,3.917,1.00,333.3,37.7,23.6
1200,3,DSC,3.856,1.00,333.3,41.4,23.5
1200,4,DSC,3.925,1.00,333.3,26.9,24.0
1260,1,DSC,3.920,1.00,350.0,27.1,23.3
1260,2,DSC,3.915,1.00,350.0,38.0,24.2
1260,3,DSC,3.850,1.00,350.0,41.3,23.3
1260,4,DSC,3.917,1.00,350.0,28.9,23.3
1320,1,DSC,3.914,1.00,366.7,28.5,23.7
1320,2,DSC,3.912,1.00,366.7,37.6,23.3
1320,3,DSC,3.848,1.00,366.7,41.2,23.9
1320,4,DSC,3.917,1.00,366.7,29.7,23.3
1380,1,DSC,3.909,1.00,383.3,28.7,23.8
1380,2,DSC,3.900,1.00,383.3,38.4,23.4
1380,3,DSC,3.828,1.00,383.3,40.5,24.6
1380,4,DSC,3.900,1.00,383.3,28.4,23.5
1440,1,DSC,3.900,1.00,400.0,29.0,24.2
1440,2,DSC,3.890,1.00,400.0,37.8,23.8
1440,3,DSC,3.825,1.00,400.0,40.4,23.6
1440,4,DSC,3.900,1.00,400.0,29.6,24.2
1500,1,DSC,3.891,1.00,416.7,28.9,23.9
1500,2,DSC,3.888,1.00,416.7,37.7,23.6
1500,3,DSC,3.820,1.00,416.7,41.4,24.2
1500,4,DSC,3.889,1.00,416.7,28.8,23.6
1560,1,DSC,3.887,1.00,433.3,28.8,24.1
1560,2,DSC,3.879,1.00,433.3,37.8,23.5
1560,3,DSC,3.811,1.00,433.3,41.5,24.5
1560,4,DSC,3.889,1.00,433.3,28.4,23.9
1620,1,DSC,3.877,1.00,450.0,28.2,23.8
1620,2,DSC,3.875,1.00,450.0,37.6,24.4
1620,3,DSC,3.794,1.00,450.0,40.6,24.7
1620,4,DSC,3.875,1.00,450.0,29.1,24.3
1680,1,DSC,3.880,1.00,466.7,28.7,24.3
1680,2,DSC,3.872,1.00,466.7,38.9,24.1
1680,3,DSC,3.794,1.00,466.7,42.7,24.2
1680,4,DSC,3.871,1.00,466.7,29.8,24.1
1740,1,DSC,3.872,1.00,483.3,30.1,23.9
1740,2,DSC,3.864,1.00,483.3,38.3,23.6
1740,3,DSC,3.790,1.00,483.3,41.2,24.1
1740,4,DSC,3.869,1.00,483.3,30.1,24.3
1800,1,DSC,3.868,1.00,500.0,29.7,23.8
1800,2,DSC,3.858,1.00,500.0,36.7,23.5
1800,3,DSC,3.786,1.00,500.0,40.5,24.4
1800,4,DSC,3.855,1.00,500.0,29.1,23.7
1860,1,DSC,3.853,1.00,516.7,27.1,24.3
1860,2,DSC,3.849,1.00,516.7,38.0,23.8
1860,3,DSC,3.771,1.00,516.7,41.7,24.6
1860,4,DSC,3.856,1.00,516.7,27.2,24.3
1920,1,DSC,3.845,1.00,533.3,29.1,24.3
1920,2,DSC,3.847,1.00,533.3,37.6,24.4
1920,3,DSC,3.763,1.00,533.3,40.9,24.6
1920,4,DSC,3.845,1.00,533.3,29.1,23.5
1980,1,DSC,3.844,1.00,550.0,28.8,23.6
1980,2,DSC,3.836,1.00,550.0,38.3,24.2
1980,3,DSC,3.765,1.00,550.0,40.8,24.8
1980,4,DSC,3.838,1.00,550.0,28.9,24.6
2040,1,DSC,3.840,1.00,566.7,29.2,24.2
2040,2,DSC,3.833,1.00,566.7,38.0,24.6
2040,3,DSC,3.754,1.00,566.7,41.9,25.2
2040,4,DSC,3.837,1.00,566.7,28.3,23.8
2100,1,DSC,3.842,1.00,583.3,29.2,23.7
2100,2,DSC,3.831,1.00,583.3,37.3,24.4
2100,3,DSC,3.751,1.00,583.3,41.6,24.8
2100,4,DSC,3.826,1.00,583.3,29.5,24.5
2160,1,DSC,3.827,1.00,600.0,28.9,23.9
2160,2,DSC,3.826,1.00,600.0,38.3,24.4
2160,3,DSC,3.737,1.00,600.0,40.4,24.4
2160,4,DSC,3.820,1.00,600.0,28.6,24.0
2220,1,DSC,3.819,1.00,616.7,29.3,24.8
2220,2,DSC,3.817,1.00,616.7,37.6,24.1
2220,3,DSC,3.737,1.00,616.7,40.4,24.8
2220,4,DSC,3.829,1.00,616.7,30.6,24.6
2280,1,DSC,3.814,1.00,633.3,29.7,24.0
2280,2,DSC,3.821,1.00,633.3,39.4,24.8
2280,3,DSC,3.728,1.00,633.3,41.2,24.4
2280,4,DSC,3.818,1.00,633.3,28.1,24.0
2340,1,DSC,3.815,1.00,650.0,30.8,24.6
2340,2,DSC,3.807,1.00,650.0,37.8,24.5
2340,3,DSC,3.723,1.00,650.0,40.8,25.2
2340,4,DSC,3.813,1.00,650.0,29.0,24.1
2400,1,DSC,3.808,1.00,666.7,28.7,23.8
2400,2,DSC,3.806,1.00,666.7,37.0,24.1
2400,3,DSC,3.714,1.00,666.7,41.0,24.8
2400,4,DSC,3.806,1.00,666.7,28.7,24.0
2460,1,DSC,3.799,1.00,683.3,28.2,24.5
2460,2,DSC,3.797,1.00,683.3,37.1,23.9
2460,3,DSC,3.706,1.00,683.3,41.9,24.8
2460,4,DSC,3.804,1.00,683.3,30.1,24.2
2520,1,DSC,3.799,1.00,700.0,29.1,24.0
2520,2,DSC,3.797,1.00,700.0,37.7,24.1
2520,3,DSC,3.700,1.00,700.0,41.5,24.9
2520,4,DSC,3.798,1.00,700.0,27.9,24.4
2580,1,DSC,3.794,1.00,716.7,27.2,24.2
2580,2,DSC,3.789,1.00,716.7,36.8,24.1
2580,3,DSC,3.702,1.00,716.7,41.5,24.5
2580,4,DSC,3.795,1.00,716.7,29.5,24.1
2640,1,DSC,3.789,1.00,733.3,28.9,24.7
2640,2,DSC,3.782,1.00,733.3,37.6,24.6
2640,3,DSC,3.691,1.00,733.3,39.1,24.8
2640,4,DSC,3.786,1.00,733.3,29.1,25.1
2700,1,DSC,3.778,1.00,750.0,30.3,24.3
2700,2,DSC,3.780,1.00,750.0,37.2,24.4
2700,3,DSC,3.690,1.00,750.0,41.0,24.5
2700,4,DSC,3.777,1.00,750.0,28.3,25.1
2760,1,DSC,3.776,1.00,766.7,28.3,24.4
2760,2,DSC,3.776,1.00,766.7,37.9,24.3
2760,3,DSC,3.675,1.00,766.7,40.7,25.0
2760,4,DSC,3.776,1.00,766.7,29.4,24.1
2820,1,DSC,3.767,1.00,783.3,27.6,24.8
2820,2,DSC,3.776,1.00,783.3,36.7,24.3
2820,3,DSC,3.672,1.00,783.3,40.6,25.2
2820,4,DSC,3.767,1.00,783.3,30.3,24.3
2880,1,DSC,3.769,1.00,800.0,28.9,24.2
2880,2,DSC,3.767,1.00,800.0,37.8,24.5
2880,3,DSC,3.671,1.00,800.0,41.3,25.2
2880,4,DSC,3.758,1.00,800.0,27.7,24.4
2940,1,DSC,3.764,1.00,816.7,29.3,24.6
2940,2,DSC,3.760,1.00,816.7,36.8,24.4
2940,3,DSC,3.660,1.00,816.7,41.4,24.9
2940,4,DSC,3.760,1.00,816.7,30.0,25.0
3000,1,DSC,3.758,1.00,833.3,28.8,24.8
3000,2,DSC,3.754,1.00,833.3,37.5,24.2
3000,3,DSC,3.661,1.00,833.3,40.7,24.8
3000,4,DSC,3.755,1.00,833.3,30.3,24.1
3060,1,DSC,3.753,1.00,850.0,28.7,24.8
3060,2,DSC,3.746,1.00,850.0,37.1,24.7
3060,3,DSC,3.656,1.00,850.0,40.9,25.4
3060,4,DSC,3.756,1.00,850.0,29.0,24.7
3120,1,DSC,3.753,1.00,866.7,29.5,25.1
3120,2,DSC,3.752,1.00,866.7,38.0,24.9
3120,3,DSC,3.649,1.00,866.7,39.8,24.7
3120,4,DSC,3.754,1.00,866.7,28.5,24.6
3180,1,DSC,3.743,1.00,883.3,29.3,24.9
3180,2,DSC,3.742,1.00,883.3,37.5,24.9
3180,3,DSC,3.639,1.00,883.3,41.4,25.3
3180,4,DSC,3.749,1.00,883.3,28.5,24.6
3240,1,DSC,3.743,1.00,900.0,31.1,25.0
3240,2,DSC,3.739,1.00,900.0,37.4,24.7
3240,3,DSC,3.636,1.00,900.0,41.1,25.1
3240,4,DSC,3.741,1.00,900.0,27.8,24.7
3300,1,DSC,3.732,1.00,916.7,27.8,24.4
3300,2,DSC,3.740,1.00,916.7,37.8,24.7
3300,3,DSC,3.633,1.00,916.7,41.2,25.3
3300,4,DSC,3.738,1.00,916.7,28.5,24.8
3360,1,DSC,3.735,1.00,933.3,27.8,24.9
3360,2,DSC,3.733,1.00,933.3,38.0,24.6
3360,3,DSC,3.625,1.00,933.3,41.2,25.3
3360,4,DSC,3.731,1.00,933.3,27.9,24.6
3420,1,DSC,3.725,1.00,950.0,28.5,24.9
3420,2,DSC,3.731,1.00,950.0,37.4,24.3
3420,3,DSC,3.620,1.00,950.0,40.7,25.7
3420,4,DSC,3.729,1.00,950.0,28.4,24.4
3480,1,DSC,3.723,1.00,966.7,28.6,24.9
3480,2,DSC,3.714,1.00,966.7,36.6,24.9
3480,3,DSC,3.612,1.00,966.7,41.9,25.7
3480,4,DSC,3.727,1.00,966.7,28.5,24.6
3540,1,DSC,3.716,1.00,983.3,29.8,24.6
3540,2,DSC,3.721,1.00,983.3,38.4,24.8
3540,3,DSC,3.612,1.00,983.3,40.3,25.2
3540,4,DSC,3.715,1.00,983.3,28.7,24.7
3600,1,DSC,3.713,1.00,1000.0,28.1,25.0
3600,2,DSC,3.715,1.00,1000.0,37.2,25.0
3600,3,DSC,3.606,1.00,1000.0,39.7,26.0
3600,4,DSC,3.709,1.00,1000.0,29.0,25.1
3660,1,DSC,3.706,1.00,1016.7,29.5,25.3
3660,2,DSC,3.704,1.00,1016.7,38.1,25.3
3660,3,DSC,3.601,1.00,1016.7,41.9,25.8
3660,4,DSC,3.711,1.00,1016.7,28.6,25.1
3720,1,DSC,3.702,1.00,1033.3,28.9,25.4
3720,2,DSC,3.702,1.00,1033.3,36.7,24.8
3720,3,DSC,3.589,1.00,1033.3,40.3,25.4
3720,4,DSC,3.703,1.00,1033.3,29.8,24.9
3780,1,DSC,3.699,1.00,1050.0,29.9,24.9
3780,2,DSC,3.699,1.00,1050.0,37.2,25.1
3780,3,DSC,3.589,1.00,1050.0,41.6,25.8
3780,4,DSC,3.702,1.00,1050.0,29.0,24.9
3840,1,DSC,3.695,1.00,1066.7,29.8,24.9
3840,2,DSC,3.680,1.00,1066.7,36.9,25.2
3840,3,DSC,3.586,1.00,1066.7,41.2,25.4
3840,4,DSC,3.693,1.00,1066.7,29.9,25.1
3900,1,DSC,3.705,1.00,1083.3,29.1,25.1
3900,2,DSC,3.696,1.00,1083.3,38.6,25.2
3900,3,DSC,3.582,1.00,1083.3,41.5,25.9
3900,4,DSC,3.695,1.00,1083.3,28.7,25.7
3960,1,DSC,3.684,1.00,1100.0,29.2,25.2
3960,2,DSC,3.685,1.00,1100.0,37.9,25.5
3960,3,DSC,3.573,1.00,1100.0,40.1,25.7
3960,4,DSC,3.691,1.00,1100.0,29.6,25.0
4020,1,DSC,3.690,1.00,1116.7,29.4,24.7
4020,2,DSC,3.682,1.00,1116.7,36.6,25.6
4020,3,DSC,3.573,1.00,1116.7,41.5,26.2
4020,4,DSC,3.689,1.00,1116.7,28.6,25.5
4080,1,DSC,3.679,1.00,1133.3,29.8,25.3
4080,2,DSC,3.680,1.00,1133.3,36.5,25.2
4080,3,DSC,3.561,1.00,1133.3,39.6,25.6
4080,4,DSC,3.680,1.00,1133.3,28.5,25.1
4140,1,DSC,3.686,1.00,1150.0,29.5,24.7
4140,2,DSC,3.673,1.00,1150.0,36.7,25.1
4140,3,DSC,3.560,1.00,1150.0,40.5,26.9
4140,4,DSC,3.673,1.00,1150.0,29.3,24.9
4200,1,DSC,3.678,1.00,1166.7,28.7,25.2
4200,2,DSC,3.678,1.00,1166.7,36.4,24.8
4200,3,DSC,3.550,1.00,1166.7,39.9,26.0
4200,4,DSC,3.677,1.00,1166.7,29.8,25.1
4260,1,DSC,3.663,1.00,1183.3,28.7,25.3
4260,2,DSC,3.664,1.00,1183.3,37.1,25.5
4260,3,DSC,3.544,1.00,1183.3,41.3,26.1
4260,4,DSC,3.673,1.00,1183.3,27.3,25.1
4320,1,DSC,3.658,1.00,1200.0,27.5,24.7
4320,2,DSC,3.662,1.00,1200.0,38.4,25.4
4320,3,DSC,3.546,1.00,1200.0,39.7,26.6
4320,4,DSC,3.665,1.00,1200.0,28.8,25.5
4380,1,DSC,3.663,1.00,1216.7,29.2,25.7
4380,2,DSC,3.661,1.00,1216.7,37.6,25.1
4380,3,DSC,3.528,1.00,1216.7,40.5,27.0
4380,4,DSC,3.663,1.00,1216.7,29.4,24.8
4440,1,DSC,3.657,1.00,1233.3,29.2,25.2
4440,2,DSC,3.665,1.00,1233.3,37.1,25.7
4440,3,DSC,3.526,1.00,1233.3,40.8,26.6
4440,4,DSC,3.661,1.00,1233.3,28.9,25.5
4500,1,DSC,3.661,1.00,1250.0,29.9,24.3
4500,2,DSC,3.651,1.00,1250.0,37.9,25.3
4500,3,DSC,3.524,1.00,1250.0,40.7,26.3
4500,4,DSC,3.654,1.00,1250.0,28.3,25.5
4560,1,DSC,3.648,1.00,1266.7,29.7,25.2
4560,2,DSC,3.651,1.00,1266.7,38.2,25.5
4560,3,DSC,3.512,1.00,1266.7,42.0,26.2
4560,4,DSC,3.645,1.00,1266.7,27.3,25.7
4620,1,DSC,3.647,1.00,1283.3,29.2,26.0
4620,2,DSC,3.646,1.00,1283.3,37.0,25.6
4620,3,DSC,3.513,1.00,1283.3,40.9,26.0
4620,4,DSC,3.650,1.00,1283.3,28.9,24.8
4680,1,DSC,3.645,1.00,1300.0,29.8,26.2
4680,2,DSC,3.644,1.00,1300.0,37.4,26.0
4680,3,DSC,3.508,1.00,1300.0,42.1,26.7
4680,4,DSC,3.635,1.00,1300.0,28.6,25.1
4740,1,DSC,3.642,1.00,1316.7,28.5,25.0
4740,2,DSC,3.643,1.00,1316.7,37.3,25.1
4740,3,DSC,3.501,1.00,1316.7,41.3,26.7
4740,4,DSC,3.640,1.00,1316.7,28.4,25.4
4800,1,DSC,3.631,1.00,1333.3,28.2,25.8
4800,2,DSC,3.640,1.00,1333.3,37.7,25.3
4800,3,DSC,3.485,1.00,1333.3,41.0,26.5
4800,4,DSC,3.634,1.00,1333.3,28.8,25.7
4860,1,DSC,3.637,1.00,1350.0,28.8,25.4
4860,2,DSC,3.633,1.00,1350.0,37.0,25.4
4860,3,DSC,3.482,1.00,1350.0,41.5,26.8
4860,4,DSC,3.633,1.00,1350.0,29.7,25.5
4920,1,DSC,3.626,1.00,1366.7,28.8,25.6
4920,2,DSC,3.628,1.00,1366.7,37.1,25.1
4920,3,DSC,3.477,1.00,1366.7,40.4,26.9
4920,4,DSC,3.626,1.00,1366.7,28.2,25.9
4980,1,DSC,3.619,1.00,1383.3,29.5,26.1
4980,2,DSC,3.617,1.00,1383.3,37.5,25.2
4980,3,DSC,3.466,1.00,1383.3,42.0,27.0
4980,4,DSC,3.618,1.00,1383.3,29.3,25.8
5040,1,DSC,3.619,1.00,1400.0,29.3,25.6
5040,2,DSC,3.620,1.00,1400.0,37.1,25.5
5040,3,DSC,3.450,1.00,1400.0,40.5,26.9
5040,4,DSC,3.616,1.00,1400.0,28.8,25.3
5100,1,DSC,3.612,1.00,1416.7,29.4,25.4
5100,2,DSC,3.619,1.00,1416.7,36.9,25.9
5100,3,DSC,3.445,1.00,1416.7,39.3,27.6
5100,4,DSC,3.618,1.00,1416.7,28.4,25.7
5160,1,DSC,3.614,1.00,1433.3,28.8,25.5
5160,2,DSC,3.610,1.00,1433.3,38.8,25.6
5160,3,DSC,3.442,1.00,1433.3,40.0,26.6
5160,4,DSC,3.616,1.00,1433.3,27.5,26.3
5220,1,DSC,3.606,1.00,1450.0,28.1,25.6
5220,2,DSC,3.616,1.00,1450.0,37.2,25.2
5220,3,DSC,3.433,1.00,1450.0,40.7,26.9
5220,4,DSC,3.615,1.00,1450.0,29.2,25.6
5280,1,DSC,3.604,1.00,1466.7,28.5,24.7
5280,2,DSC,3.604,1.00,1466.7,36.7,26.4
5280,3,DSC,3.432,1.00,1466.7,41.3,27.5
5280,4,DSC,3.606,1.00,1466.7,28.4,25.9
5340,1,DSC,3.591,1.00,1483.3,30.5,25.4
5340,2,DSC,3.601,1.00,1483.3,37.8,25.6
5340,3,DSC,3.421,1.00,1483.3,41.6,26.5
5340,4,DSC,3.596,1.00,1483.3,30.3,26.1
5400,1,DSC,3.591,1.00,1500.0,28.8,25.8
5400,2,DSC,3.597,1.00,1500.0,38.1,25.5
5400,3,DSC,3.407,1.00,1500.0,39.5,26.9
5400,4,DSC,3.599,1.00,1500.0,29.4,25.8
5460,1,DSC,3.597,1.00,1516.7,29.3,26.3
5460,2,DSC,3.596,1.00,1516.7,37.1,26.4
5460,3,DSC,3.386,1.00,1516.7,41.8,27.4
5460,4,DSC,3.592,1.00,1516.7,29.6,25.9
5520,1,DSC,3.588,1.00,1533.3,28.7,26.3
5520,2,DSC,3.590,1.00,1533.3,37.2,25.4
5520,3,DSC,3.368,1.00,1533.3,39.8,27.3
5520,4,DSC,3.591,1.00,1533.3,29.1,26.4
5580,1,DSC,3.582,1.00,1550.0,28.8,26.4
5580,2,DSC,3.587,1.00,1550.0,37.5,25.8
5580,3,DSC,3.354,1.00,1550.0,40.8,27.8
5580,4,DSC,3.594,1.00,1550.0,28.5,25.4
5640,1,DSC,3.582,1.00,1566.7,27.7,26.2
5640,2,DSC,3.585,1.00,1566.7,37.1,25.7
5640,3,DSC,3.339,1.00,1566.7,40.4,27.4
5640,4,DSC,3.580,1.00,1566.7,29.6,26.2
5700,1,DSC,3.577,1.00,1583.3,28.0,26.4
5700,2,DSC,3.571,1.00,1583.3,37.3,25.9
5700,3,DSC,3.331,1.00,1583.3,40.7,26.9
5700,4,DSC,3.584,1.00,1583.3,29.7,25.9
5760,1,DSC,3.571,1.00,1600.0,28.3,26.2
5760,2,DSC,3.579,1.00,1600.0,39.0,26.2
5760,3,DSC,3.310,1.00,1600.0,40.4,27.2
5760,4,DSC,3.578,1.00,1600.0,28.5,25.7
5820,1,DSC,3.570,1.00,1616.7,30.1,26.1
5820,2,DSC,3.577,1.00,1616.7,37.2,26.0
5820,3,DSC,3.307,1.00,1616.7,40.7,27.4
5820,4,DSC,3.571,1.00,1616.7,28.5,26.1
5880,1,DSC,3.573,1.00,1633.3,28.9,26.0
5880,2,DSC,3.571,1.00,1633.3,37.1,26.2
5880,3,DSC,3.293,1.00,1633.3,41.2,27.8
5880,4,DSC,3.572,1.00,1633.3,28.7,25.6
5940,1,DSC,3.562,1.00,1650.0,28.5,26.3
5940,2,DSC,3.564,1.00,1650.0,36.9,26.5
5940,3,DSC,3.271,1.00,1650.0,41.3,27.2
5940,4,DSC,3.567,1.00,1650.0,28.0,26.0
6000,1,DSC,3.562,1.00,1666.7,28.6,26.0
6000,2,DSC,3.563,1.00,1666.7,37.4,25.8
6000,3,DSC,3.254,1.00,1666.7,41.1,27.5
6000,4,DSC,3.559,1.00,1666.7,28.7,25.8
6060,1,DSC,3.552,1.00,1683.3,28.0,26.0
6060,2,DSC,3.550,1.00,1683.3,36.2,26.0
6060,3,DSC,3.221,1.00,1683.3,41.9,27.7
6060,4,DSC,3.554,1.00,1683.3,29.5,27.2
6120,1,DSC,3.548,1.00,1700.0,29.6,26.3
6120,2,DSC,3.555,1.00,1700.0,37.5,26.0
6120,3,DSC,3.188,1.00,1700.0,40.5,27.7
6120,4,DSC,3.549,1.00,1700.0,29.0,26.3
6180,1,DSC,3.551,1.00,1716.7,28.6,26.4
6180,2,DSC,3.551,1.00,1716.7,37.5,26.2
6180,3,DSC,3.164,1.00,1716.7,40.9,27.5
6180,4,DSC,3.553,1.00,1716.7,28.2,25.9
6240,1,DSC,3.542,1.00,1733.3,28.2,25.9
6240,2,DSC,3.544,1.00,1733.3,37.8,26.3
6240,3,DSC,3.126,1.00,1733.3,41.1,28.2
6240,4,DSC,3.543,1.00,1733.3,28.3,26.4
6300,1,DSC,3.539,1.00,1750.0,28.8,26.7
6300,2,DSC,3.543,1.00,1750.0,36.3,26.1
6300,3,DSC,3.097,1.00,1750.0,41.5,28.1
6300,4,DSC,3.541,1.00,1750.0,28.7,26.1
6360,1,DSC,3.537,1.00,1766.7,28.8,26.0
6360,2,DSC,3.538,1.00,1766.7,36.8,25.9
6360,3,DSC,3.035,1.00,1766.7,40.2,28.0
6360,4,DSC,3.534,1.00,1766.7,29.4,26.4
6420,1,DSC,3.531,1.00,1783.3,28.4,26.8
6420,2,DSC,3.537,1.00,1783.3,38.1,26.8
6420,3,DSC,2.960,1.00,1783.3,41.5,27.9
6420,4,DSC,3.529,1.00,1783.3,28.8,26.8
6480,1,DSC,3.525,1.00,1800.0,28.6,26.5
6480,2,DSC,3.531,1.00,1800.0,37.5,26.7
6480,3,DSC,2.887,1.00,1800.0,41.1,27.7
6480,4,DSC,3.527,1.00,1800.0,28.6,26.4
6540,1,DSC,3.526,1.00,1816.7,28.9,26.0
6540,2,DSC,3.531,1.00,1816.7,36.9,26.1
6540,3,DSC,2.811,1.00,1816.7,40.4,27.7
6540,4,DSC,3.524,1.00,1816.7,28.6,26.3
6600,1,DSC,3.524,1.00,1833.3,29.4,26.7
6600,2,DSC,3.518,1.00,1833.3,38.0,26.3
6600,3,DSC,2.730,1.00,1833.3,41.6,27.8
6600,4,DSC,3.523,1.00,1833.3,27.9,26.5
6660,1,DSC,3.512,1.00,1850.0,29.3,26.2
6660,2,DSC,3.522,1.00,1850.0,37.7,26.7
6660,3,STO,2.800,0.00,1850.0,41.3,28.0
6660,4,DSC,3.519,1.00,1850.0,29.8,26.7
6720,1,DSC,3.513,1.00,1866.7,27.1,27.2
6720,2,DSC,3.523,1.00,1866.7,38.1,26.2
6720,4,DSC,3.511,1.00,1866.7,30.0,26.9
6780,1,DSC,3.499,1.00,1883.3,28.5,26.9
6780,2,DSC,3.519,1.00,1883.3,37.4,26.6
6780,4,DSC,3.506,1.00,1883.3,28.5,26.8
6840,1,DSC,3.496,1.00,1900.0,28.6,26.6
6840,2,DSC,3.509,1.00,1900.0,36.8,26.8
6840,4,DSC,3.492,1.00,1900.0,28.3,26.6
6900,1,DSC,3.491,1.00,1916.7,28.4,26.6
6900,2,DSC,3.503,1.00,1916.7,37.0,26.2
6900,4,DSC,3.494,1.00,1916.7,27.3,26.9
6960,1,DSC,3.478,1.00,1933.3,28.8,26.4
6960,2,DSC,3.503,1.00,1933.3,37.3,26.4
6960,4,DSC,3.489,1.00,1933.3,28.8,26.5
7020,1,DSC,3.481,1.00,1950.0,28.9,27.4
7020,2,DSC,3.488,1.00,1950.0,37.6,26.3
7020,4,DSC,3.483,1.00,1950.0,28.5,26.9
7080,1,DSC,3.475,1.00,1966.7,27.5,26.8
7080,2,DSC,3.486,1.00,1966.7,37.5,26.7
7080,4,DSC,3.480,1.00,1966.7,28.5,26.4
7140,1,DSC,3.468,1.00,1983.3,28.3,27.5
