SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
2460,2,DSC,3.823,1.00,683.3,27.7,23.8
2460,3,DSC,3.798,1.00,683.3,30.0,24.3
2460,4,DSC,3.799,1.00,683.3,33.1,24.8
2520,1,DSC,3.689,1.00,700.0,141.5,24.2
2520,2,DSC,3.817,1.00,700.0,27.4,24.2
2520,3,DSC,3.794,1.00,700.0,29.9,24.4
2520,4,DSC,3.796,1.00,700.0,31.7,24.5
2580,1,DSC,3.676,1.00,716.7,141.5,24.2
2580,2,DSC,3.812,1.00,716.7,28.8,24.4
2580,3,DSC,3.789,1.00,716.7,29.6,25.0
2580,4,DSC,3.787,1.00,716.7,33.0,24.8
2640,1,DSC,3.670,1.00,733.3,141.2,24.2
2640,2,DSC,3.805,1.00,733.3,28.4,24.7
2640,3,DSC,3.782,1.00,733.3,30.4,24.7
2640,4,DSC,3.781,1.00,733.3,31.5,24.0
2700,1,DSC,3.672,1.00,750.0,143.2,24.2
2700,2,DSC,3.802,1.00,750.0,29.9,24.1
2700,3,DSC,3.786,1.00,750.0,30.0,24.5
2700,4,DSC,3.773,1.00,750.0,32.7,24.3
2760,1,DSC,3.666,1.00,766.7,141.9,24.3
2760,2,DSC,3.801,1.00,766.7,28.6,24.8
2760,3,DSC,3.771,1.00,766.7,30.7,25.0
2760,4,DSC,3.767,1.00,766.7,32.9,24.8
2820,1,DSC,3.661,1.00,783.3,142.2,25.0
2820,2,DSC,3.797,1.00,783.3,29.0,23.5
2820,3,DSC,3.774,1.00,783.3,30.9,24.7
2820,4,DSC,3.765,1.00,783.3,32.8,24.1
2880,1,DSC,3.654,1.00,800.0,142.4,24.7
2880,2,DSC,3.779,1.00,800.0,27.8,24.4
2880,3,DSC,3.763,1.00,800.0,30.6,23.8
2880,4,DSC,3.760,1.00,800.0,32.9,24.1
2940,1,DSC,3.652,1.00,816.7,143.1,25.1
2940,2,DSC,3.781,1.00,816.7,28.5,24.9
2940,3,DSC,3.756,1.00,816.7,30.9,24.5
2940,4,DSC,3.756,1.00,816.7,33.1,24.8
3000,1,DSC,3.646,1.00,833.3,141.7,24.8
3000,2,DSC,3.780,1.00,833.3,28.6,24.7
3000,3,DSC,3.756,1.00,833.3,30.7,24.4
3000,4,DSC,3.744,1.00,833.3,33.0,24.9
3060,1,DSC,3.645,1.00,850.0,141.8,24.2
3060,2,DSC,3.773,1.00,850.0,27.0,25.0
3060,3,DSC,3.756,1.00,850.0,30.3,24.6
3060,4,DSC,3.748,1.00,850.0,32.5,24.5
3120,1,DSC,3.637,1.00,866.7,142.4,24.7
3120,2,DSC,3.769,1.00,866.7,29.3,24.5
3120,3,DSC,3.745,1.00,866.7,29.0,24.2
3120,4,DSC,3.746,1.00,866.7,32.8,24.7
3180,1,DSC,3.628,1.00,883.3,143.0,25.3
3180,2,DSC,3.763,1.00,883.3,28.8,24.9
3180,3,DSC,3.746,1.00,883.3,30.1,23.9
3180,4,DSC,3.736,1.00,883.3,31.6,24.4
3240,1,DSC,3.620,1.00,900.0,142.4,25.2
3240,2,DSC,3.766,1.00,900.0,29.2,24.4
3240,3,DSC,3.741,1.00,900.0,30.3,25.1
3240,4,DSC,3.730,1.00,900.0,32.3,24.7
3300,1,DSC,3.622,1.00,916.7,142.1,24.5
3300,2,DSC,3.753,1.00,916.7,29.4,24.4
3300,3,DSC,3.738,1.00,916.7,30.3,24.6
3300,4,DSC,3.727,1.00,916.7,32.2,24.9
3360,1,DSC,3.626,1.00,933.3,140.8,24.7
3360,2,DSC,3.747,1.00,933.3,28.1,24.3
3360,3,DSC,3.732,1.00,933.3,29.2,24.3
3360,4,DSC,3.733,1.00,933.3,32.5,24.8
3420,1,DSC,3.612,1.00,950.0,142.5,24.9
3420,2,DSC,3.748,1.00,950.0,27.6,24.6
3420,3,DSC,3.719,1.00,950.0,30.5,25.0
3420,4,DSC,3.719,1.00,950.0,31.3,24.8
3480,1,DSC,3.608,1.00,966.7,142.3,24.0
3480,2,DSC,3.748,1.00,966.7,27.8,24.2
3480,3,DSC,3.718,1.00,966.7,30.3,24.5
3480,4,DSC,3.715,1.00,966.7,34.3,24.4
3540,1,DSC,3.612,1.00,983.3,141.2,24.8
3540,2,DSC,3.738,1.00,983.3,29.1,24.8
3540,3,DSC,3.710,1.00,983.3,29.7,24.8
3540,4,DSC,3.712,1.00,983.3,32.2,25.1
3600,1,DSC,3.605,1.00,1000.0,142.5,24.8
3600,2,DSC,3.736,1.00,1000.0,28.4,24.5
3600,3,DSC,3.714,1.00,1000.0,31.2,25.2
3600,4,DSC,3.708,1.00,1000.0,33.1,24.9
3660,1,DSC,3.593,1.00,1016.7,141.5,24.9
3660,2,DSC,3.736,1.00,1016.7,29.1,24.6
3660,3,DSC,3.707,1.00,1016.7,29.3,25.4
3660,4,DSC,3.706,1.00,1016.7,33.0,25.0
3720,1,DSC,3.597,1.00,1033.3,143.0,25.1
3720,2,DSC,3.732,1.00,1033.3,27.5,25.0
3720,3,DSC,3.702,1.00,1033.3,30.6,24.8
3720,4,DSC,3.697,1.00,1033.3,32.2,24.7
3780,1,DSC,3.586,1.00,1050.0,143.0,25.2
3780,2,DSC,3.726,1.00,1050.0,29.8,24.6
3780,3,DSC,3.693,1.00,1050.0,31.1,25.1
3780,4,DSC,3.694,1.00,1050.0,32.6,25.2
3840,1,DSC,3.582,1.00,1066.7,140.9,25.0
3840,2,DSC,3.725,1.00,1066.7,29.1,25.1
3840,3,DSC,3.695,1.00,1066.7,30.1,24.8
3840,4,DSC,3.687,1.00,1066.7,31.0,25.1
3900,1,DSC,3.577,1.00,1083.3,142.3,24.8
3900,2,DSC,3.715,1.00,1083.3,28.5,24.8
3900,3,DSC,3.693,1.00,1083.3,30.2,24.7
3900,4,DSC,3.686,1.00,1083.3,32.8,25.2
3960,1,DSC,3.580,1.00,1100.0,142.3,25.1
3960,2,DSC,3.710,1.00,1100.0,28.9,25.1
3960,3,DSC,3.682,1.00,1100.0,29.3,25.3
3960,4,DSC,3.683,1.00,1100.0,31.8,25.0
4020,1,DSC,3.565,1.00,1116.7,141.4,24.8
4020,2,DSC,3.710,1.00,1116.7,29.1,24.8
4020,3,DSC,3.692,1.00,1116.7,30.7,25.6
4020,4,DSC,3.680,1.00,1116.7,31.5,25.1
4080,1,DSC,3.576,1.00,1133.3,141.6,25.4
4080,2,DSC,3.706,1.00,1133.3,27.4,25.7
4080,3,DSC,3.678,1.00,1133.3,29.5,25.9
4080,4,DSC,3.678,1.00,1133.3,32.2,25.5
4140,1,DSC,3.564,1.00,1150.0,141.5,25.1
4140,2,DSC,3.705,1.00,1150.0,28.3,24.8
4140,3,DSC,3.675,1.00,1150.0,30.0,25.4
4140,4,DSC,3.665,1.00,1150.0,31.4,24.9
4200,1,DSC,3.566,1.00,1166.7,140.8,25.0
4200,2,DSC,3.690,1.00,1166.7,28.8,25.0
4200,3,DSC,3.668,1.00,1166.7,28.9,25.6
4200,4,DSC,3.663,1.00,1166.7,31.8,25.8
4260,1,DSC,3.560,1.00,1183.3,142.3,25.5
4260,2,DSC,3.691,1.00,1183.3,29.2,25.0
4260,3,DSC,3.663,1.00,1183.3,29.7,25.5
4260,4,DSC,3.669,1.00,1183.3,32.3,25.7
4320,1,DSC,3.548,1.00,1200.0,143.0,25.7
4320,2,DSC,3.690,1.00,1200.0,28.6,24.8
4320,3,DSC,3.665,1.00,1200.0,30.7,24.9
4320,4,DSC,3.664,1.00,1200.0,32.8,25.2
4380,1,DSC,3.545,1.00,1216.7,141.4,25.2
4380,2,DSC,3.681,1.00,1216.7,28.1,25.3
4380,3,DSC,3.660,1.00,1216.7,29.9,25.7
4380,4,DSC,3.660,1.00,1216.7,31.4,25.8
4440,1,DSC,3.547,1.00,1233.3,141.4,25.4
4440,2,DSC,3.682,1.00,1233.3,27.5,24.9
4440,3,DSC,3.651,1.00,1233.3,30.3,25.6
4440,4,DSC,3.650,1.00,1233.3,30.4,25.1
4500,1,DSC,3.538,1.00,1250.0,142.0,25.7
4500,2,DSC,3.680,1.00,1250.0,28.6,25.7
4500,3,DSC,3.653,1.00,1250.0,31.4,24.9
4500,4,DSC,3.648,1.00,1250.0,31.0,24.8
4560,1,DSC,3.534,1.00,1266.7,142.0,25.5
4560,2,DSC,3.672,1.00,1266.7,28.7,25.5
4560,3,DSC,3.654,1.00,1266.7,30.2,25.4
4560,4,DSC,3.644,1.00,1266.7,32.8,25.1
4620,1,DSC,3.534,1.00,1283.3,141.8,26.1
4620,2,DSC,3.672,1.00,1283.3,27.2,25.9
4620,3,DSC,3.641,1.00,1283.3,29.5,24.8
4620,4,DSC,3.640,1.00,1283.3,32.3,25.6
4680,1,DSC,3.524,1.00,1300.0,142.0,25.6
4680,2,DSC,3.670,1.00,1300.0,27.8,24.9
4680,3,DSC,3.643,1.00,1300.0,29.4,25.3
4680,4,DSC,3.641,1.00,1300.0,31.9,26.1
4740,1,DSC,3.526,1.00,1316.7,143.7,25.7
4740,2,DSC,3.661,1.00,1316.7,27.9,25.1
4740,3,DSC,3.641,1.00,1316.7,30.7,25.6
4740,4,DSC,3.635,1.00,1316.7,31.7,25.9
4800,1,DSC,3.519,1.00,1333.3,140.6,25.5
4800,2,DSC,3.663,1.00,1333.3,28.2,25.2
4800,3,DSC,3.637,1.00,1333.3,29.9,25.6
4800,4,DSC,3.628,1.00,1333.3,31.8,26.1
4860,1,DSC,3.513,1.00,1350.0,141.6,25.7
4860,2,DSC,3.661,1.00,1350.0,27.6,25.8
4860,3,DSC,3.634,1.00,1350.0,31.7,25.5
4860,4,DSC,3.624,1.00,1350.0,32.1,25.7
4920,1,DSC,3.518,1.00,1366.7,141.4,25.4
4920,2,DSC,3.645,1.00,1366.7,27.0,25.2
4920,3,DSC,3.619,1.00,1366.7,30.1,24.9
4920,4,DSC,3.624,1.00,1366.7,32.4,25.4
4980,1,DSC,3.505,1.00,1383.3,141.5,26.1
4980,2,DSC,3.651,1.00,1383.3,28.7,25.4
4980,3,DSC,3.619,1.00,1383.3,29.8,25.7
4980,4,DSC,3.617,1.00,1383.3,33.3,25.7
5040,1,DSC,3.506,1.00,1400.0,141.3,25.7
5040,2,DSC,3.654,1.00,1400.0,28.2,25.6
5040,3,DSC,3.624,1.00,1400.0,29.6,25.0
5040,4,DSC,3.611,1.00,1400.0,31.5,26.0
5100,1,DSC,3.498,1.00,1416.7,141.3,25.4
5100,2,DSC,3.644,1.00,1416.7,28.2,25.9
5100,3,DSC,3.618,1.00,1416.7,29.9,25.3
5100,4,DSC,3.611,1.00,1416.7,32.1,26.2
5160,1,DSC,3.500,1.00,1433.3,142.8,25.5
5160,2,DSC,3.643,1.00,1433.3,29.5,25.5
5160,3,DSC,3.611,1.00,1433.3,29.9,24.8
5160,4,DSC,3.602,1.00,1433.3,33.0,26.0
5220,1,DSC,3.498,1.00,1450.0,141.0,25.2
5220,2,DSC,3.632,1.00,1450.0,29.1,25.3
5220,3,DSC,3.610,1.00,1450.0,30.1,26.0
5220,4,DSC,3.602,1.00,1450.0,31.8,26.3
5280,1,DSC,3.492,1.00,1466.7,142.2,25.7
5280,2,DSC,3.634,1.00,1466.7,28.8,25.8
5280,3,DSC,3.601,1.00,1466.7,31.5,25.5
5280,4,DSC,3.599,1.00,1466.7,31.9,25.7
5340,1,DSC,3.485,1.00,1483.3,142.5,25.8
5340,2,DSC,3.631,1.00,1483.3,29.6,25.5
5340,3,DSC,3.598,1.00,1483.3,29.7,25.3
5340,4,DSC,3.593,1.00,1483.3,33.4,25.9
5400,1,DSC,3.483,1.00,1500.0,141.6,26.3
5400,2,DSC,3.622,1.00,1500.0,27.6,25.4
5400,3,DSC,3.593,1.00,1500.0,29.5,26.3
5400,4,DSC,3.593,1.00,1500.0,32.6,25.9
5460,1,DSC,3.482,1.00,1516.7,142.1,25.9
5460,2,DSC,3.622,1.00,1516.7,28.0,26.1
5460,3,DSC,3.590,1.00,1516.7,29.1,25.5
5460,4,DSC,3.590,1.00,1516.7,32.1,26.0
5520,1,DSC,3.487,1.00,1533.3,141.4,25.9
5520,2,DSC,3.618,1.00,1533.3,28.6,25.6
5520,3,DSC,3.593,1.00,1533.3,29.8,26.1
5520,4,DSC,3.585,1.00,1533.3,32.6,25.9
5580,1,DSC,3.470,1.00,1550.0,141.6,26.3
5580,2,DSC,3.616,1.00,1550.0,28.0,25.4
5580,3,DSC,3.585,1.00,1550.0,30.9,26.1
5580,4,DSC,3.572,1.00,1550.0,32.1,25.5
5640,1,DSC,3.469,1.00,1566.7,142.8,25.8
5640,2,DSC,3.610,1.00,1566.7,27.3,25.8
5640,3,DSC,3.588,1.00,1566.7,29.7,25.9
5640,4,DSC,3.568,1.00,1566.7,32.4,26.3
5700,1,DSC,3.464,1.00,1583.3,141.1,26.0
5700,2,DSC,3.601,1.00,1583.3,28.7,25.6
5700,3,DSC,3.578,1.00,1583.3,31.7,26.3
5700,4,DSC,3.575,1.00,1583.3,32.2,26.2
5760,1,DSC,3.453,1.00,1600.0,142.2,26.5
5760,2,DSC,3.602,1.00,1600.0,28.7,25.7
5760,3,DSC,3.572,1.00,1600.0,30.4,26.3
5760,4,DSC,3.564,1.00,1600.0,31.6,26.1
5820,1,DSC,3.458,1.00,1616.7,142.5,26.1
5820,2,DSC,3.607,1.00,1616.7,28.3,26.2
5820,3,DSC,3.568,1.00,1616.7,29.8,26.7
5820,4,DSC,3.565,1.00,1616.7,32.2,26.0
5880,1,DSC,3.454,1.00,1633.3,141.8,26.2
5880,2,DSC,3.594,1.00,1633.3,28.1,25.6
5880,3,DSC,3.572,1.00,1633.3,31.1,26.3
5880,4,DSC,3.555,1.00,1633.3,31.5,26.2
5940,1,DSC,3.451,1.00,1650.0,142.1,25.8
5940,2,DSC,3.598,1.00,1650.0,27.9,26.3
5940,3,DSC,3.561,1.00,1650.0,30.0,26.6
5940,4,DSC,3.558,1.00,1650.0,31.6,26.1
6000,1,DSC,3.442,1.00,1666.7,141.8,26.0
6000,2,DSC,3.587,1.00,1666.7,28.4,25.3
6000,3,DSC,3.561,1.00,1666.7,29.6,26.2
6000,4,DSC,3.553,1.00,1666.7,32.3,26.4
6060,1,DSC,3.440,1.00,1683.3,142.5,26.4
6060,2,DSC,3.590,1.00,1683.3,28.8,26.1
6060,3,DSC,3.559,1.00,1683.3,30.5,25.9
6060,4,DSC,3.550,1.00,1683.3,31.6,25.9
6120,1,DSC,3.436,1.00,1700.0,141.7,26.5
6120,2,DSC,3.580,1.00,1700.0,28.6,25.6
6120,3,DSC,3.553,1.00,1700.0,30.6,26.4
6120,4,DSC,3.548,1.00,1700.0,33.6,26.0
6180,1,DSC,3.433,1.00,1716.7,140.4,26.9
6180,2,DSC,3.583,1.00,1716.7,28.8,26.6
6180,3,DSC,3.549,1.00,1716.7,29.9,26.6
6180,4,DSC,3.540,1.00,1716.7,31.6,26.1
6240,1,DSC,3.426,1.00,1733.3,142.2,26.9
6240,2,DSC,3.570,1.00,1733.3,28.8,26.0
6240,3,DSC,3.542,1.00,1733.3,29.0,26.5
6240,4,DSC,3.538,1.00,1733.3,32.2,25.7
6300,1,DSC,3.428,1.00,1750.0,140.9,26.2
6300,2,DSC,3.577,1.00,1750.0,28.6,26.4
6300,3,DSC,3.541,1.00,1750.0,30.0,27.0
6300,4,DSC,3.531,1.00,1750.0,30.4,26.5
6360,1,DSC,3.423,1.00,1766.7,142.6,26.4
6360,2,DSC,3.574,1.00,1766.7,28.4,26.0
6360,3,DSC,3.536,1.00,1766.7,30.7,26.3
6360,4,DSC,3.528,1.00,1766.7,31.7,26.1
6420,1,DSC,3.414,1.00,1783.3,142.4,26.6
6420,2,DSC,3.565,1.00,1783.3,27.3,25.7
6420,3,DSC,3.526,1.00,1783.3,30.4,26.4
6420,4,DSC,3.525,1.00,1783.3,33.0,26.4
6480,1,DSC,3.414,1.00,1800.0,141.7,26.4
6480,2,DSC,3.563,1.00,1800.0,29.1,26.0
6480,3,DSC,3.527,1.00,1800.0,28.6,26.3
6480,4,DSC,3.519,1.00,1800.0,33.7,26.3
6540,1,DSC,3.417,1.00,1816.7,142.6,26.5
6540,2,DSC,3.557,1.00,1816.7,29.3,26.0
6540,3,DSC,3.522,1.00,1816.7,29.6,26.5
6540,4,DSC,3.519,1.00,1816.7,32.7,26.6
6600,1,DSC,3.404,1.00,1833.3,141.4,26.6
6600,2,DSC,3.558,1.00,1833.3,28.7,26.2
6600,3,DSC,3.522,1.00,1833.3,30.8,26.9
6600,4,DSC,3.516,1.00,1833.3,32.6,27.0
6660,1,DSC,3.400,1.00,1850.0,142.2,26.4
6660,2,DSC,3.551,1.00,1850.0,27.7,25.7
6660,3,DSC,3.510,1.00,1850.0,30.8,26.2
6660,4,DSC,3.503,1.00,1850.0,32.5,27.0
6720,1,DSC,3.394,1.00,1866.7,141.5,26.9
6720,2,DSC,3.552,1.00,1866.7,27.7,26.9
6720,3,DSC,3.508,1.00,1866.7,31.1,26.9
6720,4,DSC,3.498,1.00,1866.7,32.4,27.1
6780,1,DSC,3.393,1.00,1883.3,142.6,26.4
6780,2,DSC,3.545,1.00,1883.3,28.3,26.3
6780,3,DSC,3.504,1.00,1883.3,30.5,26.8
6780,4,DSC,3.496,1.00,1883.3,31.8,26.4
6840,1,DSC,3.385,1.00,1900.0,142.6,26.7
6840,2,DSC,3.545,1.00,1900.0,28.7,26.3
6840,3,DSC,3.491,1.00,1900.0,30.3,26.7
6840,4,DSC,3.488,1.00,1900.0,32.9,26.7
6900,1,DSC,3.378,1.00,1916.7,142.8,26.5
6900,2,DSC,3.539,1.00,1916.7,27.9,26.5
6900,3,DSC,3.489,1.00,1916.7,31.0,26.5
6900,4,DSC,3.481,1.00,1916.7,31.2,26.6
6960,1,DSC,3.373,1.00,1933.3,142.3,26.4
6960,2,DSC,3.529,1.00,1933.3,28.2,26.0
6960,3,DSC,3.483,1.00,1933.3,30.5,26.7
6960,4,DSC,3.483,1.00,1933.3,32.8,27.0
7020,1,DSC,3.373,1.00,1950.0,142.2,27.2
7020,2,DSC,3.535,1.00,1950.0,28.5,26.4
