SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
4200,3,DSC,3.687,1.00,1166.7,31.2,24.8
4200,4,DSC,3.651,1.00,1166.7,31.7,25.4
4260,1,DSC,3.668,1.00,1183.3,34.6,25.8
4260,2,DSC,3.629,1.00,1183.3,36.2,25.4
4260,3,DSC,3.681,1.00,1183.3,30.6,24.9
4260,4,DSC,3.661,1.00,1183.3,31.3,25.4
4320,1,DSC,3.649,1.00,1200.0,32.6,25.4
4320,2,DSC,3.615,1.00,1200.0,35.4,25.5
4320,3,DSC,3.675,1.00,1200.0,29.7,24.9
4320,4,DSC,3.649,1.00,1200.0,31.4,25.5
4380,1,DSC,3.658,1.00,1216.7,33.4,25.9
4380,2,DSC,3.614,1.00,1216.7,35.0,25.3
4380,3,DSC,3.675,1.00,1216.7,32.1,25.6
4380,4,DSC,3.645,1.00,1216.7,30.6,25.3
4440,1,DSC,3.648,1.00,1233.3,36.1,24.4
4440,2,DSC,3.616,1.00,1233.3,36.3,25.7
4440,3,DSC,3.671,1.00,1233.3,30.6,24.6
4440,4,DSC,3.642,1.00,1233.3,30.9,25.6
4500,1,DSC,3.640,1.00,1250.0,34.3,25.1
4500,2,DSC,3.603,1.00,1250.0,35.5,25.9
4500,3,DSC,3.668,1.00,1250.0,30.4,25.6
4500,4,DSC,3.639,1.00,1250.0,30.2,25.6
4560,1,DSC,3.640,1.00,1266.7,34.3,25.1
4560,2,DSC,3.605,1.00,1266.7,36.2,26.1
4560,3,DSC,3.662,1.00,1266.7,28.3,25.3
4560,4,DSC,3.641,1.00,1266.7,31.2,25.8
4620,1,DSC,3.628,1.00,1283.3,34.0,26.2
4620,2,DSC,3.604,1.00,1283.3,36.1,25.5
4620,3,DSC,3.654,1.00,1283.3,30.3,25.4
4620,4,DSC,3.641,1.00,1283.3,31.4,25.3
4680,1,DSC,3.634,1.00,1300.0,32.8,25.0
4680,2,DSC,3.592,1.00,1300.0,35.6,26.2
4680,3,DSC,3.665,1.00,1300.0,30.5,25.5
4680,4,DSC,3.630,1.00,1300.0,31.4,26.0
4740,1,DSC,3.629,1.00,1316.7,33.0,25.5
4740,2,DSC,3.595,1.00,1316.7,36.4,25.9
4740,3,DSC,3.651,1.00,1316.7,31.7,25.5
4740,4,DSC,3.626,1.00,1316.7,32.0,25.9
4800,1,DSC,3.624,1.00,1333.3,33.9,25.7
4800,2,DSC,3.592,1.00,1333.3,35.4,26.4
4800,3,DSC,3.636,1.00,1333.3,29.7,26.3
4800,4,DSC,3.617,1.00,1333.3,30.5,25.4
4860,1,DSC,3.622,1.00,1350.0,33.9,25.8
4860,2,DSC,3.580,1.00,1350.0,36.8,25.6
4860,3,DSC,3.640,1.00,1350.0,31.0,24.9
4860,4,DSC,3.616,1.00,1350.0,31.3,26.3
4920,1,DSC,3.612,1.00,1366.7,33.8,25.6
4920,2,DSC,3.575,1.00,1366.7,34.6,26.2
4920,3,DSC,3.640,1.00,1366.7,30.2,25.4
4920,4,DSC,3.614,1.00,1366.7,30.0,25.6
4980,1,DSC,3.612,1.00,1383.3,34.9,25.6
4980,2,DSC,3.574,1.00,1383.3,34.9,25.8
4980,3,DSC,3.635,1.00,1383.3,30.3,25.4
4980,4,DSC,3.611,1.00,1383.3,30.5,26.5
5040,1,DSC,3.612,1.00,1400.0,35.8,25.7
5040,2,DSC,3.569,1.00,1400.0,36.9,26.0
5040,3,DSC,3.630,1.00,1400.0,31.0,25.4
5040,4,DSC,3.606,1.00,1400.0,31.2,25.8
5100,1,DSC,3.601,1.00,1416.7,34.5,25.6
5100,2,DSC,3.568,1.00,1416.7,35.8,25.8
5100,3,DSC,3.625,1.00,1416.7,31.4,25.9
5100,4,DSC,3.603,1.00,1416.7,30.7,25.3
5160,1,DSC,3.598,1.00,1433.3,35.0,26.2
5160,2,DSC,3.563,1.00,1433.3,34.2,26.1
5160,3,DSC,3.628,1.00,1433.3,30.1,25.5
5160,4,DSC,3.588,1.00,1433.3,30.5,25.6
5220,1,DSC,3.594,1.00,1450.0,35.5,25.7
5220,2,DSC,3.559,1.00,1450.0,35.0,26.0
5220,3,DSC,3.615,1.00,1450.0,31.3,25.1
5220,4,DSC,3.595,1.00,1450.0,30.1,25.8
5280,1,DSC,3.597,1.00,1466.7,33.7,25.8
5280,2,DSC,3.548,1.00,1466.7,34.8,25.9
5280,3,DSC,3.623,1.00,1466.7,30.3,25.8
5280,4,DSC,3.587,1.00,1466.7,31.5,25.6
5340,1,DSC,3.588,1.00,1483.3,34.6,25.5
5340,2,DSC,3.546,1.00,1483.3,35.2,26.4
5340,3,DSC,3.615,1.00,1483.3,30.0,25.5
5340,4,DSC,3.581,1.00,1483.3,31.1,26.2
5400,1,DSC,3.584,1.00,1500.0,34.4,26.4
5400,2,DSC,3.541,1.00,1500.0,34.9,26.6
5400,3,DSC,3.615,1.00,1500.0,30.3,25.4
5400,4,DSC,3.579,1.00,1500.0,31.4,25.5
5460,1,DSC,3.581,1.00,1516.7,34.2,26.0
5460,2,DSC,3.534,1.00,1516.7,35.8,26.4
5460,3,DSC,3.599,1.00,1516.7,30.5,26.4
5460,4,DSC,3.582,1.00,1516.7,30.7,26.1
5520,1,DSC,3.574,1.00,1533.3,33.2,26.1
5520,2,DSC,3.537,1.00,1533.3,36.2,26.6
5520,3,DSC,3.603,1.00,1533.3,29.5,25.2
5520,4,DSC,3.563,1.00,1533.3,30.5,26.1
5580,1,DSC,3.572,1.00,1550.0,34.9,26.6
5580,2,DSC,3.534,1.00,1550.0,34.5,26.5
5580,3,DSC,3.606,1.00,1550.0,30.3,26.1
5580,4,DSC,3.567,1.00,1550.0,31.6,26.4
5640,1,DSC,3.567,1.00,1566.7,34.0,26.2
5640,2,DSC,3.524,1.00,1566.7,36.8,26.4
5640,3,DSC,3.604,1.00,1566.7,29.1,25.7
5640,4,DSC,3.566,1.00,1566.7,30.8,26.0
5700,1,DSC,3.569,1.00,1583.3,33.2,25.4
5700,2,DSC,3.522,1.00,1583.3,35.3,26.2
5700,3,DSC,3.586,1.00,1583.3,29.5,25.3
5700,4,DSC,3.559,1.00,1583.3,30.9,25.8
5760,1,DSC,3.560,1.00,1600.0,34.0,26.3
5760,2,DSC,3.520,1.00,1600.0,35.7,27.1
5760,3,DSC,3.592,1.00,1600.0,31.6,25.4
5760,4,DSC,3.554,1.00,1600.0,31.3,26.5
5820,1,DSC,3.567,1.00,1616.7,34.2,26.6
5820,2,DSC,3.512,1.00,1616.7,36.5,26.8
5820,3,DSC,3.586,1.00,1616.7,30.7,25.9
5820,4,DSC,3.554,1.00,1616.7,30.7,26.0
5880,1,DSC,3.551,1.00,1633.3,32.8,26.3
5880,2,DSC,3.504,1.00,1633.3,35.2,26.3
5880,3,DSC,3.581,1.00,1633.3,29.9,25.8
5880,4,DSC,3.547,1.00,1633.3,30.9,26.4
5940,1,DSC,3.547,1.00,1650.0,35.0,26.5
5940,2,DSC,3.503,1.00,1650.0,35.4,27.0
5940,3,DSC,3.579,1.00,1650.0,30.4,26.2
5940,4,DSC,3.543,1.00,1650.0,31.1,25.8
6000,1,DSC,3.541,1.00,1666.7,33.8,26.4
6000,2,DSC,3.499,1.00,1666.7,34.8,26.6
6000,3,DSC,3.570,1.00,1666.7,31.9,25.8
6000,4,DSC,3.540,1.00,1666.7,30.8,26.1
6060,1,DSC,3.541,1.00,1683.3,33.5,26.9
6060,2,DSC,3.480,1.00,1683.3,36.5,26.5
6060,3,DSC,3.569,1.00,1683.3,30.2,26.7
6060,4,DSC,3.543,1.00,1683.3,31.5,26.5
6120,1,DSC,3.529,1.00,1700.0,34.7,26.5
6120,2,DSC,3.488,1.00,1700.0,36.8,26.4
6120,3,DSC,3.569,1.00,1700.0,29.7,26.6
6120,4,DSC,3.537,1.00,1700.0,30.9,26.8
6180,1,DSC,3.533,1.00,1716.7,35.3,25.9
6180,2,DSC,3.479,1.00,1716.7,35.0,27.4
6180,3,DSC,3.565,1.00,1716.7,31.5,26.1
6180,4,DSC,3.522,1.00,1716.7,32.2,26.2
6240,1,DSC,3.523,1.00,1733.3,34.2,26.1
6240,2,DSC,3.467,1.00,1733.3,35.7,26.8
6240,3,DSC,3.550,1.00,1733.3,29.3,26.0
6240,4,DSC,3.526,1.00,1733.3,31.6,26.6
6300,1,DSC,3.521,1.00,1750.0,34.5,26.8
6300,2,DSC,3.461,1.00,1750.0,35.4,26.5
6300,3,DSC,3.554,1.00,1750.0,28.9,26.1
6300,4,DSC,3.521,1.00,1750.0,31.0,26.5
6360,1,DSC,3.520,1.00,1766.7,33.8,26.4
6360,2,DSC,3.452,1.00,1766.7,36.5,26.5
6360,3,DSC,3.556,1.00,1766.7,31.4,26.0
6360,4,DSC,3.513,1.00,1766.7,30.3,26.7
6420,1,DSC,3.521,1.00,1783.3,33.4,26.6
6420,2,DSC,3.444,1.00,1783.3,35.0,27.2
6420,3,DSC,3.548,1.00,1783.3,31.2,26.2
6420,4,DSC,3.503,1.00,1783.3,30.7,26.8
6480,1,DSC,3.514,1.00,1800.0,33.9,26.8
6480,2,DSC,3.435,1.00,1800.0,35.9,27.1
6480,3,DSC,3.537,1.00,1800.0,31.8,26.3
6480,4,DSC,3.501,1.00,1800.0,31.5,26.7
6540,1,DSC,3.508,1.00,1816.7,34.6,26.5
6540,2,DSC,3.432,1.00,1816.7,35.0,27.4
6540,3,DSC,3.537,1.00,1816.7,30.8,26.0
6540,4,DSC,3.492,1.00,1816.7,31.5,26.7
6600,1,DSC,3.503,1.00,1833.3,34.0,26.5
6600,2,DSC,3.426,1.00,1833.3,36.2,26.6
6600,3,DSC,3.533,1.00,1833.3,30.9,26.2
6600,4,DSC,3.491,1.00,1833.3,30.4,26.7
6660,1,DSC,3.497,1.00,1850.0,34.5,26.2
6660,2,DSC,3.421,1.00,1850.0,35.8,27.3
6660,3,DSC,3.526,1.00,1850.0,29.8,26.2
6660,4,DSC,3.478,1.00,1850.0,30.2,26.7
6720,1,DSC,3.492,1.00,1866.7,32.8,26.9
6720,2,DSC,3.399,1.00,1866.7,35.1,26.6
6720,3,DSC,3.530,1.00,1866.7,30.3,26.7
6720,4,DSC,3.481,1.00,1866.7,31.4,26.7
6780,1,DSC,3.482,1.00,1883.3,33.6,27.0
6780,2,DSC,3.403,1.00,1883.3,34.6,27.0
6780,3,DSC,3.521,1.00,1883.3,31.3,26.6
6780,4,DSC,3.473,1.00,1883.3,31.8,27.0
6840,1,DSC,3.477,1.00,1900.0,33.5,26.9
6840,2,DSC,3.387,1.00,1900.0,34.4,27.5
6840,3,DSC,3.517,1.00,1900.0,30.3,26.7
6840,4,DSC,3.457,1.00,1900.0,31.8,27.1
6900,1,DSC,3.474,1.00,1916.7,33.6,26.6
6900,2,DSC,3.376,1.00,1916.7,36.4,26.8
6900,3,DSC,3.525,1.00,1916.7,31.5,26.3
6900,4,DSC,3.464,1.00,1916.7,29.9,26.9
6960,1,DSC,3.466,1.00,1933.3,33.8,26.8
6960,2,DSC,3.360,1.00,1933.3,34.5,27.1
6960,3,DSC,3.517,1.00,1933.3,31.2,26.7
6960,4,DSC,3.458,1.00,1933.3,32.1,27.4
7020,1,DSC,3.466,1.00,1950.0,35.1,27.1
7020,2,DSC,3.348,1.00,1950.0,35.0,27.3
