SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
480,2,DSC,4.009,1.00,133.3,36.6,22.8
480,3,DSC,4.021,1.00,133.3,25.5,23.4
480,4,DSC,4.013,1.00,133.3,35.4,23.3
540,1,DSC,4.001,1.00,150.0,34.9,23.7
540,2,DSC,3.996,1.00,150.0,34.7,23.3
540,3,DSC,4.009,1.00,150.0,24.2,23.5
540,4,DSC,4.002,1.00,150.0,37.5,23.3
600,1,DSC,3.992,1.00,166.7,36.3,22.9
600,2,DSC,3.992,1.00,166.7,35.5,23.3
600,3,DSC,3.998,1.00,166.7,24.8,23.2
600,4,DSC,3.992,1.00,166.7,35.9,23.6
660,1,DSC,3.975,1.00,183.3,36.3,23.4
660,2,DSC,3.978,1.00,183.3,35.9,23.1
660,3,DSC,3.985,1.00,183.3,22.6,23.5
660,4,DSC,3.977,1.00,183.3,35.6,23.3
720,1,DSC,3.981,1.00,200.0,35.2,23.3
720,2,DSC,3.970,1.00,200.0,37.3,23.6
720,3,DSC,3.973,1.00,200.0,25.0,23.7
720,4,DSC,3.969,1.00,200.0,36.6,23.1
780,1,DSC,3.961,1.00,216.7,35.9,23.6
780,2,DSC,3.957,1.00,216.7,37.4,22.9
780,3,DSC,3.974,1.00,216.7,24.1,23.0
780,4,DSC,3.957,1.00,216.7,36.4,23.7
840,1,DSC,3.954,1.00,233.3,36.6,23.1
840,2,DSC,3.949,1.00,233.3,35.4,24.2
840,3,DSC,3.954,1.00,233.3,24.5,23.2
840,4,DSC,3.953,1.00,233.3,35.1,23.6
900,1,DSC,3.943,1.00,250.0,36.4,23.2
900,2,DSC,3.947,1.00,250.0,35.8,24.0
900,3,DSC,3.945,1.00,250.0,24.9,23.9
900,4,DSC,3.942,1.00,250.0,37.0,23.7
960,1,DSC,3.931,1.00,266.7,36.4,23.5
960,2,DSC,3.937,1.00,266.7,36.3,24.1
960,3,DSC,3.942,1.00,266.7,24.0,23.4
960,4,DSC,3.931,1.00,266.7,36.2,23.5
1020,1,DSC,3.932,1.00,283.3,35.5,23.9
1020,2,DSC,3.924,1.00,283.3,36.3,23.6
1020,3,DSC,3.930,1.00,283.3,25.4,23.3
1020,4,DSC,3.924,1.00,283.3,36.3,24.0
1080,1,DSC,3.919,1.00,300.0,36.4,23.6
1080,2,DSC,3.926,1.00,300.0,36.5,23.6
1080,3,DSC,3.932,1.00,300.0,25.5,23.7
1080,4,DSC,3.926,1.00,300.0,37.7,23.5
1140,1,DSC,3.923,1.00,316.7,36.8,23.7
1140,2,DSC,3.913,1.00,316.7,36.4,23.6
1140,3,DSC,3.919,1.00,316.7,24.1,23.7
1140,4,DSC,3.914,1.00,316.7,37.5,23.6
1200,1,DSC,3.908,1.00,333.3,36.3,23.7
1200,2,DSC,3.911,1.00,333.3,36.8,23.2
1200,3,DSC,3.909,1.00,333.3,24.8,24.0
1200,4,DSC,3.907,1.00,333.3,36.6,23.5
1260,1,DSC,3.912,1.00,350.0,36.1,24.0
1260,2,DSC,3.911,1.00,350.0,35.2,23.6
1260,3,DSC,3.905,1.00,350.0,23.2,23.6
1260,4,DSC,3.909,1.00,350.0,35.7,24.0
1320,1,DSC,3.902,1.00,366.7,36.7,23.8
1320,2,DSC,3.902,1.00,366.7,37.1,23.9
1320,3,DSC,3.901,1.00,366.7,24.6,24.1
1320,4,DSC,3.899,1.00,366.7,36.1,24.1
1380,1,DSC,3.883,1.00,383.3,36.4,23.5
1380,2,DSC,3.883,1.00,383.3,36.8,23.7
1380,3,DSC,3.885,1.00,383.3,26.3,23.6
1380,4,DSC,3.890,1.00,383.3,36.6,23.8
1440,1,DSC,3.881,1.00,400.0,36.8,23.7
1440,2,DSC,3.881,1.00,400.0,36.4,23.7
1440,3,DSC,3.888,1.00,400.0,26.3,23.9
1440,4,DSC,3.882,1.00,400.0,35.7,23.5
1500,1,DSC,3.884,1.00,416.7,34.8,24.0
1500,2,DSC,3.875,1.00,416.7,36.8,23.6
1500,3,DSC,3.880,1.00,416.7,24.7,23.7
1500,4,DSC,3.877,1.00,416.7,37.3,23.6
1560,1,DSC,3.875,1.00,433.3,35.0,23.2
1560,2,DSC,3.867,1.00,433.3,36.2,23.7
1560,3,DSC,3.866,1.00,433.3,23.7,24.0
1560,4,DSC,3.874,1.00,433.3,36.4,23.9
1620,1,DSC,3.869,1.00,450.0,36.3,23.4
1620,2,DSC,3.864,1.00,450.0,36.1,23.8
1620,3,DSC,3.861,1.00,450.0,24.7,23.9
1620,4,DSC,3.865,1.00,450.0,35.9,23.5
1680,1,DSC,3.862,1.00,466.7,37.0,24.0
1680,2,DSC,3.852,1.00,466.7,35.8,23.8
1680,3,DSC,3.847,1.00,466.7,24.1,23.5
1680,4,DSC,3.859,1.00,466.7,37.2,23.8
1740,1,DSC,3.847,1.00,483.3,37.2,24.2
1740,2,DSC,3.845,1.00,483.3,35.7,24.3
1740,3,DSC,3.848,1.00,483.3,25.0,24.1
1740,4,DSC,3.850,1.00,483.3,36.3,23.6
1800,1,DSC,3.842,1.00,500.0,36.9,24.3
1800,2,DSC,3.842,1.00,500.0,35.3,24.6
1800,3,DSC,3.845,1.00,500.0,25.7,24.3
1800,4,DSC,3.841,1.00,500.0,35.8,24.3
1860,1,DSC,3.839,1.00,516.7,35.8,23.9
1860,2,DSC,3.838,1.00,516.7,35.6,24.0
1860,3,DSC,3.838,1.00,516.7,24.3,24.1
1860,4,DSC,3.843,1.00,516.7,36.9,24.5
1920,1,DSC,3.839,1.00,533.3,36.4,24.0
1920,2,DSC,3.827,1.00,533.3,36.1,23.9
1920,3,DSC,3.827,1.00,533.3,24.8,24.0
1920,4,DSC,3.829,1.00,533.3,35.8,24.0
1980,1,DSC,3.825,1.00,550.0,35.2,23.9
1980,2,DSC,3.833,1.00,550.0,37.2,23.6
1980,3,DSC,3.824,1.00,550.0,24.3,23.7
1980,4,DSC,3.834,1.00,550.0,36.3,24.1
2040,1,DSC,3.823,1.00,566.7,36.2,24.6
2040,2,DSC,3.817,1.00,566.7,36.0,24.5
2040,3,DSC,3.810,1.00,566.7,24.8,24.4
2040,4,DSC,3.826,1.00,566.7,36.5,23.9
2100,1,DSC,3.820,1.00,583.3,36.9,24.4
2100,2,DSC,3.816,1.00,583.3,35.7,24.0
2100,3,DSC,3.821,1.00,583.3,24.8,24.0
2100,4,DSC,3.820,1.00,583.3,36.6,24.1
2160,1,DSC,3.816,1.00,600.0,34.9,23.9
2160,2,DSC,3.812,1.00,600.0,36.0,24.4
2160,3,DSC,3.807,1.00,600.0,26.0,23.8
2160,4,DSC,3.812,1.00,600.0,35.9,24.0
2220,1,DSC,3.812,1.00,616.7,36.8,24.5
2220,2,DSC,3.808,1.00,616.7,36.0,23.8
2220,3,DSC,3.805,1.00,616.7,25.3,24.3
2220,4,DSC,3.811,1.00,616.7,36.4,24.4
2280,1,DSC,3.799,1.00,633.3,36.7,24.1
2280,2,DSC,3.796,1.00,633.3,36.4,24.4
2280,3,DSC,3.795,1.00,633.3,26.1,24.1
2280,4,DSC,3.799,1.00,633.3,35.9,24.5
2340,1,DSC,3.798,1.00,650.0,36.1,24.4
2340,2,DSC,3.790,1.00,650.0,37.7,24.5
2340,3,DSC,3.787,1.00,650.0,23.6,24.0
2340,4,DSC,3.794,1.00,650.0,35.9,23.6
2400,1,DSC,3.789,1.00,666.7,35.3,24.2
2400,2,DSC,3.789,1.00,666.7,35.9,24.3
2400,3,DSC,3.784,1.00,666.7,25.0,24.8
2400,4,DSC,3.787,1.00,666.7,36.5,23.6
2460,1,DSC,3.781,1.00,683.3,36.2,24.3
2460,2,DSC,3.784,1.00,683.3,37.4,23.7
2460,3,DSC,3.780,1.00,683.3,25.9,24.4
2460,4,DSC,3.779,1.00,683.3,36.5,24.4
2520,1,DSC,3.789,1.00,700.0,36.6,24.1
2520,2,DSC,3.773,1.00,700.0,35.8,24.6
2520,3,DSC,3.773,1.00,700.0,24.3,24.8
2520,4,DSC,3.786,1.00,700.0,36.8,24.3
2580,1,DSC,3.784,1.00,716.7,37.2,24.5
2580,2,DSC,3.774,1.00,716.7,36.4,25.1
2580,3,DSC,3.769,1.00,716.7,24.4,24.4
2580,4,DSC,3.771,1.00,716.7,36.0,24.2
2640,1,DSC,3.769,1.00,733.3,36.2,24.4
2640,2,DSC,3.763,1.00,733.3,36.3,24.3
2640,3,DSC,3.759,1.00,733.3,24.0,24.9
2640,4,DSC,3.767,1.00,733.3,36.4,24.3
2700,1,DSC,3.775,1.00,750.0,37.5,24.3
2700,2,DSC,3.757,1.00,750.0,36.5,24.4
2700,3,DSC,3.758,1.00,750.0,24.0,24.8
2700,4,DSC,3.769,1.00,750.0,35.0,24.8
2760,1,DSC,3.760,1.00,766.7,36.1,24.6
2760,2,DSC,3.743,1.00,766.7,35.4,25.1
2760,3,DSC,3.755,1.00,766.7,23.9,24.2
2760,4,DSC,3.764,1.00,766.7,35.6,24.8
2820,1,DSC,3.761,1.00,783.3,35.5,24.6
2820,2,DSC,3.751,1.00,783.3,36.8,24.6
2820,3,DSC,3.746,1.00,783.3,23.4,24.4
2820,4,DSC,3.751,1.00,783.3,36.4,24.7
2880,1,DSC,3.752,1.00,800.0,35.6,24.8
2880,2,DSC,3.748,1.00,800.0,35.9,25.1
2880,3,DSC,3.751,1.00,800.0,25.0,24.9
2880,4,DSC,3.753,1.00,800.0,35.9,25.0
2940,1,DSC,3.748,1.00,816.7,35.5,24.7
2940,2,DSC,3.737,1.00,816.7,36.7,24.1
2940,3,DSC,3.736,1.00,816.7,24.6,24.8
2940,4,DSC,3.745,1.00,816.7,37.7,24.9
3000,1,DSC,3.745,1.00,833.3,36.5,24.6
3000,2,DSC,3.729,1.00,833.3,36.5,24.9
3000,3,DSC,3.737,1.00,833.3,24.4,24.8
3000,4,DSC,3.743,1.00,833.3,36.0,24.5
3060,1,DSC,3.737,1.00,850.0,35.9,24.5
3060,2,DSC,3.724,1.00,850.0,35.7,24.5
3060,3,DSC,3.728,1.00,850.0,25.1,24.4
3060,4,DSC,3.741,1.00,850.0,37.8,24.6
3120,1,DSC,3.735,1.00,866.7,36.0,24.6
3120,2,DSC,3.726,1.00,866.7,35.5,24.4
3120,3,DSC,3.723,1.00,866.7,25.6,24.9
3120,4,DSC,3.732,1.00,866.7,36.0,24.9
3180,1,DSC,3.731,1.00,883.3,36.5,24.9
3180,2,DSC,3.721,1.00,883.3,36.4,24.9
3180,3,DSC,3.720,1.00,883.3,25.1,24.9
3180,4,DSC,3.722,1.00,883.3,35.9,25.0
3240,1,DSC,3.721,1.00,900.0,35.7,25.1
3240,2,DSC,3.717,1.00,900.0,35.2,24.6
3240,3,DSC,3.712,1.00,900.0,25.9,25.0
3240,4,DSC,3.725,1.00,900.0,37.2,24.9
3300,1,DSC,3.724,1.00,916.7,35.7,24.6
3300,2,DSC,3.708,1.00,916.7,37.6,25.3
3300,3,DSC,3.709,1.00,916.7,24.6,24.9
3300,4,DSC,3.709,1.00,916.7,36.1,24.8
3360,1,DSC,3.719,1.00,933.3,37.0,24.7
3360,2,DSC,3.706,1.00,933.3,36.2,25.4
3360,3,DSC,3.705,1.00,933.3,24.5,25.2
3360,4,DSC,3.715,1.00,933.3,35.9,25.5
3420,1,DSC,3.711,1.00,950.0,36.4,24.8
3420,2,DSC,3.699,1.00,950.0,36.9,24.6
3420,3,DSC,3.697,1.00,950.0,24.5,25.2
3420,4,DSC,3.703,1.00,950.0,37.5,25.4
3480,1,DSC,3.712,1.00,966.7,36.4,25.2
3480,2,DSC,3.693,1.00,966.7,35.9,24.8
3480,3,DSC,3.694,1.00,966.7,23.8,25.3
3480,4,DSC,3.702,1.00,966.7,35.5,25.5
3540,1,DSC,3.702,1.00,983.3,35.9,24.0
3540,2,DSC,3.689,1.00,983.3,35.6,25.1
3540,3,DSC,3.682,1.00,983.3,26.0,24.1
3540,4,DSC,3.707,1.00,983.3,36.4,24.8
3600,1,DSC,3.692,1.00,1000.0,35.2,25.1
3600,2,DSC,3.691,1.00,1000.0,36.4,25.0
3600,3,DSC,3.687,1.00,1000.0,25.4,24.1
3600,4,DSC,3.689,1.00,1000.0,36.6,25.5
3660,1,DSC,3.695,1.00,1016.7,35.8,24.7
3660,2,DSC,3.684,1.00,1016.7,36.4,25.3
3660,3,DSC,3.674,1.00,1016.7,24.3,25.3
3660,4,DSC,3.686,1.00,1016.7,36.0,24.5
3720,1,DSC,3.689,1.00,1033.3,36.8,24.9
3720,2,DSC,3.680,1.00,1033.3,36.3,25.5
3720,3,DSC,3.676,1.00,1033.3,23.2,25.8
3720,4,DSC,3.691,1.00,1033.3,36.0,25.0
3780,1,DSC,3.686,1.00,1050.0,36.5,25.1
3780,2,DSC,3.673,1.00,1050.0,34.4,24.9
3780,3,DSC,3.671,1.00,1050.0,24.5,24.9
3780,4,DSC,3.678,1.00,1050.0,36.5,24.9
3840,1,DSC,3.682,1.00,1066.7,36.4,25.1
3840,2,DSC,3.675,1.00,1066.7,36.6,26.0
3840,3,DSC,3.680,1.00,1066.7,25.1,25.3
3840,4,DSC,3.671,1.00,1066.7,36.2,24.9
3900,1,DSC,3.673,1.00,1083.3,35.5,24.9
3900,2,DSC,3.671,1.00,1083.3,36.0,24.8
3900,3,DSC,3.662,1.00,1083.3,24.9,25.3
3900,4,DSC,3.667,1.00,1083.3,36.3,25.0
3960,1,DSC,3.678,1.00,1100.0,34.9,25.3
3960,2,DSC,3.665,1.00,1100.0,36.6,25.6
3960,3,DSC,3.667,1.00,1100.0,24.6,25.4
3960,4,DSC,3.667,1.00,1100.0,37.0,25.6
4020,1,DSC,3.669,1.00,1116.7,37.4,24.8
4020,2,DSC,3.664,1.00,1116.7,35.4,25.1
4020,3,DSC,3.668,1.00,1116.7,24.4,25.2
4020,4,DSC,3.669,1.00,1116.7,35.3,25.7
4080,1,DSC,3.665,1.00,1133.3,37.5,25.4
4080,2,DSC,3.654,1.00,1133.3,36.7,25.3
4080,3,DSC,3.648,1.00,1133.3,24.7,25.5
4080,4,DSC,3.661,1.00,1133.3,35.3,24.8
4140,1,DSC,3.663,1.00,1150.0,35.1,25.1
4140,2,DSC,3.655,1.00,1150.0,37.7,24.7
4140,3,DSC,3.644,1.00,1150.0,24.3,25.4
4140,4,DSC,3.654,1.00,1150.0,36.3,25.1
4200,1,DSC,3.658,1.00,1166.7,36.4,25.5
4200,2,DSC,3.643,1.00,1166.7,36.6,25.1
4200,3,DSC,3.637,1.00,1166.7,24.4,25.2
4200,4,DSC,3.649,1.00,1166.7,36.2,25.1
4260,1,DSC,3.656,1.00,1183.3,36.8,25.3
4260,2,DSC,3.645,1.00,1183.3,35.7,25.8
4260,3,DSC,3.642,1.00,1183.3,25.1,26.0
4260,4,DSC,3.653,1.00,1183.3,34.5,25.4
4320,1,DSC,3.649,1.00,1200.0,35.8,25.3
4320,2,DSC,3.638,1.00,1200.0,36.7,25.6
4320,3,DSC,3.640,1.00,1200.0,24.1,25.6
4320,4,DSC,3.638,1.00,1200.0,34.9,25.4
4380,1,DSC,3.642,1.00,1216.7,36.0,25.8
4380,2,DSC,3.640,1.00,1216.7,37.3,25.9
4380,3,DSC,3.631,1.00,1216.7,23.5,25.1
4380,4,DSC,3.644,1.00,1216.7,35.1,25.4
4440,1,DSC,3.638,1.00,1233.3,36.1,24.8
4440,2,DSC,3.635,1.00,1233.3,35.9,25.5
4440,3,DSC,3.620,1.00,1233.3,25.5,26.0
4440,4,DSC,3.636,1.00,1233.3,34.7,25.0
4500,1,DSC,3.640,1.00,1250.0,34.5,25.3
4500,2,DSC,3.634,1.00,1250.0,36.0,24.7
4500,3,DSC,3.622,1.00,1250.0,25.0,25.9
4500,4,DSC,3.636,1.00,1250.0,35.4,25.7
4560,1,DSC,3.633,1.00,1266.7,35.9,25.2
4560,2,DSC,3.619,1.00,1266.7,35.4,25.6
4560,3,DSC,3.616,1.00,1266.7,24.8,25.6
4560,4,DSC,3.627,1.00,1266.7,36.7,25.7
4620,1,DSC,3.632,1.00,1283.3,36.3,25.7
4620,2,DSC,3.622,1.00,1283.3,35.4,25.5
4620,3,DSC,3.613,1.00,1283.3,24.5,25.8
4620,4,DSC,3.621,1.00,1283.3,36.5,25.4
4680,1,DSC,3.632,1.00,1300.0,36.1,25.4
4680,2,DSC,3.608,1.00,1300.0,35.9,26.1
4680,3,DSC,3.612,1.00,1300.0,24.8,25.8
4680,4,DSC,3.625,1.00,1300.0,36.8,26.1
4740,1,DSC,3.616,1.00,1316.7,36.8,26.0
4740,2,DSC,3.613,1.00,1316.7,36.1,25.6
4740,3,DSC,3.599,1.00,1316.7,24.7,25.8
4740,4,DSC,3.613,1.00,1316.7,36.2,25.9
4800,1,DSC,3.616,1.00,1333.3,38.3,25.8
4800,2,DSC,3.607,1.00,1333.3,36.4,25.5
4800,3,DSC,3.599,1.00,1333.3,24.5,25.8
4800,4,DSC,3.613,1.00,1333.3,35.4,25.5
4860,1,DSC,3.605,1.00,1350.0,36.2,25.9
4860,2,DSC,3.605,1.00,1350.0,36.2,25.7
4860,3,DSC,3.593,1.00,1350.0,23.7,25.8
4860,4,DSC,3.607,1.00,1350.0,35.8,26.1
4920,1,DSC,3.612,1.00,1366.7,36.0,25.9
4920,2,DSC,3.603,1.00,1366.7,35.2,25.6
4920,3,DSC,3.594,1.00,1366.7,24.5,26.1
4920,4,DSC,3.596,1.00,1366.7,37.0,25.6
4980,1,DSC,3.607,1.00,1383.3,36.3,25.8
4980,2,DSC,3.595,1.00,1383.3,37.0,26.2
4980,3,DSC,3.583,1.00,1383.3,25.0,25.8
4980,4,DSC,3.599,1.00,1383.3,36.2,25.5
5040,1,DSC,3.595,1.00,1400.0,35.9,25.5
5040,2,DSC,3.593,1.00,1400.0,36.4,25.4
5040,3,DSC,3.588,1.00,1400.0,25.3,26.2
5040,4,DSC,3.596,1.00,1400.0,37.1,26.0
5100,1,DSC,3.596,1.00,1416.7,35.7,25.5
5100,2,DSC,3.589,1.00,1416.7,36.3,26.5
5100,3,DSC,3.585,1.00,1416.7,26.2,25.9
5100,4,DSC,3.597,1.00,1416.7,35.6,25.5
5160,1,DSC,3.598,1.00,1433.3,36.1,26.0
5160,2,DSC,3.578,1.00,1433.3,35.8,25.8
5160,3,DSC,3.575,1.00,1433.3,25.4,25.8
5160,4,DSC,3.591,1.00,1433.3,36.2,25.9
5220,1,DSC,3.592,1.00,1450.0,36.0,26.4
5220,2,DSC,3.583,1.00,1450.0,35.1,25.8
5220,3,DSC,3.576,1.00,1450.0,24.7,26.3
5220,4,DSC,3.582,1.00,1450.0,35.8,25.6
5280,1,DSC,3.584,1.00,1466.7,37.5,25.4
5280,2,DSC,3.580,1.00,1466.7,34.8,26.0
5280,3,DSC,3.566,1.00,1466.7,25.0,25.7
5280,4,DSC,3.577,1.00,1466.7,35.1,26.2
5340,1,DSC,3.579,1.00,1483.3,34.8,25.8
5340,2,DSC,3.570,1.00,1483.3,37.2,26.1
5340,3,DSC,3.557,1.00,1483.3,24.0,25.9
5340,4,DSC,3.574,1.00,1483.3,36.4,26.0
5400,1,DSC,3.568,1.00,1500.0,35.3,25.9
5400,2,DSC,3.568,1.00,1500.0,35.9,25.9
5400,3,DSC,3.563,1.00,1500.0,23.9,25.8
5400,4,DSC,3.578,1.00,1500.0,35.5,26.3
5460,1,DSC,3.577,1.00,1516.7,36.7,26.1
5460,2,DSC,3.560,1.00,1516.7,37.1,26.2
5460,3,DSC,3.551,1.00,1516.7,24.8,26.6
5460,4,DSC,3.569,1.00,1516.7,36.6,25.6
5520,1,DSC,3.563,1.00,1533.3,36.7,26.2
5520,2,DSC,3.562,1.00,1533.3,35.0,26.0
5520,3,DSC,3.551,1.00,1533.3,24.4,25.9
5520,4,DSC,3.564,1.00,1533.3,36.9,26.4
5580,1,DSC,3.566,1.00,1550.0,36.7,25.5
5580,2,DSC,3.557,1.00,1550.0,36.6,26.2
5580,3,DSC,3.552,1.00,1550.0,24.7,26.4
5580,4,DSC,3.561,1.00,1550.0,35.8,26.5
5640,1,DSC,3.566,1.00,1566.7,36.5,26.1
5640,2,DSC,3.551,1.00,1566.7,36.6,26.6
5640,3,DSC,3.534,1.00,1566.7,26.4,26.1
5640,4,DSC,3.552,1.00,1566.7,35.4,26.5
5700,1,DSC,3.554,1.00,1583.3,35.8,26.3
5700,2,DSC,3.550,1.00,1583.3,36.7,26.0
5700,3,DSC,3.532,1.00,1583.3,24.2,26.6
5700,4,DSC,3.553,1.00,1583.3,36.6,25.6
5760,1,DSC,3.547,1.00,1600.0,36.4,25.9
5760,2,DSC,3.547,1.00,1600.0,35.8,26.7
5760,3,DSC,3.527,1.00,1600.0,26.3,26.1
5760,4,DSC,3.542,1.00,1600.0,34.8,26.5
5820,1,DSC,3.553,1.00,1616.7,36.6,26.7
5820,2,DSC,3.544,1.00,1616.7,36.8,26.4
5820,3,DSC,3.524,1.00,1616.7,26.4,26.4
5820,4,DSC,3.542,1.00,1616.7,35.9,26.4
5880,1,DSC,3.548,1.00,1633.3,36.9,26.3
5880,2,DSC,3.537,1.00,1633.3,36.6,26.1
5880,3,DSC,3.520,1.00,1633.3,24.0,27.3
5880,4,DSC,3.535,1.00,1633.3,36.0,26.5
5940,1,DSC,3.537,1.00,1650.0,37.4,26.3
5940,2,DSC,3.529,1.00,1650.0,36.5,26.3
5940,3,DSC,3.519,1.00,1650.0,24.5,26.7
5940,4,DSC,3.543,1.00,1650.0,36.1,27.0
6000,1,DSC,3.545,1.00,1666.7,36.2,26.2
6000,2,DSC,3.526,1.00,1666.7,36.0,25.7
6000,3,DSC,3.503,1.00,1666.7,25.8,26.6
6000,4,DSC,3.539,1.00,1666.7,35.5,26.5
6060,1,DSC,3.535,1.00,1683.3,35.2,26.2
6060,2,DSC,3.524,1.00,1683.3,36.1,26.3
6060,3,DSC,3.502,1.00,1683.3,25.5,26.1
6060,4,DSC,3.526,1.00,1683.3,36.6,26.2
6120,1,DSC,3.528,1.00,1700.0,36.9,26.6
6120,2,DSC,3.521,1.00,1700.0,36.0,26.1
6120,3,DSC,3.498,1.00,1700.0,24.6,26.5
6120,4,DSC,3.527,1.00,1700.0,36.1,26.2
6180,1,DSC,3.525,1.00,1716.7,37.3,26.3
6180,2,DSC,3.518,1.00,1716.7,37.3,26.7
6180,3,DSC,3.490,1.00,1716.7,24.2,27.0
6180,4,DSC,3.521,1.00,1716.7,35.6,26.4
6240,1,DSC,3.517,1.00,1733.3,34.6,25.9
6240,2,DSC,3.501,1.00,1733.3,35.3,26.4
6240,3,DSC,3.477,1.00,1733.3,25.7,26.8
6240,4,DSC,3.510,1.00,1733.3,36.6,26.0
6300,1,DSC,3.518,1.00,1750.0,37.9,26.1
6300,2,DSC,3.499,1.00,1750.0,36.4,26.5
6300,3,DSC,3.479,1.00,1750.0,25.4,26.2
6300,4,DSC,3.514,1.00,1750.0,36.2,26.4
6360,1,DSC,3.518,1.00,1766.7,37.0,27.0
6360,2,DSC,3.497,1.00,1766.7,36.3,27.0
6360,3,DSC,3.469,1.00,1766.7,24.6,26.7
6360,4,DSC,3.503,1.00,1766.7,35.3,26.0
6420,1,DSC,3.502,1.00,1783.3,35.4,26.5
6420,2,DSC,3.494,1.00,1783.3,35.9,26.4
6420,3,DSC,3.461,1.00,1783.3,23.7,26.6
6420,4,DSC,3.498,1.00,1783.3,35.7,26.1
6480,1,DSC,3.507,1.00,1800.0,35.2,27.4
6480,2,DSC,3.481,1.00,1800.0,35.9,27.2
6480,3,DSC,3.452,1.00,1800.0,25.3,26.6
6480,4,DSC,3.497,1.00,1800.0,36.2,26.4
6540,1,DSC,3.496,1.00,1816.7,36.6,26.5
6540,2,DSC,3.477,1.00,1816.7,38.2,27.0
6540,3,DSC,3.447,1.00,1816.7,24.1,27.0
6540,4,DSC,3.485,1.00,1816.7,34.6,26.7
6600,1,DSC,3.494,1.00,1833.3,36.7,26.8
6600,2,DSC,3.477,1.00,1833.3,35.4,26.6
6600,3,DSC,3.435,1.00,1833.3,26.1,27.1
6600,4,DSC,3.490,1.00,1833.3,35.8,27.0
6660,1,DSC,3.484,1.00,1850.0,36.9,26.4
6660,2,DSC,3.470,1.00,1850.0,36.5,26.8
6660,3,DSC,3.438,1.00,1850.0,25.3,27.2
6660,4,DSC,3.473,1.00,1850.0,37.6,26.5
6720,1,DSC,3.479,1.00,1866.7,36.5,26.9
6720,2,DSC,3.456,1.00,1866.7,37.3,26.9
6720,3,DSC,3.435,1.00,1866.7,25.1,26.9
6720,4,DSC,3.465,1.00,1866.7,35.6,26.4
6780,1,DSC,3.474,1.00,1883.3,36.8,26.7
6780,2,DSC,3.458,1.00,1883.3,35.5,26.3
6780,3,DSC,3.411,1.00,1883.3,24.3,26.9
6780,4,DSC,3.459,1.00,1883.3,38.0,26.5
6840,1,DSC,3.472,1.00,1900.0,35.9,26.4
6840,2,DSC,3.453,1.00,1900.0,37.0,27.0
6840,3,DSC,3.403,1.00,1900.0,25.0,27.5
6840,4,DSC,3.446,1.00,1900.0,35.9,26.9
6900,1,DSC,3.461,1.00,1916.7,37.1,26.8
6900,2,DSC,3.446,1.00,1916.7,37.8,27.0
6900,3,DSC,3.390,1.00,1916.7,24.6,27.6
6900,4,DSC,3.446,1.00,1916.7,36.1,27.0
6960,1,DSC,3.457,1.00,1933.3,37.2,26.2
6960,2,DSC,3.442,1.00,1933.3,37.7,26.5
6960,3,DSC,3.386,1.00,1933.3,25.7,27.0
6960,4,DSC,3.443,1.00,1933.3,34.9,26.9
7020,1,DSC,3.448,1.00,1950.0,35.9,27.3
7020,2,DSC,3.436,1.00,1950.0,36.1,26.4
