SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
1260,3,DSC,3.914,1.00,350.0,35.8,23.5
1260,4,DSC,3.910,1.00,350.0,31.2,24.0
1320,1,DSC,3.810,1.00,366.7,47.8,24.0
1320,2,DSC,3.903,1.00,366.7,30.4,23.1
1320,3,DSC,3.915,1.00,366.7,36.4,24.0
1320,4,DSC,3.902,1.00,366.7,30.9,23.7
1380,1,DSC,3.805,1.00,383.3,46.3,24.3
1380,2,DSC,3.902,1.00,383.3,28.6,23.8
1380,3,DSC,3.895,1.00,383.3,35.5,23.7
1380,4,DSC,3.890,1.00,383.3,32.8,23.5
1440,1,DSC,3.792,1.00,400.0,46.8,24.5
1440,2,DSC,3.898,1.00,400.0,30.0,23.8
1440,3,DSC,3.899,1.00,400.0,35.7,24.1
1440,4,DSC,3.887,1.00,400.0,32.5,23.8
1500,1,DSC,3.791,1.00,416.7,47.1,24.6
1500,2,DSC,3.889,1.00,416.7,29.3,23.4
1500,3,DSC,3.896,1.00,416.7,34.0,23.5
1500,4,DSC,3.886,1.00,416.7,31.8,23.7
1560,1,DSC,3.782,1.00,433.3,47.8,24.3
1560,2,DSC,3.877,1.00,433.3,30.0,23.9
1560,3,DSC,3.884,1.00,433.3,34.9,24.5
1560,4,DSC,3.872,1.00,433.3,31.8,23.3
1620,1,DSC,3.774,1.00,450.0,47.4,24.6
1620,2,DSC,3.878,1.00,450.0,30.2,23.6
1620,3,DSC,3.875,1.00,450.0,35.2,23.5
1620,4,DSC,3.872,1.00,450.0,31.9,24.4
1680,1,DSC,3.771,1.00,466.7,46.6,24.4
1680,2,DSC,3.864,1.00,466.7,30.5,23.8
1680,3,DSC,3.873,1.00,466.7,35.9,23.8
1680,4,DSC,3.865,1.00,466.7,31.6,24.3
1740,1,DSC,3.760,1.00,483.3,45.9,24.1
1740,2,DSC,3.855,1.00,483.3,29.9,24.4
1740,3,DSC,3.863,1.00,483.3,35.6,24.2
1740,4,DSC,3.857,1.00,483.3,30.5,24.5
1800,1,DSC,3.751,1.00,500.0,47.2,24.3
1800,2,DSC,3.849,1.00,500.0,30.9,24.3
1800,3,DSC,3.857,1.00,500.0,36.5,23.9
1800,4,DSC,3.850,1.00,500.0,31.4,24.3
1860,1,DSC,3.735,1.00,516.7,45.4,25.2
1860,2,DSC,3.846,1.00,516.7,29.8,24.2
1860,3,DSC,3.856,1.00,516.7,35.8,23.6
1860,4,DSC,3.844,1.00,516.7,30.8,23.8
1920,1,DSC,3.731,1.00,533.3,48.3,24.8
1920,2,DSC,3.837,1.00,533.3,29.5,23.8
1920,3,DSC,3.841,1.00,533.3,35.4,24.0
1920,4,DSC,3.842,1.00,533.3,30.9,24.0
1980,1,DSC,3.721,1.00,550.0,47.1,24.9
1980,2,DSC,3.841,1.00,550.0,30.5,24.4
1980,3,DSC,3.837,1.00,550.0,36.1,24.1
1980,4,DSC,3.835,1.00,550.0,31.4,24.1
2040,1,DSC,3.719,1.00,566.7,46.9,24.7
2040,2,DSC,3.831,1.00,566.7,28.9,23.6
2040,3,DSC,3.834,1.00,566.7,36.0,23.7
2040,4,DSC,3.823,1.00,566.7,31.8,23.8
2100,1,DSC,3.713,1.00,583.3,46.6,24.5
2100,2,DSC,3.827,1.00,583.3,29.9,24.6
2100,3,DSC,3.828,1.00,583.3,36.3,24.3
2100,4,DSC,3.822,1.00,583.3,31.9,24.1
2160,1,DSC,3.706,1.00,600.0,47.9,25.1
2160,2,DSC,3.815,1.00,600.0,28.6,24.0
2160,3,DSC,3.827,1.00,600.0,35.9,24.3
2160,4,DSC,3.813,1.00,600.0,31.1,23.9
2220,1,DSC,3.701,1.00,616.7,46.2,24.9
2220,2,DSC,3.819,1.00,616.7,29.1,24.1
2220,3,DSC,3.817,1.00,616.7,37.0,24.5
2220,4,DSC,3.813,1.00,616.7,32.3,24.1
2280,1,DSC,3.698,1.00,633.3,47.8,25.1
2280,2,DSC,3.806,1.00,633.3,28.8,24.2
2280,3,DSC,3.810,1.00,633.3,34.9,23.7
2280,4,DSC,3.811,1.00,633.3,31.3,24.1
2340,1,DSC,3.680,1.00,650.0,47.9,24.8
2340,2,DSC,3.802,1.00,650.0,30.5,24.3
2340,3,DSC,3.806,1.00,650.0,34.9,24.3
2340,4,DSC,3.797,1.00,650.0,31.4,24.4
2400,1,DSC,3.671,1.00,666.7,47.5,25.1
2400,2,DSC,3.803,1.00,666.7,28.5,24.7
2400,3,DSC,3.801,1.00,666.7,35.8,24.6
2400,4,DSC,3.795,1.00,666.7,30.4,24.5
2460,1,DSC,3.671,1.00,683.3,47.3,25.4
2460,2,DSC,3.797,1.00,683.3,29.7,24.4
2460,3,DSC,3.809,1.00,683.3,35.6,24.7
2460,4,DSC,3.785,1.00,683.3,31.4,23.7
2520,1,DSC,3.659,1.00,700.0,47.1,25.1
2520,2,DSC,3.788,1.00,700.0,28.3,25.0
2520,3,DSC,3.803,1.00,700.0,35.5,24.7
2520,4,DSC,3.781,1.00,700.0,30.6,24.6
2580,1,DSC,3.660,1.00,716.7,46.7,24.8
2580,2,DSC,3.788,1.00,716.7,29.1,24.7
2580,3,DSC,3.791,1.00,716.7,35.9,24.3
2580,4,DSC,3.779,1.00,716.7,31.8,24.3
2640,1,DSC,3.644,1.00,733.3,45.8,25.2
2640,2,DSC,3.774,1.00,733.3,30.2,24.7
2640,3,DSC,3.779,1.00,733.3,35.9,24.5
2640,4,DSC,3.783,1.00,733.3,32.0,24.8
2700,1,DSC,3.650,1.00,750.0,46.2,25.1
2700,2,DSC,3.771,1.00,750.0,28.9,24.5
2700,3,DSC,3.781,1.00,750.0,36.8,24.1
2700,4,DSC,3.764,1.00,750.0,29.4,24.4
2760,1,DSC,3.640,1.00,766.7,46.6,25.6
2760,2,DSC,3.771,1.00,766.7,29.5,24.7
2760,3,DSC,3.784,1.00,766.7,35.3,24.0
2760,4,DSC,3.768,1.00,766.7,31.7,24.3
2820,1,DSC,3.627,1.00,783.3,48.1,25.0
2820,2,DSC,3.760,1.00,783.3,29.2,24.9
2820,3,DSC,3.778,1.00,783.3,35.6,24.9
2820,4,DSC,3.759,1.00,783.3,32.1,24.7
2880,1,DSC,3.633,1.00,800.0,47.0,25.7
2880,2,DSC,3.759,1.00,800.0,28.8,24.6
2880,3,DSC,3.765,1.00,800.0,37.0,24.3
2880,4,DSC,3.755,1.00,800.0,31.6,24.4
2940,1,DSC,3.617,1.00,816.7,47.3,25.1
2940,2,DSC,3.750,1.00,816.7,27.9,24.7
2940,3,DSC,3.762,1.00,816.7,36.2,24.5
2940,4,DSC,3.752,1.00,816.7,32.1,24.7
3000,1,DSC,3.609,1.00,833.3,47.4,25.6
3000,2,DSC,3.749,1.00,833.3,28.9,24.2
3000,3,DSC,3.764,1.00,833.3,34.7,24.7
3000,4,DSC,3.749,1.00,833.3,32.2,24.7
3060,1,DSC,3.611,1.00,850.0,46.9,25.3
3060,2,DSC,3.745,1.00,850.0,29.9,24.6
3060,3,DSC,3.759,1.00,850.0,36.2,24.1
3060,4,DSC,3.744,1.00,850.0,31.1,24.2
3120,1,DSC,3.596,1.00,866.7,45.9,25.7
3120,2,DSC,3.741,1.00,866.7,28.4,25.3
3120,3,DSC,3.750,1.00,866.7,36.6,24.9
3120,4,DSC,3.741,1.00,866.7,31.9,25.1
3180,1,DSC,3.599,1.00,883.3,46.7,25.5
3180,2,DSC,3.736,1.00,883.3,29.9,24.5
3180,3,DSC,3.740,1.00,883.3,36.4,24.4
3180,4,DSC,3.728,1.00,883.3,31.0,24.8
3240,1,DSC,3.589,1.00,900.0,46.9,25.4
3240,2,DSC,3.737,1.00,900.0,29.1,24.4
3240,3,DSC,3.741,1.00,900.0,35.3,24.9
3240,4,DSC,3.727,1.00,900.0,32.2,25.0
3300,1,DSC,3.581,1.00,916.7,45.4,25.8
3300,2,DSC,3.720,1.00,916.7,29.6,24.3
3300,3,DSC,3.734,1.00,916.7,34.7,25.0
3300,4,DSC,3.726,1.00,916.7,32.6,24.7
3360,1,DSC,3.580,1.00,933.3,47.4,25.9
3360,2,DSC,3.716,1.00,933.3,29.1,24.5
3360,3,DSC,3.727,1.00,933.3,34.9,24.7
3360,4,DSC,3.717,1.00,933.3,31.7,24.7
3420,1,DSC,3.577,1.00,950.0,48.3,26.1
3420,2,DSC,3.711,1.00,950.0,28.7,25.3
3420,3,DSC,3.730,1.00,950.0,35.5,24.6
3420,4,DSC,3.717,1.00,950.0,32.3,25.3
3480,1,DSC,3.562,1.00,966.7,46.6,25.8
3480,2,DSC,3.707,1.00,966.7,30.0,25.0
3480,3,DSC,3.721,1.00,966.7,36.0,24.7
3480,4,DSC,3.706,1.00,966.7,31.8,25.0
3540,1,DSC,3.560,1.00,983.3,46.6,25.9
3540,2,DSC,3.709,1.00,983.3,29.8,25.1
3540,3,DSC,3.718,1.00,983.3,36.2,24.8
3540,4,DSC,3.706,1.00,983.3,31.9,25.3
3600,1,DSC,3.560,1.00,1000.0,46.2,25.4
3600,2,DSC,3.701,1.00,1000.0,29.8,25.2
3600,3,DSC,3.716,1.00,1000.0,36.1,25.4
3600,4,DSC,3.700,1.00,1000.0,30.2,25.3
3660,1,DSC,3.548,1.00,1016.7,47.2,26.2
3660,2,DSC,3.696,1.00,1016.7,29.7,25.3
3660,3,DSC,3.708,1.00,1016.7,36.5,25.0
3660,4,DSC,3.705,1.00,1016.7,31.6,25.4
3720,1,DSC,3.553,1.00,1033.3,47.0,26.3
3720,2,DSC,3.696,1.00,1033.3,29.2,24.5
3720,3,DSC,3.705,1.00,1033.3,36.6,25.2
3720,4,DSC,3.691,1.00,1033.3,31.1,25.1
3780,1,DSC,3.528,1.00,1050.0,47.6,26.0
3780,2,DSC,3.681,1.00,1050.0,29.9,25.5
3780,3,DSC,3.700,1.00,1050.0,36.3,24.9
3780,4,DSC,3.692,1.00,1050.0,31.7,25.1
3840,1,DSC,3.524,1.00,1066.7,47.2,26.3
3840,2,DSC,3.689,1.00,1066.7,29.1,24.3
3840,3,DSC,3.694,1.00,1066.7,35.8,24.6
3840,4,DSC,3.687,1.00,1066.7,31.2,25.2
3900,1,DSC,3.525,1.00,1083.3,46.3,26.3
3900,2,DSC,3.680,1.00,1083.3,28.4,24.9
3900,3,DSC,3.685,1.00,1083.3,34.3,25.0
3900,4,DSC,3.679,1.00,1083.3,32.1,24.9
3960,1,DSC,3.514,1.00,1100.0,47.5,26.3
3960,2,DSC,3.684,1.00,1100.0,29.6,24.9
3960,3,DSC,3.693,1.00,1100.0,36.4,25.4
3960,4,DSC,3.681,1.00,1100.0,30.2,25.3
4020,1,DSC,3.511,1.00,1116.7,47.1,26.7
4020,2,DSC,3.677,1.00,1116.7,29.7,25.5
4020,3,DSC,3.687,1.00,1116.7,36.7,24.8
4020,4,DSC,3.674,1.00,1116.7,31.4,25.3
4080,1,DSC,3.504,1.00,1133.3,47.0,27.0
4080,2,DSC,3.673,1.00,1133.3,29.5,25.2
4080,3,DSC,3.683,1.00,1133.3,35.2,24.6
4080,4,DSC,3.668,1.00,1133.3,31.7,25.1
4140,1,DSC,3.495,1.00,1150.0,46.6,27.0
4140,2,DSC,3.664,1.00,1150.0,29.7,25.4
4140,3,DSC,3.679,1.00,1150.0,35.4,25.2
4140,4,DSC,3.669,1.00,1150.0,31.5,25.3
4200,1,DSC,3.483,1.00,1166.7,46.9,26.5
4200,2,DSC,3.673,1.00,1166.7,28.5,25.1
4200,3,DSC,3.671,1.00,1166.7,35.6,24.9
4200,4,DSC,3.665,1.00,1166.7,30.7,25.3
4260,1,DSC,3.475,1.00,1183.3,47.7,26.4
4260,2,DSC,3.659,1.00,1183.3,30.2,25.6
4260,3,DSC,3.672,1.00,1183.3,36.3,25.5
4260,4,DSC,3.664,1.00,1183.3,32.1,25.8
4320,1,DSC,3.468,1.00,1200.0,47.3,26.8
4320,2,DSC,3.660,1.00,1200.0,29.4,25.5
4320,3,DSC,3.673,1.00,1200.0,34.9,24.6
4320,4,DSC,3.652,1.00,1200.0,32.7,25.2
4380,1,DSC,3.456,1.00,1216.7,45.6,27.1
4380,2,DSC,3.652,1.00,1216.7,28.9,25.6
4380,3,DSC,3.664,1.00,1216.7,35.2,25.2
4380,4,DSC,3.645,1.00,1216.7,31.5,25.7
4440,1,DSC,3.444,1.00,1233.3,48.1,26.7
4440,2,DSC,3.643,1.00,1233.3,29.8,25.2
4440,3,DSC,3.656,1.00,1233.3,34.9,24.8
4440,4,DSC,3.643,1.00,1233.3,31.8,25.2
4500,1,DSC,3.436,1.00,1250.0,46.6,26.9
4500,2,DSC,3.645,1.00,1250.0,29.3,25.3
4500,3,DSC,3.651,1.00,1250.0,36.4,25.4
4500,4,DSC,3.640,1.00,1250.0,32.5,25.3
4560,1,DSC,3.435,1.00,1266.7,47.0,26.9
4560,2,DSC,3.636,1.00,1266.7,30.6,25.6
4560,3,DSC,3.654,1.00,1266.7,35.2,25.2
4560,4,DSC,3.635,1.00,1266.7,31.6,25.4
4620,1,DSC,3.430,1.00,1283.3,46.7,27.0
4620,2,DSC,3.640,1.00,1283.3,29.6,25.8
4620,3,DSC,3.650,1.00,1283.3,37.3,25.4
4620,4,DSC,3.632,1.00,1283.3,30.7,25.7
4680,1,DSC,3.415,1.00,1300.0,48.1,27.4
4680,2,DSC,3.632,1.00,1300.0,29.6,25.7
4680,3,DSC,3.640,1.00,1300.0,36.9,25.7
4680,4,DSC,3.624,1.00,1300.0,32.6,25.1
4740,1,DSC,3.388,1.00,1316.7,46.3,26.9
4740,2,DSC,3.633,1.00,1316.7,29.2,25.1
4740,3,DSC,3.631,1.00,1316.7,35.4,25.7
4740,4,DSC,3.621,1.00,1316.7,31.1,25.9
4800,1,DSC,3.378,1.00,1333.3,47.1,27.5
4800,2,DSC,3.619,1.00,1333.3,29.1,25.7
4800,3,DSC,3.635,1.00,1333.3,34.9,25.5
4800,4,DSC,3.616,1.00,1333.3,31.5,25.6
4860,1,DSC,3.356,1.00,1350.0,46.2,26.4
4860,2,DSC,3.619,1.00,1350.0,29.3,26.1
4860,3,DSC,3.631,1.00,1350.0,36.3,25.2
4860,4,DSC,3.612,1.00,1350.0,31.5,25.4
4920,1,DSC,3.348,1.00,1366.7,47.5,27.4
4920,2,DSC,3.619,1.00,1366.7,29.9,25.5
4920,3,DSC,3.624,1.00,1366.7,35.7,25.8
4920,4,DSC,3.616,1.00,1366.7,31.8,25.0
4980,1,DSC,3.324,1.00,1383.3,45.9,27.7
4980,2,DSC,3.616,1.00,1383.3,29.1,26.0
4980,3,DSC,3.626,1.00,1383.3,35.6,25.8
4980,4,DSC,3.599,1.00,1383.3,32.2,25.9
5040,1,DSC,3.302,1.00,1400.0,47.4,26.8
5040,2,DSC,3.612,1.00,1400.0,28.5,25.6
5040,3,DSC,3.622,1.00,1400.0,36.2,25.6
5040,4,DSC,3.608,1.00,1400.0,32.0,25.8
5100,1,DSC,3.293,1.00,1416.7,47.4,27.6
5100,2,DSC,3.606,1.00,1416.7,29.4,26.3
5100,3,DSC,3.624,1.00,1416.7,35.4,26.1
5100,4,DSC,3.603,1.00,1416.7,31.1,25.2
5160,1,DSC,3.275,1.00,1433.3,47.3,27.3
5160,2,DSC,3.606,1.00,1433.3,29.3,25.6
5160,3,DSC,3.611,1.00,1433.3,35.5,25.5
5160,4,DSC,3.596,1.00,1433.3,30.7,25.4
5220,1,DSC,3.257,1.00,1450.0,47.7,28.3
5220,2,DSC,3.590,1.00,1450.0,30.4,25.6
5220,3,DSC,3.614,1.00,1450.0,36.8,25.9
5220,4,DSC,3.598,1.00,1450.0,32.0,25.7
5280,1,DSC,3.241,1.00,1466.7,46.3,27.8
5280,2,DSC,3.586,1.00,1466.7,28.2,26.0
5280,3,DSC,3.607,1.00,1466.7,36.4,25.1
5280,4,DSC,3.582,1.00,1466.7,32.2,26.5
5340,1,DSC,3.201,1.00,1483.3,47.5,27.2
5340,2,DSC,3.590,1.00,1483.3,29.2,25.9
5340,3,DSC,3.603,1.00,1483.3,35.7,26.2
5340,4,DSC,3.588,1.00,1483.3,31.8,25.8
5400,1,DSC,3.156,1.00,1500.0,46.9,27.9
5400,2,DSC,3.592,1.00,1500.0,29.5,25.8
5400,3,DSC,3.600,1.00,1500.0,35.8,26.2
5400,4,DSC,3.586,1.00,1500.0,31.9,26.2
5460,1,DSC,3.126,1.00,1516.7,48.0,28.2
5460,2,DSC,3.580,1.00,1516.7,30.6,25.9
5460,3,DSC,3.597,1.00,1516.7,36.1,25.6
5460,4,DSC,3.580,1.00,1516.7,31.9,25.9
5520,1,DSC,3.082,1.00,1533.3,47.2,28.1
5520,2,DSC,3.577,1.00,1533.3,30.3,26.2
5520,3,DSC,3.593,1.00,1533.3,35.2,26.2
5520,4,DSC,3.567,1.00,1533.3,30.9,26.2
5580,1,DSC,3.022,1.00,1550.0,47.8,27.8
5580,2,DSC,3.575,1.00,1550.0,29.6,26.2
5580,3,DSC,3.584,1.00,1550.0,35.6,25.3
5580,4,DSC,3.564,1.00,1550.0,32.3,25.7
5640,1,DSC,2.930,1.00,1566.7,47.3,27.5
5640,2,DSC,3.567,1.00,1566.7,28.3,26.0
5640,3,DSC,3.582,1.00,1566.7,35.7,26.0
5640,4,DSC,3.564,1.00,1566.7,31.6,26.0
5700,1,DSC,2.838,1.00,1583.3,47.3,28.0
5700,2,DSC,3.567,1.00,1583.3,29.4,25.7
5700,3,DSC,3.579,1.00,1583.3,37.6,25.7
5700,4,DSC,3.565,1.00,1583.3,33.4,25.9
5760,1,DSC,2.758,1.00,1600.0,47.4,28.3
5760,2,DSC,3.568,1.00,1600.0,29.7,26.4
5760,3,DSC,3.576,1.00,1600.0,37.2,25.4
5760,4,DSC,3.557,1.00,1600.0,31.8,26.4
5820,1,DSC,2.662,1.00,1616.7,46.5,27.9
5820,2,DSC,3.551,1.00,1616.7,29.4,26.0
5820,3,DSC,3.573,1.00,1616.7,35.8,26.1
5820,4,DSC,3.548,1.00,1616.7,30.7,25.7
5880,1,STO,2.800,0.00,1620.0,47.0,27.9
5880,2,DSC,3.551,1.00,1633.3,30.0,26.5
5880,3,DSC,3.569,1.00,1633.3,34.8,26.1
5880,4,DSC,3.543,1.00,1633.3,31.5,26.4
5940,2,DSC,3.546,1.00,1650.0,29.6,26.8
5940,3,DSC,3.557,1.00,1650.0,34.7,25.6
5940,4,DSC,3.538,1.00,1650.0,31.2,26.1
6000,2,DSC,3.544,1.00,1666.7,29.6,26.4
6000,3,DSC,3.559,1.00,1666.7,35.3,26.5
6000,4,DSC,3.540,1.00,1666.7,31.2,26.3
6060,2,DSC,3.547,1.00,1683.3,29.5,26.4
6060,3,DSC,3.562,1.00,1683.3,36.1,26.5
6060,4,DSC,3.538,1.00,1683.3,31.2,26.5
6120,2,DSC,3.533,1.00,1700.0,28.1,26.4
6120,3,DSC,3.550,1.00,1700.0,35.9,26.2
6120,4,DSC,3.523,1.00,1700.0,31.3,26.5
6180,2,DSC,3.526,1.00,1716.7,29.2,26.3
6180,3,DSC,3.544,1.00,1716.7,34.3,25.8
6180,4,DSC,3.528,1.00,1716.7,30.8,26.2
6240,2,DSC,3.529,1.00,1733.3,28.7,26.4
6240,3,DSC,3.545,1.00,1733.3,34.7,26.5
6240,4,DSC,3.526,1.00,1733.3,32.4,26.9
6300,2,DSC,3.521,1.00,1750.0,28.5,25.9
6300,3,DSC,3.540,1.00,1750.0,35.3,26.2
6300,4,DSC,3.523,1.00,1750.0,30.5,26.1
6360,2,DSC,3.522,1.00,1766.7,29.5,26.6
6360,3,DSC,3.544,1.00,1766.7,34.1,26.4
6360,4,DSC,3.521,1.00,1766.7,30.1,26.2
6420,2,DSC,3.521,1.00,1783.3,29.5,26.2
6420,3,DSC,3.535,1.00,1783.3,36.2,27.0
6420,4,DSC,3.510,1.00,1783.3,31.6,26.7
6480,2,DSC,3.513,1.00,1800.0,28.7,26.0
6480,3,DSC,3.534,1.00,1800.0,35.3,26.6
6480,4,DSC,3.498,1.00,1800.0,31.3,27.0
6540,2,DSC,3.504,1.00,1816.7,30.5,26.3
6540,3,DSC,3.528,1.00,1816.7,35.6,26.3
6540,4,DSC,3.494,1.00,1816.7,31.1,26.6
6600,2,DSC,3.494,1.00,1833.3,29.0,26.6
6600,3,DSC,3.519,1.00,1833.3,35.8,25.9
6600,4,DSC,3.490,1.00,1833.3,31.2,26.5
6660,2,DSC,3.488,1.00,1850.0,28.5,26.4
6660,3,DSC,3.520,1.00,1850.0,35.5,26.8
6660,4,DSC,3.480,1.00,1850.0,31.1,27.1
6720,2,DSC,3.486,1.00,1866.7,29.1,27.3
6720,3,DSC,3.517,1.00,1866.7,35.3,26.6
6720,4,DSC,3.475,1.00,1866.7,31.6,26.9
6780,2,DSC,3.482,1.00,1883.3,30.2,26.6
6780,3,DSC,3.507,1.00,1883.3,35.5,26.7
6780,4,DSC,3.468,1.00,1883.3,29.7,26.9
6840,2,DSC,3.472,1.00,1900.0,30.3,26.8
6840,3,DSC,3.512,1.00,1900.0,35.9,26.9
6840,4,DSC,3.461,1.00,1900.0,30.8,26.3
6900,2,DSC,3.472,1.00,1916.7,30.0,26.5
6900,3,DSC,3.501,1.00,1916.7,35.1,26.7
6900,4,DSC,3.458,1.00,1916.7,31.6,26.5
6960,2,DSC,3.463,1.00,1933.3,28.0,26.8
6960,3,DSC,3.488,1.00,1933.3,35.5,26.6
6960,4,DSC,3.461,1.00,1933.3,32.1,26.9
7020,2,DSC,3.454,1.00,1950.0,29.2,26.7
7020,3,DSC,3.485,1.00,1950.0,36.4,26.7
7020,4,DSC,3.445,1.00,1950.0,31.8,27.1
7080,2,DSC,3.455,1.00,1966.7,28.6,26.9
7080,3,DSC,3.479,1.00,1966.7,35.6,26.5
7080,4,DSC,3.447,1.00,1966.7,32.4,26.4
7140,2,DSC,3.447,1.00,1983.3,28.7,26.5
7140,3,DSC,3.484,1.00,1983.3,37.0,26.7
7140,4,DSC,3.434,1.00,1983.3,31.4,27.0
7200,2,DSC,3.443,1.00,2000.0,29.5,26.2
7200,3,DSC,3.468,1.00,2000.0,36.2,27.0
7200,4,DSC,3.431,1.00,2000.0,31.8,27.5
7260,2,DSC,3.428,1.00,2016.7,30.1,26.8
7260,3,DSC,3.464,1.00,2016.7,35.4,26.5
7260,4,DSC,3.426,1.00,2016.7,32.3,27.5
7320,2,DSC,3.419,1.00,2033.3,29.4,27.2
7320,3,DSC,3.460,1.00,2033.3,35.4,26.9
7320,4,DSC,3.416,1.00,2033.3,31.2,27.3
7380,2,DSC,3.414,1.00,2050.0,29.3,26.7
7380,3,DSC,3.460,1.00,2050.0,35.3,26.8
