SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
540,1,DSC,3.906,1.00,150.0,112.0,23.4
540,2,DSC,4.011,1.00,150.0,29.1,23.6
540,3,DSC,4.001,1.00,150.0,38.3,23.1
540,4,DSC,4.019,1.00,150.0,17.7,23.5
600,1,DSC,3.896,1.00,166.7,111.6,23.0
600,2,DSC,4.004,1.00,166.7,29.3,23.5
600,3,DSC,3.990,1.00,166.7,37.3,23.3
600,4,DSC,4.019,1.00,166.7,17.2,23.6
660,1,DSC,3.880,1.00,183.3,111.4,23.7
660,2,DSC,3.992,1.00,183.3,29.4,24.0
660,3,DSC,3.976,1.00,183.3,39.1,23.3
660,4,DSC,4.005,1.00,183.3,18.0,23.2
720,1,DSC,3.865,1.00,200.0,111.4,23.2
720,2,DSC,3.984,1.00,200.0,29.3,23.7
720,3,DSC,3.976,1.00,200.0,38.5,23.4
720,4,DSC,3.998,1.00,200.0,18.8,23.0
780,1,DSC,3.865,1.00,216.7,112.6,23.4
780,2,DSC,3.969,1.00,216.7,29.7,23.4
780,3,DSC,3.966,1.00,216.7,39.4,23.1
780,4,DSC,3.992,1.00,216.7,18.2,22.9
840,1,DSC,3.856,1.00,233.3,111.5,23.6
840,2,DSC,3.956,1.00,233.3,29.8,23.0
840,3,DSC,3.960,1.00,233.3,36.9,23.0
840,4,DSC,3.987,1.00,233.3,18.3,23.1
900,1,DSC,3.851,1.00,250.0,112.8,23.3
900,2,DSC,3.958,1.00,250.0,29.3,23.2
900,3,DSC,3.944,1.00,250.0,38.8,23.8
900,4,DSC,3.970,1.00,250.0,17.3,23.3
960,1,DSC,3.835,1.00,266.7,112.2,23.0
960,2,DSC,3.946,1.00,266.7,29.2,23.1
960,3,DSC,3.936,1.00,266.7,37.7,23.1
960,4,DSC,3.965,1.00,266.7,18.6,23.3
1020,1,DSC,3.827,1.00,283.3,111.7,23.7
1020,2,DSC,3.939,1.00,283.3,29.3,23.1
1020,3,DSC,3.928,1.00,283.3,37.5,23.9
1020,4,DSC,3.957,1.00,283.3,18.1,23.8
1080,1,DSC,3.824,1.00,300.0,110.4,24.2
1080,2,DSC,3.931,1.00,300.0,30.6,23.2
1080,3,DSC,3.928,1.00,300.0,38.8,23.4
1080,4,DSC,3.946,1.00,300.0,17.8,23.2
1140,1,DSC,3.808,1.00,316.7,111.9,24.2
1140,2,DSC,3.930,1.00,316.7,29.6,24.1
1140,3,DSC,3.920,1.00,316.7,38.1,24.0
1140,4,DSC,3.944,1.00,316.7,18.9,23.4
1200,1,DSC,3.808,1.00,333.3,112.9,23.6
1200,2,DSC,3.923,1.00,333.3,29.5,23.8
1200,3,DSC,3.904,1.00,333.3,36.4,23.8
1200,4,DSC,3.937,1.00,333.3,19.2,23.6
1260,1,DSC,3.795,1.00,350.0,112.8,23.7
1260,2,DSC,3.914,1.00,350.0,28.5,23.0
1260,3,DSC,3.909,1.00,350.0,38.4,23.2
1260,4,DSC,3.926,1.00,350.0,17.3,23.9
1320,1,DSC,3.789,1.00,366.7,111.1,23.8
1320,2,DSC,3.905,1.00,366.7,30.1,23.6
1320,3,DSC,3.894,1.00,366.7,39.7,23.6
1320,4,DSC,3.927,1.00,366.7,19.2,23.6
1380,1,DSC,3.779,1.00,383.3,111.3,23.5
1380,2,DSC,3.893,1.00,383.3,28.6,23.7
1380,3,DSC,3.896,1.00,383.3,38.4,24.0
1380,4,DSC,3.918,1.00,383.3,17.6,24.0
1440,1,DSC,3.776,1.00,400.0,112.0,24.1
1440,2,DSC,3.900,1.00,400.0,28.9,23.7
1440,3,DSC,3.885,1.00,400.0,38.1,24.1
1440,4,DSC,3.909,1.00,400.0,18.3,23.9
1500,1,DSC,3.760,1.00,416.7,112.2,24.1
1500,2,DSC,3.886,1.00,416.7,30.0,24.2
1500,3,DSC,3.878,1.00,416.7,38.4,24.0
1500,4,DSC,3.908,1.00,416.7,18.6,24.1
1560,1,DSC,3.752,1.00,433.3,111.4,24.0
1560,2,DSC,3.885,1.00,433.3,28.7,23.6
1560,3,DSC,3.874,1.00,433.3,37.5,23.9
1560,4,DSC,3.897,1.00,433.3,18.0,23.4
1620,1,DSC,3.755,1.00,450.0,111.8,24.0
1620,2,DSC,3.874,1.00,450.0,29.0,24.0
1620,3,DSC,3.866,1.00,450.0,39.7,22.9
1620,4,DSC,3.895,1.00,450.0,18.2,24.0
1680,1,DSC,3.746,1.00,466.7,111.4,24.0
1680,2,DSC,3.865,1.00,466.7,27.8,23.9
1680,3,DSC,3.856,1.00,466.7,38.1,23.7
1680,4,DSC,3.879,1.00,466.7,18.6,24.5
1740,1,DSC,3.749,1.00,483.3,111.6,24.4
1740,2,DSC,3.861,1.00,483.3,29.0,23.9
1740,3,DSC,3.849,1.00,483.3,37.6,24.1
1740,4,DSC,3.881,1.00,483.3,18.1,23.8
1800,1,DSC,3.735,1.00,500.0,111.7,24.1
1800,2,DSC,3.855,1.00,500.0,29.0,24.2
1800,3,DSC,3.842,1.00,500.0,38.1,23.6
1800,4,DSC,3.879,1.00,500.0,18.0,24.1
1860,1,DSC,3.723,1.00,516.7,113.0,24.7
1860,2,DSC,3.846,1.00,516.7,29.6,24.0
1860,3,DSC,3.840,1.00,516.7,38.4,24.0
1860,4,DSC,3.870,1.00,516.7,18.6,24.2
1920,1,DSC,3.711,1.00,533.3,112.1,24.6
1920,2,DSC,3.841,1.00,533.3,29.7,23.9
1920,3,DSC,3.833,1.00,533.3,39.0,23.9
1920,4,DSC,3.868,1.00,533.3,18.3,23.7
1980,1,DSC,3.711,1.00,550.0,111.5,24.0
1980,2,DSC,3.836,1.00,550.0,28.9,24.1
1980,3,DSC,3.832,1.00,550.0,37.7,23.9
1980,4,DSC,3.856,1.00,550.0,18.5,23.8
2040,1,DSC,3.707,1.00,566.7,112.3,24.7
2040,2,DSC,3.829,1.00,566.7,29.2,24.4
2040,3,DSC,3.827,1.00,566.7,37.2,24.1
2040,4,DSC,3.851,1.00,566.7,18.0,24.1
2100,1,DSC,3.700,1.00,583.3,113.0,24.2
2100,2,DSC,3.831,1.00,583.3,28.2,24.1
2100,3,DSC,3.824,1.00,583.3,38.3,24.0
2100,4,DSC,3.843,1.00,583.3,19.2,24.5
2160,1,DSC,3.696,1.00,600.0,112.1,24.2
2160,2,DSC,3.824,1.00,600.0,30.2,23.9
2160,3,DSC,3.815,1.00,600.0,37.9,24.2
2160,4,DSC,3.834,1.00,600.0,17.6,24.3
2220,1,DSC,3.693,1.00,616.7,112.2,24.1
2220,2,DSC,3.813,1.00,616.7,29.5,24.9
2220,3,DSC,3.808,1.00,616.7,38.9,23.9
2220,4,DSC,3.836,1.00,616.7,17.7,23.8
2280,1,DSC,3.684,1.00,633.3,112.6,24.7
2280,2,DSC,3.816,1.00,633.3,29.5,24.0
2280,3,DSC,3.812,1.00,633.3,38.0,24.3
2280,4,DSC,3.829,1.00,633.3,18.5,24.3
2340,1,DSC,3.674,1.00,650.0,110.5,24.2
2340,2,DSC,3.813,1.00,650.0,30.0,23.7
2340,3,DSC,3.803,1.00,650.0,38.0,24.4
2340,4,DSC,3.820,1.00,650.0,18.1,24.4
2400,1,DSC,3.673,1.00,666.7,113.0,24.7
2400,2,DSC,3.802,1.00,666.7,29.7,24.5
2400,3,DSC,3.800,1.00,666.7,37.0,24.1
2400,4,DSC,3.822,1.00,666.7,18.3,24.1
2460,1,DSC,3.664,1.00,683.3,112.9,24.6
2460,2,DSC,3.796,1.00,683.3,28.6,24.7
2460,3,DSC,3.784,1.00,683.3,37.8,23.6
2460,4,DSC,3.818,1.00,683.3,19.0,24.7
2520,1,DSC,3.660,1.00,700.0,113.1,24.9
2520,2,DSC,3.793,1.00,700.0,28.4,24.1
2520,3,DSC,3.779,1.00,700.0,38.0,24.2
2520,4,DSC,3.813,1.00,700.0,19.0,24.7
2580,1,DSC,3.644,1.00,716.7,112.2,25.5
2580,2,DSC,3.791,1.00,716.7,29.1,24.5
2580,3,DSC,3.778,1.00,716.7,37.3,24.7
2580,4,DSC,3.813,1.00,716.7,17.7,24.2
2640,1,DSC,3.653,1.00,733.3,111.5,24.6
2640,2,DSC,3.785,1.00,733.3,29.9,24.9
2640,3,DSC,3.769,1.00,733.3,38.4,24.4
2640,4,DSC,3.810,1.00,733.3,18.5,24.2
2700,1,DSC,3.650,1.00,750.0,112.2,24.3
2700,2,DSC,3.775,1.00,750.0,28.6,24.9
2700,3,DSC,3.773,1.00,750.0,38.6,24.0
2700,4,DSC,3.794,1.00,750.0,18.3,24.7
2760,1,DSC,3.639,1.00,766.7,110.6,24.7
2760,2,DSC,3.772,1.00,766.7,30.2,24.5
2760,3,DSC,3.753,1.00,766.7,37.7,24.7
2760,4,DSC,3.791,1.00,766.7,17.6,25.2
2820,1,DSC,3.627,1.00,783.3,111.8,24.8
2820,2,DSC,3.760,1.00,783.3,29.0,24.7
2820,3,DSC,3.751,1.00,783.3,38.8,24.7
2820,4,DSC,3.783,1.00,783.3,18.7,24.8
2880,1,DSC,3.634,1.00,800.0,111.3,24.7
2880,2,DSC,3.758,1.00,800.0,30.7,25.0
2880,3,DSC,3.758,1.00,800.0,37.6,24.8
2880,4,DSC,3.777,1.00,800.0,19.2,24.6
2940,1,DSC,3.613,1.00,816.7,111.5,25.0
2940,2,DSC,3.754,1.00,816.7,29.4,24.4
2940,3,DSC,3.747,1.00,816.7,36.8,24.9
2940,4,DSC,3.774,1.00,816.7,17.6,24.9
3000,1,DSC,3.620,1.00,833.3,111.1,25.2
3000,2,DSC,3.755,1.00,833.3,29.2,24.2
3000,3,DSC,3.744,1.00,833.3,37.7,25.1
3000,4,DSC,3.774,1.00,833.3,17.7,24.4
3060,1,DSC,3.610,1.00,850.0,112.0,25.3
3060,2,DSC,3.747,1.00,850.0,30.4,25.0
3060,3,DSC,3.739,1.00,850.0,37.9,25.3
3060,4,DSC,3.771,1.00,850.0,18.7,24.3
3120,1,DSC,3.599,1.00,866.7,110.8,24.7
3120,2,DSC,3.741,1.00,866.7,29.7,24.5
3120,3,DSC,3.735,1.00,866.7,37.1,25.1
3120,4,DSC,3.760,1.00,866.7,17.8,24.8
3180,1,DSC,3.601,1.00,883.3,111.9,25.2
3180,2,DSC,3.736,1.00,883.3,28.8,24.4
3180,3,DSC,3.727,1.00,883.3,38.7,24.8
3180,4,DSC,3.751,1.00,883.3,18.5,24.2
3240,1,DSC,3.593,1.00,900.0,112.3,25.9
3240,2,DSC,3.731,1.00,900.0,30.3,24.8
3240,3,DSC,3.718,1.00,900.0,37.2,24.4
3240,4,DSC,3.756,1.00,900.0,17.5,24.5
3300,1,DSC,3.585,1.00,916.7,111.7,25.4
3300,2,DSC,3.732,1.00,916.7,29.1,24.0
3300,3,DSC,3.720,1.00,916.7,37.3,24.6
3300,4,DSC,3.755,1.00,916.7,18.9,24.7
3360,1,DSC,3.586,1.00,933.3,113.0,25.1
3360,2,DSC,3.726,1.00,933.3,29.3,24.5
3360,3,DSC,3.712,1.00,933.3,38.3,24.7
3360,4,DSC,3.742,1.00,933.3,18.8,25.4
3420,1,DSC,3.580,1.00,950.0,111.8,24.8
3420,2,DSC,3.729,1.00,950.0,28.8,25.1
3420,3,DSC,3.710,1.00,950.0,37.1,25.1
3420,4,DSC,3.752,1.00,950.0,18.9,24.3
3480,1,DSC,3.578,1.00,966.7,111.2,25.4
3480,2,DSC,3.720,1.00,966.7,28.4,25.0
3480,3,DSC,3.711,1.00,966.7,37.5,25.1
3480,4,DSC,3.740,1.00,966.7,19.1,24.9
3540,1,DSC,3.568,1.00,983.3,111.8,25.5
3540,2,DSC,3.712,1.00,983.3,28.7,24.6
3540,3,DSC,3.704,1.00,983.3,38.5,24.3
3540,4,DSC,3.736,1.00,983.3,18.5,25.1
3600,1,DSC,3.572,1.00,1000.0,112.8,25.0
3600,2,DSC,3.711,1.00,1000.0,29.8,24.8
3600,3,DSC,3.692,1.00,1000.0,38.6,24.4
3600,4,DSC,3.727,1.00,1000.0,18.2,25.4
3660,1,DSC,3.562,1.00,1016.7,111.4,25.5
3660,2,DSC,3.700,1.00,1016.7,29.4,25.1
3660,3,DSC,3.690,1.00,1016.7,38.9,25.2
3660,4,DSC,3.723,1.00,1016.7,18.2,24.4
3720,1,DSC,3.556,1.00,1033.3,112.8,25.6
3720,2,DSC,3.704,1.00,1033.3,29.6,25.3
3720,3,DSC,3.696,1.00,1033.3,37.7,25.0
3720,4,DSC,3.716,1.00,1033.3,17.8,25.3
3780,1,DSC,3.553,1.00,1050.0,111.9,25.4
3780,2,DSC,3.694,1.00,1050.0,29.4,25.1
3780,3,DSC,3.690,1.00,1050.0,38.4,24.9
3780,4,DSC,3.718,1.00,1050.0,18.3,24.8
3840,1,DSC,3.544,1.00,1066.7,112.3,25.4
3840,2,DSC,3.686,1.00,1066.7,28.0,25.7
3840,3,DSC,3.681,1.00,1066.7,38.8,25.2
3840,4,DSC,3.707,1.00,1066.7,20.8,24.6
3900,1,DSC,3.538,1.00,1083.3,113.7,25.4
3900,2,DSC,3.689,1.00,1083.3,29.0,25.0
3900,3,DSC,3.677,1.00,1083.3,37.6,24.8
3900,4,DSC,3.707,1.00,1083.3,19.7,24.8
3960,1,DSC,3.528,1.00,1100.0,111.4,25.5
3960,2,DSC,3.682,1.00,1100.0,27.8,25.4
3960,3,DSC,3.671,1.00,1100.0,37.3,25.1
3960,4,DSC,3.699,1.00,1100.0,19.0,25.1
4020,1,DSC,3.527,1.00,1116.7,112.0,25.2
4020,2,DSC,3.680,1.00,1116.7,28.4,24.8
4020,3,DSC,3.674,1.00,1116.7,38.3,25.1
4020,4,DSC,3.706,1.00,1116.7,17.5,25.2
4080,1,DSC,3.528,1.00,1133.3,111.3,26.1
4080,2,DSC,3.674,1.00,1133.3,29.8,25.6
4080,3,DSC,3.665,1.00,1133.3,38.8,25.6
4080,4,DSC,3.697,1.00,1133.3,17.6,24.0
4140,1,DSC,3.523,1.00,1150.0,112.3,25.7
4140,2,DSC,3.672,1.00,1150.0,28.9,25.9
4140,3,DSC,3.660,1.00,1150.0,38.3,25.3
4140,4,DSC,3.693,1.00,1150.0,18.7,25.3
4200,1,DSC,3.522,1.00,1166.7,110.5,25.3
4200,2,DSC,3.667,1.00,1166.7,28.2,24.8
4200,3,DSC,3.654,1.00,1166.7,37.2,25.2
4200,4,DSC,3.688,1.00,1166.7,18.0,25.2
4260,1,DSC,3.509,1.00,1183.3,112.6,25.8
4260,2,DSC,3.663,1.00,1183.3,28.0,25.5
4260,3,DSC,3.661,1.00,1183.3,38.2,25.7
4260,4,DSC,3.687,1.00,1183.3,19.6,25.5
4320,1,DSC,3.503,1.00,1200.0,110.9,26.3
4320,2,DSC,3.653,1.00,1200.0,28.9,25.0
4320,3,DSC,3.648,1.00,1200.0,36.9,25.3
4320,4,DSC,3.676,1.00,1200.0,18.6,25.2
4380,1,DSC,3.506,1.00,1216.7,111.9,26.2
4380,2,DSC,3.663,1.00,1216.7,29.3,24.7
4380,3,DSC,3.638,1.00,1216.7,36.2,25.7
4380,4,DSC,3.680,1.00,1216.7,18.7,25.8
4440,1,DSC,3.497,1.00,1233.3,111.0,26.3
4440,2,DSC,3.650,1.00,1233.3,28.7,25.1
4440,3,DSC,3.649,1.00,1233.3,38.1,25.6
4440,4,DSC,3.676,1.00,1233.3,18.3,25.3
4500,1,DSC,3.491,1.00,1250.0,111.0,26.0
4500,2,DSC,3.646,1.00,1250.0,28.9,25.1
4500,3,DSC,3.634,1.00,1250.0,37.8,25.7
4500,4,DSC,3.671,1.00,1250.0,17.2,25.2
4560,1,DSC,3.490,1.00,1266.7,111.4,26.6
4560,2,DSC,3.647,1.00,1266.7,28.8,25.6
4560,3,DSC,3.640,1.00,1266.7,38.3,25.6
4560,4,DSC,3.673,1.00,1266.7,18.3,25.2
4620,1,DSC,3.489,1.00,1283.3,112.7,26.0
4620,2,DSC,3.635,1.00,1283.3,29.4,25.6
4620,3,DSC,3.628,1.00,1283.3,40.2,25.9
4620,4,DSC,3.660,1.00,1283.3,18.3,25.5
4680,1,DSC,3.473,1.00,1300.0,112.6,26.3
4680,2,DSC,3.641,1.00,1300.0,29.2,25.8
4680,3,DSC,3.623,1.00,1300.0,38.2,25.4
4680,4,DSC,3.658,1.00,1300.0,17.9,25.3
4740,1,DSC,3.472,1.00,1316.7,111.1,26.3
4740,2,DSC,3.633,1.00,1316.7,29.6,26.0
4740,3,DSC,3.625,1.00,1316.7,38.0,25.3
4740,4,DSC,3.655,1.00,1316.7,16.9,25.7
4800,1,DSC,3.465,1.00,1333.3,110.5,26.6
4800,2,DSC,3.628,1.00,1333.3,28.7,25.9
4800,3,DSC,3.621,1.00,1333.3,38.6,25.7
4800,4,DSC,3.652,1.00,1333.3,17.8,25.9
4860,1,DSC,3.464,1.00,1350.0,112.5,25.8
4860,2,DSC,3.628,1.00,1350.0,28.5,25.7
4860,3,DSC,3.617,1.00,1350.0,37.1,25.7
4860,4,DSC,3.649,1.00,1350.0,17.8,25.9
4920,1,DSC,3.458,1.00,1366.7,112.7,25.8
4920,2,DSC,3.619,1.00,1366.7,29.8,25.7
4920,3,DSC,3.607,1.00,1366.7,38.5,25.9
4920,4,DSC,3.645,1.00,1366.7,17.2,25.2
4980,1,DSC,3.450,1.00,1383.3,112.2,26.3
4980,2,DSC,3.618,1.00,1383.3,28.2,25.4
4980,3,DSC,3.609,1.00,1383.3,38.4,25.6
4980,4,DSC,3.640,1.00,1383.3,18.5,25.7
5040,1,DSC,3.454,1.00,1400.0,111.8,26.9
5040,2,DSC,3.619,1.00,1400.0,29.0,26.0
5040,3,DSC,3.598,1.00,1400.0,38.4,25.7
5040,4,DSC,3.640,1.00,1400.0,19.3,25.9
5100,1,DSC,3.451,1.00,1416.7,112.6,26.4
5100,2,DSC,3.610,1.00,1416.7,28.7,25.3
5100,3,DSC,3.596,1.00,1416.7,36.8,25.8
5100,4,DSC,3.636,1.00,1416.7,18.4,25.6
5160,1,DSC,3.437,1.00,1433.3,111.4,26.6
5160,2,DSC,3.609,1.00,1433.3,30.2,25.7
5160,3,DSC,3.593,1.00,1433.3,38.7,26.1
5160,4,DSC,3.629,1.00,1433.3,18.1,26.1
5220,1,DSC,3.436,1.00,1450.0,111.9,26.5
5220,2,DSC,3.604,1.00,1450.0,28.8,25.8
5220,3,DSC,3.591,1.00,1450.0,37.7,26.2
5220,4,DSC,3.625,1.00,1450.0,18.6,25.6
5280,1,DSC,3.425,1.00,1466.7,112.1,26.3
5280,2,DSC,3.604,1.00,1466.7,29.2,25.4
5280,3,DSC,3.589,1.00,1466.7,38.7,26.2
5280,4,DSC,3.619,1.00,1466.7,19.5,25.2
5340,1,DSC,3.422,1.00,1483.3,113.0,26.5
5340,2,DSC,3.590,1.00,1483.3,28.8,25.8
5340,3,DSC,3.583,1.00,1483.3,38.5,25.7
5340,4,DSC,3.617,1.00,1483.3,18.5,25.9
5400,1,DSC,3.419,1.00,1500.0,111.8,26.7
5400,2,DSC,3.594,1.00,1500.0,28.6,25.7
5400,3,DSC,3.583,1.00,1500.0,38.0,26.2
5400,4,DSC,3.612,1.00,1500.0,18.5,25.5
5460,1,DSC,3.407,1.00,1516.7,111.8,26.8
5460,2,DSC,3.589,1.00,1516.7,29.9,26.1
5460,3,DSC,3.574,1.00,1516.7,38.5,26.3
5460,4,DSC,3.611,1.00,1516.7,19.1,26.5
5520,1,DSC,3.403,1.00,1533.3,111.7,26.5
5520,2,DSC,3.580,1.00,1533.3,29.3,25.8
5520,3,DSC,3.572,1.00,1533.3,38.9,26.0
5520,4,DSC,3.605,1.00,1533.3,18.5,25.9
5580,1,DSC,3.389,1.00,1550.0,112.6,26.8
5580,2,DSC,3.575,1.00,1550.0,28.7,26.3
5580,3,DSC,3.567,1.00,1550.0,39.2,25.3
5580,4,DSC,3.603,1.00,1550.0,17.9,26.1
5640,1,DSC,3.382,1.00,1566.7,111.3,26.9
5640,2,DSC,3.571,1.00,1566.7,28.9,26.0
5640,3,DSC,3.569,1.00,1566.7,38.0,26.2
5640,4,DSC,3.601,1.00,1566.7,18.8,26.2
5700,1,DSC,3.375,1.00,1583.3,112.2,26.9
5700,2,DSC,3.573,1.00,1583.3,28.7,26.1
5700,3,DSC,3.566,1.00,1583.3,39.3,25.9
5700,4,DSC,3.605,1.00,1583.3,19.3,25.8
5760,1,DSC,3.362,1.00,1600.0,111.3,26.9
5760,2,DSC,3.567,1.00,1600.0,28.6,26.2
5760,3,DSC,3.560,1.00,1600.0,38.0,26.7
5760,4,DSC,3.593,1.00,1600.0,18.5,26.3
5820,1,DSC,3.360,1.00,1616.7,113.2,26.8
5820,2,DSC,3.572,1.00,1616.7,29.4,26.2
5820,3,DSC,3.555,1.00,1616.7,38.6,26.3
5820,4,DSC,3.590,1.00,1616.7,18.4,26.5
5880,1,DSC,3.350,1.00,1633.3,112.6,26.7
5880,2,DSC,3.564,1.00,1633.3,27.9,26.4
5880,3,DSC,3.547,1.00,1633.3,39.2,25.8
5880,4,DSC,3.586,1.00,1633.3,18.4,26.1
5940,1,DSC,3.348,1.00,1650.0,111.8,26.4
5940,2,DSC,3.554,1.00,1650.0,29.1,26.5
5940,3,DSC,3.540,1.00,1650.0,37.8,26.7
5940,4,DSC,3.586,1.00,1650.0,18.4,26.5
6000,1,DSC,3.332,1.00,1666.7,111.4,26.8
6000,2,DSC,3.549,1.00,1666.7,30.0,25.8
6000,3,DSC,3.541,1.00,1666.7,37.2,26.3
6000,4,DSC,3.578,1.00,1666.7,17.8,26.5
6060,1,DSC,3.314,1.00,1683.3,112.4,26.9
6060,2,DSC,3.549,1.00,1683.3,30.0,26.4
6060,3,DSC,3.533,1.00,1683.3,38.2,26.4
6060,4,DSC,3.581,1.00,1683.3,19.2,26.6
6120,1,DSC,3.309,1.00,1700.0,111.7,27.0
6120,2,DSC,3.537,1.00,1700.0,29.3,26.1
6120,3,DSC,3.537,1.00,1700.0,39.4,26.4
6120,4,DSC,3.571,1.00,1700.0,18.6,26.3
6180,1,DSC,3.298,1.00,1716.7,111.1,27.3
6180,2,DSC,3.544,1.00,1716.7,29.4,26.2
6180,3,DSC,3.523,1.00,1716.7,38.4,26.5
6180,4,DSC,3.569,1.00,1716.7,18.3,26.4
6240,1,DSC,3.282,1.00,1733.3,111.7,27.2
6240,2,DSC,3.536,1.00,1733.3,29.0,26.3
6240,3,DSC,3.528,1.00,1733.3,36.1,26.8
6240,4,DSC,3.564,1.00,1733.3,17.9,26.4
6300,1,DSC,3.270,1.00,1750.0,112.6,27.2
6300,2,DSC,3.534,1.00,1750.0,28.8,25.7
6300,3,DSC,3.521,1.00,1750.0,38.1,26.5
6300,4,DSC,3.559,1.00,1750.0,17.4,26.7
6360,1,DSC,3.252,1.00,1766.7,111.7,26.6
6360,2,DSC,3.522,1.00,1766.7,29.7,26.3
6360,3,DSC,3.518,1.00,1766.7,37.6,26.0
6360,4,DSC,3.554,1.00,1766.7,17.4,26.3
6420,1,DSC,3.242,1.00,1783.3,111.9,27.7
6420,2,DSC,3.520,1.00,1783.3,29.3,26.6
6420,3,DSC,3.517,1.00,1783.3,39.3,26.2
6420,4,DSC,3.548,1.00,1783.3,18.4,26.3
6480,1,DSC,3.225,1.00,1800.0,111.9,26.7
6480,2,DSC,3.518,1.00,1800.0,28.7,26.3
6480,3,DSC,3.512,1.00,1800.0,37.5,26.7
6480,4,DSC,3.549,1.00,1800.0,17.6,26.5
6540,1,DSC,3.220,1.00,1816.7,111.8,27.8
6540,2,DSC,3.511,1.00,1816.7,29.2,26.1
6540,3,DSC,3.501,1.00,1816.7,38.6,26.6
6540,4,DSC,3.547,1.00,1816.7,17.8,26.2
6600,1,DSC,3.200,1.00,1833.3,112.6,27.9
6600,2,DSC,3.503,1.00,1833.3,29.5,27.4
6600,3,DSC,3.499,1.00,1833.3,38.6,26.4
6600,4,DSC,3.537,1.00,1833.3,18.5,26.6
6660,1,DSC,3.188,1.00,1850.0,112.0,27.5
6660,2,DSC,3.497,1.00,1850.0,29.1,26.6
6660,3,DSC,3.494,1.00,1850.0,39.2,26.8
6660,4,DSC,3.537,1.00,1850.0,19.0,26.9
6720,1,DSC,3.165,1.00,1866.7,112.0,27.8
6720,2,DSC,3.498,1.00,1866.7,29.5,26.7
6720,3,DSC,3.490,1.00,1866.7,38.6,26.7
6720,4,DSC,3.527,1.00,1866.7,18.6,26.4
6780,1,DSC,3.147,1.00,1883.3,112.2,27.0
6780,2,DSC,3.479,1.00,1883.3,28.6,27.0
6780,3,DSC,3.482,1.00,1883.3,37.4,26.1
6780,4,DSC,3.531,1.00,1883.3,18.0,26.7
6840,1,DSC,3.109,1.00,1900.0,113.0,27.6
6840,2,DSC,3.478,1.00,1900.0,29.8,26.4
6840,3,DSC,3.474,1.00,1900.0,38.4,26.9
6840,4,DSC,3.514,1.00,1900.0,18.8,26.4
6900,1,DSC,3.082,1.00,1916.7,112.4,27.5
6900,2,DSC,3.480,1.00,1916.7,29.9,27.0
6900,3,DSC,3.470,1.00,1916.7,38.1,27.2
6900,4,DSC,3.516,1.00,1916.7,18.2,27.2
6960,1,DSC,3.048,1.00,1933.3,111.7,27.5
6960,2,DSC,3.470,1.00,1933.3,29.6,26.9
6960,3,DSC,3.463,1.00,1933.3,37.6,27.2
6960,4,DSC,3.500,1.00,1933.3,18.4,26.6
7020,1,DSC,3.018,1.00,1950.0,111.3,27.8
7020,2,DSC,3.462,1.00,1950.0,28.3,26.9
