SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
600,1,DSC,4.000,1.00,166.7,31.2,23.7
600,2,DSC,3.993,1.00,166.7,23.1,23.1
600,3,DSC,4.001,1.00,166.7,31.1,23.3
600,4,DSC,3.952,1.00,166.7,44.5,23.4
660,1,DSC,3.989,1.00,183.3,30.6,23.2
660,2,DSC,3.987,1.00,183.3,23.5,23.8
660,3,DSC,3.991,1.00,183.3,30.7,23.8
660,4,DSC,3.945,1.00,183.3,44.2,23.8
720,1,DSC,3.977,1.00,200.0,29.9,23.5
720,2,DSC,3.977,1.00,200.0,22.8,23.0
720,3,DSC,3.981,1.00,200.0,29.7,23.2
720,4,DSC,3.932,1.00,200.0,45.0,23.7
780,1,DSC,3.971,1.00,216.7,30.1,23.3
780,2,DSC,3.966,1.00,216.7,23.8,23.0
780,3,DSC,3.975,1.00,216.7,31.6,23.1
780,4,DSC,3.932,1.00,216.7,43.4,23.3
840,1,DSC,3.963,1.00,233.3,30.7,23.8
840,2,DSC,3.960,1.00,233.3,22.8,23.8
840,3,DSC,3.964,1.00,233.3,30.2,23.4
840,4,DSC,3.929,1.00,233.3,43.9,23.7
900,1,DSC,3.957,1.00,250.0,30.1,23.9
900,2,DSC,3.948,1.00,250.0,24.8,23.6
900,3,DSC,3.957,1.00,250.0,31.6,22.8
900,4,DSC,3.916,1.00,250.0,43.5,23.7
960,1,DSC,3.945,1.00,266.7,30.6,23.7
960,2,DSC,3.936,1.00,266.7,23.0,23.5
960,3,DSC,3.951,1.00,266.7,32.3,23.5
960,4,DSC,3.899,1.00,266.7,42.5,23.8
1020,1,DSC,3.938,1.00,283.3,29.7,23.5
1020,2,DSC,3.941,1.00,283.3,23.6,23.4
1020,3,DSC,3.942,1.00,283.3,31.2,23.6
1020,4,DSC,3.897,1.00,283.3,44.7,23.7
1080,1,DSC,3.929,1.00,300.0,30.0,23.5
1080,2,DSC,3.936,1.00,300.0,23.2,23.3
1080,3,DSC,3.930,1.00,300.0,32.1,23.5
1080,4,DSC,3.884,1.00,300.0,44.3,23.9
1140,1,DSC,3.928,1.00,316.7,29.5,23.7
1140,2,DSC,3.925,1.00,316.7,22.0,23.8
1140,3,DSC,3.934,1.00,316.7,31.5,23.3
1140,4,DSC,3.880,1.00,316.7,44.0,23.5
1200,1,DSC,3.917,1.00,333.3,30.9,23.7
1200,2,DSC,3.914,1.00,333.3,23.7,23.8
1200,3,DSC,3.920,1.00,333.3,32.1,23.6
1200,4,DSC,3.865,1.00,333.3,43.3,23.9
1260,1,DSC,3.910,1.00,350.0,29.9,23.8
1260,2,DSC,3.913,1.00,350.0,22.4,23.7
1260,3,DSC,3.909,1.00,350.0,31.3,23.5
1260,4,DSC,3.862,1.00,350.0,43.9,24.1
1320,1,DSC,3.910,1.00,366.7,30.1,23.6
1320,2,DSC,3.897,1.00,366.7,22.7,23.8
1320,3,DSC,3.905,1.00,366.7,32.0,23.9
1320,4,DSC,3.855,1.00,366.7,44.3,24.3
1380,1,DSC,3.894,1.00,383.3,30.0,23.5
1380,2,DSC,3.896,1.00,383.3,23.8,23.8
1380,3,DSC,3.901,1.00,383.3,31.1,24.1
1380,4,DSC,3.839,1.00,383.3,44.1,23.6
1440,1,DSC,3.890,1.00,400.0,29.9,23.5
1440,2,DSC,3.888,1.00,400.0,23.0,23.9
1440,3,DSC,3.891,1.00,400.0,30.3,23.2
1440,4,DSC,3.840,1.00,400.0,44.1,24.1
1500,1,DSC,3.884,1.00,416.7,31.5,23.3
1500,2,DSC,3.880,1.00,416.7,24.1,24.1
1500,3,DSC,3.897,1.00,416.7,31.1,23.8
1500,4,DSC,3.833,1.00,416.7,44.7,24.2
1560,1,DSC,3.876,1.00,433.3,29.4,23.4
1560,2,DSC,3.866,1.00,433.3,22.9,24.1
1560,3,DSC,3.882,1.00,433.3,30.9,23.9
1560,4,DSC,3.822,1.00,433.3,43.7,23.7
1620,1,DSC,3.875,1.00,450.0,31.0,23.8
1620,2,DSC,3.866,1.00,450.0,22.2,23.8
1620,3,DSC,3.885,1.00,450.0,31.6,23.9
1620,4,DSC,3.823,1.00,450.0,43.2,24.3
1680,1,DSC,3.858,1.00,466.7,29.3,24.1
1680,2,DSC,3.854,1.00,466.7,23.5,24.4
1680,3,DSC,3.861,1.00,466.7,30.4,23.6
1680,4,DSC,3.809,1.00,466.7,44.5,24.4
1740,1,DSC,3.862,1.00,483.3,30.9,24.0
1740,2,DSC,3.852,1.00,483.3,23.2,23.9
1740,3,DSC,3.864,1.00,483.3,30.7,23.4
1740,4,DSC,3.797,1.00,483.3,43.6,24.4
1800,1,DSC,3.844,1.00,500.0,29.3,23.7
1800,2,DSC,3.852,1.00,500.0,22.9,24.3
1800,3,DSC,3.866,1.00,500.0,31.2,23.4
1800,4,DSC,3.788,1.00,500.0,43.2,24.0
1860,1,DSC,3.843,1.00,516.7,29.4,24.1
1860,2,DSC,3.843,1.00,516.7,22.8,24.2
1860,3,DSC,3.856,1.00,516.7,31.1,24.1
1860,4,DSC,3.785,1.00,516.7,44.5,24.5
1920,1,DSC,3.842,1.00,533.3,29.4,24.2
1920,2,DSC,3.833,1.00,533.3,23.8,23.8
1920,3,DSC,3.847,1.00,533.3,31.5,23.5
1920,4,DSC,3.780,1.00,533.3,43.4,24.3
1980,1,DSC,3.838,1.00,550.0,29.7,24.3
1980,2,DSC,3.831,1.00,550.0,24.1,24.0
1980,3,DSC,3.847,1.00,550.0,31.0,24.1
1980,4,DSC,3.788,1.00,550.0,43.6,24.3
2040,1,DSC,3.831,1.00,566.7,31.1,24.5
2040,2,DSC,3.822,1.00,566.7,22.3,24.0
2040,3,DSC,3.842,1.00,566.7,31.4,24.3
2040,4,DSC,3.766,1.00,566.7,42.6,24.7
2100,1,DSC,3.830,1.00,583.3,30.2,24.5
2100,2,DSC,3.812,1.00,583.3,22.8,24.1
2100,3,DSC,3.830,1.00,583.3,32.3,24.5
2100,4,DSC,3.754,1.00,583.3,45.3,24.8
2160,1,DSC,3.811,1.00,600.0,31.0,24.2
2160,2,DSC,3.805,1.00,600.0,23.5,24.1
2160,3,DSC,3.822,1.00,600.0,32.6,24.3
2160,4,DSC,3.754,1.00,600.0,44.1,24.6
2220,1,DSC,3.817,1.00,616.7,30.6,24.1
2220,2,DSC,3.809,1.00,616.7,22.1,24.6
2220,3,DSC,3.822,1.00,616.7,30.9,23.6
2220,4,DSC,3.755,1.00,616.7,43.9,24.5
2280,1,DSC,3.804,1.00,633.3,29.9,24.4
2280,2,DSC,3.799,1.00,633.3,23.3,24.2
2280,3,DSC,3.823,1.00,633.3,31.5,24.0
2280,4,DSC,3.743,1.00,633.3,44.3,24.5
2340,1,DSC,3.806,1.00,650.0,30.9,24.6
2340,2,DSC,3.787,1.00,650.0,24.8,24.5
2340,3,DSC,3.810,1.00,650.0,32.7,23.6
2340,4,DSC,3.737,1.00,650.0,43.5,24.9
2400,1,DSC,3.809,1.00,666.7,30.0,24.4
2400,2,DSC,3.792,1.00,666.7,23.0,24.3
2400,3,DSC,3.803,1.00,666.7,30.6,24.5
2400,4,DSC,3.733,1.00,666.7,43.9,24.5
2460,1,DSC,3.788,1.00,683.3,30.2,24.3
2460,2,DSC,3.789,1.00,683.3,24.2,24.2
2460,3,DSC,3.806,1.00,683.3,31.9,24.9
2460,4,DSC,3.719,1.00,683.3,43.8,24.4
2520,1,DSC,3.793,1.00,700.0,28.6,24.6
2520,2,DSC,3.776,1.00,700.0,22.1,24.0
2520,3,DSC,3.796,1.00,700.0,31.2,24.3
2520,4,DSC,3.722,1.00,700.0,43.1,24.6
2580,1,DSC,3.786,1.00,716.7,30.3,24.5
2580,2,DSC,3.771,1.00,716.7,23.5,24.1
2580,3,DSC,3.796,1.00,716.7,33.2,24.5
2580,4,DSC,3.711,1.00,716.7,43.3,24.6
2640,1,DSC,3.781,1.00,733.3,31.2,23.9
2640,2,DSC,3.766,1.00,733.3,22.7,24.5
2640,3,DSC,3.782,1.00,733.3,31.1,24.3
2640,4,DSC,3.711,1.00,733.3,44.5,24.8
2700,1,DSC,3.773,1.00,750.0,30.3,24.3
2700,2,DSC,3.764,1.00,750.0,22.7,24.9
2700,3,DSC,3.782,1.00,750.0,30.4,24.0
2700,4,DSC,3.700,1.00,750.0,44.5,25.2
2760,1,DSC,3.763,1.00,766.7,30.6,24.3
2760,2,DSC,3.758,1.00,766.7,22.3,24.8
2760,3,DSC,3.784,1.00,766.7,32.9,24.3
2760,4,DSC,3.701,1.00,766.7,43.9,25.0
2820,1,DSC,3.769,1.00,783.3,30.2,24.3
2820,2,DSC,3.757,1.00,783.3,22.1,24.6
2820,3,DSC,3.773,1.00,783.3,31.3,24.4
2820,4,DSC,3.686,1.00,783.3,43.5,25.0
2880,1,DSC,3.759,1.00,800.0,30.4,24.4
2880,2,DSC,3.741,1.00,800.0,22.6,24.4
2880,3,DSC,3.764,1.00,800.0,31.0,24.2
2880,4,DSC,3.685,1.00,800.0,44.2,24.6
2940,1,DSC,3.751,1.00,816.7,30.6,24.5
2940,2,DSC,3.743,1.00,816.7,23.2,24.7
2940,3,DSC,3.761,1.00,816.7,30.7,24.7
2940,4,DSC,3.680,1.00,816.7,45.0,25.4
3000,1,DSC,3.753,1.00,833.3,31.1,24.4
3000,2,DSC,3.738,1.00,833.3,23.6,25.2
3000,3,DSC,3.758,1.00,833.3,31.7,24.0
3000,4,DSC,3.667,1.00,833.3,44.3,25.2
3060,1,DSC,3.746,1.00,850.0,29.1,24.8
3060,2,DSC,3.736,1.00,850.0,24.0,25.3
3060,3,DSC,3.753,1.00,850.0,31.6,24.6
3060,4,DSC,3.667,1.00,850.0,43.5,24.8
3120,1,DSC,3.740,1.00,866.7,30.5,25.1
3120,2,DSC,3.735,1.00,866.7,22.7,25.1
3120,3,DSC,3.751,1.00,866.7,31.7,24.5
3120,4,DSC,3.666,1.00,866.7,45.4,25.3
3180,1,DSC,3.742,1.00,883.3,31.0,24.0
3180,2,DSC,3.729,1.00,883.3,23.9,24.9
3180,3,DSC,3.746,1.00,883.3,31.4,24.5
3180,4,DSC,3.659,1.00,883.3,44.3,25.3
3240,1,DSC,3.729,1.00,900.0,29.9,24.5
3240,2,DSC,3.715,1.00,900.0,22.2,25.3
3240,3,DSC,3.745,1.00,900.0,31.7,25.0
3240,4,DSC,3.655,1.00,900.0,42.5,25.1
3300,1,DSC,3.725,1.00,916.7,30.6,24.3
3300,2,DSC,3.713,1.00,916.7,23.6,25.8
3300,3,DSC,3.737,1.00,916.7,30.7,25.0
3300,4,DSC,3.649,1.00,916.7,44.5,25.4
3360,1,DSC,3.728,1.00,933.3,31.2,24.8
3360,2,DSC,3.704,1.00,933.3,24.0,25.3
3360,3,DSC,3.727,1.00,933.3,31.5,25.1
3360,4,DSC,3.639,1.00,933.3,44.4,25.7
3420,1,DSC,3.720,1.00,950.0,30.0,24.5
3420,2,DSC,3.706,1.00,950.0,24.3,25.1
3420,3,DSC,3.725,1.00,950.0,30.9,24.7
3420,4,DSC,3.639,1.00,950.0,43.5,25.1
3480,1,DSC,3.716,1.00,966.7,28.8,24.4
3480,2,DSC,3.692,1.00,966.7,23.8,25.0
3480,3,DSC,3.725,1.00,966.7,30.9,24.5
3480,4,DSC,3.638,1.00,966.7,43.5,25.0
3540,1,DSC,3.713,1.00,983.3,30.0,24.9
3540,2,DSC,3.697,1.00,983.3,22.2,25.2
3540,3,DSC,3.720,1.00,983.3,31.0,24.9
3540,4,DSC,3.631,1.00,983.3,45.5,25.4
3600,1,DSC,3.708,1.00,1000.0,30.0,25.1
3600,2,DSC,3.695,1.00,1000.0,24.3,25.5
3600,3,DSC,3.714,1.00,1000.0,31.6,24.5
3600,4,DSC,3.627,1.00,1000.0,43.9,25.7
3660,1,DSC,3.705,1.00,1016.7,31.3,24.9
3660,2,DSC,3.684,1.00,1016.7,22.9,24.5
3660,3,DSC,3.711,1.00,1016.7,31.7,24.8
3660,4,DSC,3.620,1.00,1016.7,44.8,25.4
3720,1,DSC,3.695,1.00,1033.3,30.2,24.8
3720,2,DSC,3.691,1.00,1033.3,23.2,24.8
3720,3,DSC,3.703,1.00,1033.3,31.4,24.5
3720,4,DSC,3.620,1.00,1033.3,44.1,25.9
3780,1,DSC,3.688,1.00,1050.0,30.4,24.6
3780,2,DSC,3.682,1.00,1050.0,23.1,25.2
3780,3,DSC,3.700,1.00,1050.0,31.6,25.1
3780,4,DSC,3.603,1.00,1050.0,43.2,25.8
3840,1,DSC,3.688,1.00,1066.7,31.3,25.0
3840,2,DSC,3.676,1.00,1066.7,23.0,25.3
3840,3,DSC,3.697,1.00,1066.7,30.8,25.0
3840,4,DSC,3.605,1.00,1066.7,43.1,25.2
3900,1,DSC,3.684,1.00,1083.3,30.7,25.8
3900,2,DSC,3.672,1.00,1083.3,23.3,25.5
3900,3,DSC,3.689,1.00,1083.3,31.5,25.0
3900,4,DSC,3.601,1.00,1083.3,42.8,25.9
3960,1,DSC,3.677,1.00,1100.0,30.6,25.1
3960,2,DSC,3.673,1.00,1100.0,23.8,25.3
3960,3,DSC,3.686,1.00,1100.0,31.7,24.8
3960,4,DSC,3.589,1.00,1100.0,44.2,25.5
4020,1,DSC,3.679,1.00,1116.7,30.0,25.0
4020,2,DSC,3.661,1.00,1116.7,22.8,26.4
4020,3,DSC,3.687,1.00,1116.7,32.2,25.5
4020,4,DSC,3.594,1.00,1116.7,43.4,25.6
4080,1,DSC,3.668,1.00,1133.3,30.7,25.3
4080,2,DSC,3.658,1.00,1133.3,23.3,25.5
4080,3,DSC,3.678,1.00,1133.3,31.2,24.6
4080,4,DSC,3.588,1.00,1133.3,42.6,25.9
4140,1,DSC,3.667,1.00,1150.0,30.8,25.2
4140,2,DSC,3.657,1.00,1150.0,22.8,25.4
4140,3,DSC,3.678,1.00,1150.0,31.2,25.0
4140,4,DSC,3.583,1.00,1150.0,45.0,26.2
4200,1,DSC,3.664,1.00,1166.7,29.1,25.2
4200,2,DSC,3.648,1.00,1166.7,22.2,25.7
4200,3,DSC,3.673,1.00,1166.7,31.6,24.9
4200,4,DSC,3.577,1.00,1166.7,44.6,25.9
4260,1,DSC,3.665,1.00,1183.3,30.2,25.3
4260,2,DSC,3.644,1.00,1183.3,23.2,25.3
4260,3,DSC,3.669,1.00,1183.3,30.6,25.5
4260,4,DSC,3.568,1.00,1183.3,43.7,25.9
4320,1,DSC,3.660,1.00,1200.0,30.1,25.5
4320,2,DSC,3.643,1.00,1200.0,22.7,25.6
4320,3,DSC,3.664,1.00,1200.0,31.1,24.9
4320,4,DSC,3.569,1.00,1200.0,42.8,25.7
4380,1,DSC,3.657,1.00,1216.7,29.7,25.8
4380,2,DSC,3.631,1.00,1216.7,24.0,25.9
4380,3,DSC,3.665,1.00,1216.7,31.5,25.5
4380,4,DSC,3.566,1.00,1216.7,44.4,25.8
4440,1,DSC,3.642,1.00,1233.3,30.5,25.3
4440,2,DSC,3.634,1.00,1233.3,23.3,25.4
4440,3,DSC,3.656,1.00,1233.3,31.2,25.5
4440,4,DSC,3.554,1.00,1233.3,44.2,25.7
4500,1,DSC,3.639,1.00,1250.0,30.9,25.9
4500,2,DSC,3.625,1.00,1250.0,23.1,25.2
4500,3,DSC,3.654,1.00,1250.0,31.8,25.4
4500,4,DSC,3.549,1.00,1250.0,43.7,26.1
4560,1,DSC,3.637,1.00,1266.7,29.8,24.7
4560,2,DSC,3.629,1.00,1266.7,24.0,25.5
4560,3,DSC,3.653,1.00,1266.7,31.1,25.6
4560,4,DSC,3.544,1.00,1266.7,43.5,26.4
4620,1,DSC,3.635,1.00,1283.3,30.0,25.9
4620,2,DSC,3.621,1.00,1283.3,22.5,25.5
4620,3,DSC,3.649,1.00,1283.3,30.6,25.5
4620,4,DSC,3.537,1.00,1283.3,43.1,26.2
4680,1,DSC,3.631,1.00,1300.0,30.5,25.7
4680,2,DSC,3.613,1.00,1300.0,24.3,25.4
4680,3,DSC,3.646,1.00,1300.0,31.3,25.6
4680,4,DSC,3.529,1.00,1300.0,44.2,26.5
4740,1,DSC,3.627,1.00,1316.7,30.3,25.5
4740,2,DSC,3.612,1.00,1316.7,23.2,25.9
4740,3,DSC,3.634,1.00,1316.7,30.0,25.4
4740,4,DSC,3.522,1.00,1316.7,45.3,26.5
4800,1,DSC,3.622,1.00,1333.3,31.5,25.2
4800,2,DSC,3.608,1.00,1333.3,24.6,25.6
4800,3,DSC,3.637,1.00,1333.3,30.1,25.5
4800,4,DSC,3.525,1.00,1333.3,43.7,26.3
4860,1,DSC,3.630,1.00,1350.0,30.8,25.4
4860,2,DSC,3.589,1.00,1350.0,24.1,26.2
4860,3,DSC,3.636,1.00,1350.0,31.7,25.5
4860,4,DSC,3.521,1.00,1350.0,44.4,26.7
4920,1,DSC,3.607,1.00,1366.7,30.4,25.9
4920,2,DSC,3.597,1.00,1366.7,23.3,25.5
4920,3,DSC,3.633,1.00,1366.7,31.1,25.6
4920,4,DSC,3.510,1.00,1366.7,44.5,26.5
4980,1,DSC,3.617,1.00,1383.3,28.9,25.9
4980,2,DSC,3.597,1.00,1383.3,22.9,26.5
4980,3,DSC,3.628,1.00,1383.3,32.4,25.5
4980,4,DSC,3.508,1.00,1383.3,43.2,26.7
5040,1,DSC,3.610,1.00,1400.0,29.8,26.2
5040,2,DSC,3.591,1.00,1400.0,23.8,26.4
5040,3,DSC,3.620,1.00,1400.0,31.7,25.6
5040,4,DSC,3.500,1.00,1400.0,44.3,26.9
5100,1,DSC,3.613,1.00,1416.7,30.2,25.6
5100,2,DSC,3.581,1.00,1416.7,23.9,26.3
5100,3,DSC,3.618,1.00,1416.7,32.5,25.6
5100,4,DSC,3.493,1.00,1416.7,44.4,26.3
5160,1,DSC,3.606,1.00,1433.3,30.6,25.6
5160,2,DSC,3.575,1.00,1433.3,22.8,25.8
5160,3,DSC,3.614,1.00,1433.3,31.7,25.1
5160,4,DSC,3.494,1.00,1433.3,43.5,26.5
5220,1,DSC,3.602,1.00,1450.0,31.3,26.4
5220,2,DSC,3.575,1.00,1450.0,23.8,26.1
5220,3,DSC,3.611,1.00,1450.0,33.0,25.7
5220,4,DSC,3.484,1.00,1450.0,44.6,26.8
5280,1,DSC,3.593,1.00,1466.7,30.4,25.7
5280,2,DSC,3.577,1.00,1466.7,23.7,25.9
5280,3,DSC,3.613,1.00,1466.7,31.2,25.3
5280,4,DSC,3.468,1.00,1466.7,43.6,27.1
5340,1,DSC,3.587,1.00,1483.3,30.2,26.0
5340,2,DSC,3.576,1.00,1483.3,22.4,25.4
5340,3,DSC,3.605,1.00,1483.3,30.9,25.9
5340,4,DSC,3.463,1.00,1483.3,43.9,26.9
5400,1,DSC,3.588,1.00,1500.0,29.7,25.8
5400,2,DSC,3.564,1.00,1500.0,22.4,26.2
5400,3,DSC,3.598,1.00,1500.0,33.0,25.8
5400,4,DSC,3.465,1.00,1500.0,43.8,26.7
5460,1,DSC,3.576,1.00,1516.7,30.5,26.3
5460,2,DSC,3.557,1.00,1516.7,23.2,26.4
5460,3,DSC,3.598,1.00,1516.7,31.1,26.1
5460,4,DSC,3.454,1.00,1516.7,43.4,27.2
5520,1,DSC,3.585,1.00,1533.3,31.1,26.2
5520,2,DSC,3.554,1.00,1533.3,23.6,26.1
5520,3,DSC,3.598,1.00,1533.3,31.6,25.3
5520,4,DSC,3.442,1.00,1533.3,43.8,27.2
5580,1,DSC,3.573,1.00,1550.0,30.1,25.8
5580,2,DSC,3.551,1.00,1550.0,25.1,26.8
5580,3,DSC,3.580,1.00,1550.0,31.0,25.8
5580,4,DSC,3.432,1.00,1550.0,43.4,27.0
5640,1,DSC,3.575,1.00,1566.7,29.3,26.8
5640,2,DSC,3.549,1.00,1566.7,23.2,26.2
5640,3,DSC,3.586,1.00,1566.7,32.0,26.5
5640,4,DSC,3.422,1.00,1566.7,43.2,27.1
5700,1,DSC,3.567,1.00,1583.3,30.6,26.5
5700,2,DSC,3.541,1.00,1583.3,24.7,26.4
5700,3,DSC,3.579,1.00,1583.3,32.0,25.8
5700,4,DSC,3.416,1.00,1583.3,44.7,27.1
5760,1,DSC,3.562,1.00,1600.0,30.9,26.2
5760,2,DSC,3.537,1.00,1600.0,22.1,26.1
5760,3,DSC,3.575,1.00,1600.0,31.3,25.9
5760,4,DSC,3.413,1.00,1600.0,43.6,26.9
5820,1,DSC,3.552,1.00,1616.7,31.6,26.0
5820,2,DSC,3.539,1.00,1616.7,23.0,26.0
5820,3,DSC,3.570,1.00,1616.7,31.6,26.8
5820,4,DSC,3.394,1.00,1616.7,44.9,27.3
5880,1,DSC,3.554,1.00,1633.3,31.0,25.7
5880,2,DSC,3.530,1.00,1633.3,23.5,26.0
5880,3,DSC,3.561,1.00,1633.3,32.3,26.5
5880,4,DSC,3.383,1.00,1633.3,43.5,27.4
5940,1,DSC,3.549,1.00,1650.0,28.9,26.3
5940,2,DSC,3.523,1.00,1650.0,23.1,26.8
5940,3,DSC,3.571,1.00,1650.0,30.7,25.5
5940,4,DSC,3.366,1.00,1650.0,44.6,27.2
6000,1,DSC,3.554,1.00,1666.7,30.6,26.3
6000,2,DSC,3.515,1.00,1666.7,23.0,26.7
6000,3,DSC,3.562,1.00,1666.7,32.1,26.0
6000,4,DSC,3.358,1.00,1666.7,43.7,27.7
6060,1,DSC,3.548,1.00,1683.3,30.4,26.3
6060,2,DSC,3.513,1.00,1683.3,23.3,26.5
6060,3,DSC,3.558,1.00,1683.3,31.9,25.9
6060,4,DSC,3.345,1.00,1683.3,45.1,27.6
6120,1,DSC,3.534,1.00,1700.0,31.4,25.8
6120,2,DSC,3.505,1.00,1700.0,23.2,26.2
6120,3,DSC,3.557,1.00,1700.0,31.0,26.6
6120,4,DSC,3.329,1.00,1700.0,43.7,27.9
6180,1,DSC,3.535,1.00,1716.7,29.9,26.5
6180,2,DSC,3.501,1.00,1716.7,24.6,26.7
6180,3,DSC,3.552,1.00,1716.7,31.2,26.5
6180,4,DSC,3.315,1.00,1716.7,44.5,27.3
6240,1,DSC,3.526,1.00,1733.3,30.7,26.8
6240,2,DSC,3.487,1.00,1733.3,23.0,26.4
6240,3,DSC,3.544,1.00,1733.3,32.4,26.7
6240,4,DSC,3.304,1.00,1733.3,42.8,27.1
6300,1,DSC,3.529,1.00,1750.0,31.1,26.4
6300,2,DSC,3.492,1.00,1750.0,22.8,27.0
6300,3,DSC,3.546,1.00,1750.0,31.4,26.4
6300,4,DSC,3.283,1.00,1750.0,43.9,27.1
6360,1,DSC,3.520,1.00,1766.7,29.9,26.6
6360,2,DSC,3.472,1.00,1766.7,22.6,26.7
6360,3,DSC,3.540,1.00,1766.7,32.5,26.3
6360,4,DSC,3.280,1.00,1766.7,43.6,27.5
6420,1,DSC,3.518,1.00,1783.3,30.8,26.4
6420,2,DSC,3.473,1.00,1783.3,22.9,26.6
6420,3,DSC,3.534,1.00,1783.3,32.3,26.8
6420,4,DSC,3.260,1.00,1783.3,44.3,27.7
6480,1,DSC,3.510,1.00,1800.0,30.4,26.8
6480,2,DSC,3.464,1.00,1800.0,23.3,27.0
6480,3,DSC,3.522,1.00,1800.0,32.7,26.3
6480,4,DSC,3.241,1.00,1800.0,43.8,27.7
6540,1,DSC,3.502,1.00,1816.7,30.5,26.6
6540,2,DSC,3.466,1.00,1816.7,23.0,27.2
6540,3,DSC,3.527,1.00,1816.7,31.9,26.8
6540,4,DSC,3.220,1.00,1816.7,43.1,27.9
6600,1,DSC,3.505,1.00,1833.3,29.5,25.8
6600,2,DSC,3.442,1.00,1833.3,23.8,26.6
6600,3,DSC,3.523,1.00,1833.3,31.5,26.7
6600,4,DSC,3.178,1.00,1833.3,44.3,27.4
6660,1,DSC,3.489,1.00,1850.0,29.7,26.6
6660,2,DSC,3.448,1.00,1850.0,22.9,26.9
6660,3,DSC,3.524,1.00,1850.0,31.7,26.2
6660,4,DSC,3.147,1.00,1850.0,43.2,27.9
6720,1,DSC,3.493,1.00,1866.7,30.2,26.6
6720,2,DSC,3.445,1.00,1866.7,23.4,27.2
6720,3,DSC,3.518,1.00,1866.7,31.2,26.8
6720,4,DSC,3.124,1.00,1866.7,44.2,27.4
6780,1,DSC,3.485,1.00,1883.3,30.8,26.5
6780,2,DSC,3.434,1.00,1883.3,23.7,26.9
6780,3,DSC,3.512,1.00,1883.3,31.4,27.0
6780,4,DSC,3.082,1.00,1883.3,43.7,27.7
6840,1,DSC,3.474,1.00,1900.0,29.7,26.6
6840,2,DSC,3.427,1.00,1900.0,22.4,27.7
6840,3,DSC,3.495,1.00,1900.0,31.7,26.3
6840,4,DSC,3.036,1.00,1900.0,44.2,27.6
6900,1,DSC,3.467,1.00,1916.7,30.9,26.8
6900,2,DSC,3.406,1.00,1916.7,22.7,27.7
6900,3,DSC,3.491,1.00,1916.7,31.3,26.9
6900,4,DSC,2.965,1.00,1916.7,44.6,27.7
6960,1,DSC,3.468,1.00,1933.3,29.9,26.9
6960,2,DSC,3.401,1.00,1933.3,22.9,26.9
6960,3,DSC,3.496,1.00,1933.3,31.0,27.3
6960,4,DSC,2.894,1.00,1933.3,44.1,27.8
7020,1,DSC,3.461,1.00,1950.0,29.5,27.2
7020,2,DSC,3.389,1.00,1950.0,23.2,27.3
