SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
1140,4,DSC,3.915,1.00,316.7,34.5,23.3
1200,1,DSC,3.922,1.00,333.3,28.6,23.6
1200,2,DSC,3.929,1.00,333.3,26.2,23.2
1200,3,DSC,3.915,1.00,333.3,24.6,23.6
1200,4,DSC,3.903,1.00,333.3,32.8,23.9
1260,1,DSC,3.913,1.00,350.0,29.9,23.7
1260,2,DSC,3.911,1.00,350.0,24.8,23.7
1260,3,DSC,3.910,1.00,350.0,25.6,23.3
1260,4,DSC,3.900,1.00,350.0,33.8,23.4
1320,1,DSC,3.908,1.00,366.7,30.5,23.8
1320,2,DSC,3.910,1.00,366.7,24.4,23.8
1320,3,DSC,3.904,1.00,366.7,25.0,23.7
1320,4,DSC,3.890,1.00,366.7,33.7,23.7
1380,1,DSC,3.905,1.00,383.3,29.8,23.8
1380,2,DSC,3.903,1.00,383.3,23.6,23.6
1380,3,DSC,3.907,1.00,383.3,24.7,23.6
1380,4,DSC,3.890,1.00,383.3,32.8,23.6
1440,1,DSC,3.892,1.00,400.0,29.3,23.7
1440,2,DSC,3.891,1.00,400.0,25.8,23.9
1440,3,DSC,3.891,1.00,400.0,25.1,24.3
1440,4,DSC,3.881,1.00,400.0,33.2,23.8
1500,1,DSC,3.893,1.00,416.7,28.7,23.6
1500,2,DSC,3.899,1.00,416.7,25.2,23.4
1500,3,DSC,3.885,1.00,416.7,25.1,23.4
1500,4,DSC,3.875,1.00,416.7,34.3,23.7
1560,1,DSC,3.881,1.00,433.3,29.1,23.4
1560,2,DSC,3.895,1.00,433.3,25.0,23.6
1560,3,DSC,3.868,1.00,433.3,24.0,23.4
1560,4,DSC,3.867,1.00,433.3,34.8,23.8
1620,1,DSC,3.878,1.00,450.0,29.5,24.1
1620,2,DSC,3.879,1.00,450.0,26.2,24.4
1620,3,DSC,3.880,1.00,450.0,25.4,24.2
1620,4,DSC,3.855,1.00,450.0,34.2,24.3
1680,1,DSC,3.873,1.00,466.7,28.8,23.9
1680,2,DSC,3.876,1.00,466.7,26.0,23.8
1680,3,DSC,3.866,1.00,466.7,25.4,24.0
1680,4,DSC,3.856,1.00,466.7,33.7,23.9
1740,1,DSC,3.867,1.00,483.3,28.8,24.3
1740,2,DSC,3.872,1.00,483.3,25.8,24.4
1740,3,DSC,3.856,1.00,483.3,23.3,23.9
1740,4,DSC,3.849,1.00,483.3,33.7,24.0
1800,1,DSC,3.864,1.00,500.0,29.5,24.0
1800,2,DSC,3.859,1.00,500.0,25.6,24.2
1800,3,DSC,3.859,1.00,500.0,25.3,24.1
1800,4,DSC,3.833,1.00,500.0,31.7,23.5
1860,1,DSC,3.853,1.00,516.7,27.9,24.2
1860,2,DSC,3.855,1.00,516.7,25.7,24.5
1860,3,DSC,3.851,1.00,516.7,26.1,24.0
1860,4,DSC,3.835,1.00,516.7,33.7,24.4
1920,1,DSC,3.855,1.00,533.3,31.0,24.0
1920,2,DSC,3.849,1.00,533.3,25.6,24.1
1920,3,DSC,3.846,1.00,533.3,24.9,24.3
1920,4,DSC,3.826,1.00,533.3,33.6,24.2
1980,1,DSC,3.845,1.00,550.0,30.3,24.2
1980,2,DSC,3.840,1.00,550.0,24.7,24.2
1980,3,DSC,3.834,1.00,550.0,25.3,24.3
1980,4,DSC,3.826,1.00,550.0,32.7,24.3
2040,1,DSC,3.832,1.00,566.7,28.0,24.1
2040,2,DSC,3.834,1.00,566.7,25.8,24.4
2040,3,DSC,3.833,1.00,566.7,24.9,24.0
2040,4,DSC,3.822,1.00,566.7,32.6,24.5
2100,1,DSC,3.833,1.00,583.3,30.2,24.5
2100,2,DSC,3.830,1.00,583.3,25.6,24.0
2100,3,DSC,3.819,1.00,583.3,25.0,24.2
2100,4,DSC,3.814,1.00,583.3,35.2,24.6
2160,1,DSC,3.821,1.00,600.0,28.4,23.8
2160,2,DSC,3.825,1.00,600.0,25.8,24.2
2160,3,DSC,3.822,1.00,600.0,24.1,23.8
2160,4,DSC,3.808,1.00,600.0,32.6,24.3
2220,1,DSC,3.821,1.00,616.7,28.8,23.7
2220,2,DSC,3.819,1.00,616.7,24.5,24.1
2220,3,DSC,3.809,1.00,616.7,24.8,24.2
2220,4,DSC,3.807,1.00,616.7,34.4,24.1
2280,1,DSC,3.815,1.00,633.3,28.4,23.8
2280,2,DSC,3.820,1.00,633.3,26.4,24.4
2280,3,DSC,3.812,1.00,633.3,25.4,24.0
2280,4,DSC,3.803,1.00,633.3,33.2,24.5
2340,1,DSC,3.806,1.00,650.0,29.8,23.9
2340,2,DSC,3.810,1.00,650.0,24.1,24.2
2340,3,DSC,3.803,1.00,650.0,25.2,24.6
2340,4,DSC,3.790,1.00,650.0,33.3,23.7
2400,1,DSC,3.803,1.00,666.7,29.0,23.8
2400,2,DSC,3.812,1.00,666.7,25.0,24.6
2400,3,DSC,3.792,1.00,666.7,25.2,24.8
2400,4,DSC,3.782,1.00,666.7,34.6,24.0
2460,1,DSC,3.801,1.00,683.3,28.7,24.8
2460,2,DSC,3.803,1.00,683.3,24.8,24.3
2460,3,DSC,3.796,1.00,683.3,25.0,24.8
2460,4,DSC,3.790,1.00,683.3,32.6,24.8
2520,1,DSC,3.795,1.00,700.0,29.5,23.9
2520,2,DSC,3.792,1.00,700.0,26.1,24.3
2520,3,DSC,3.783,1.00,700.0,24.4,24.2
2520,4,DSC,3.767,1.00,700.0,33.9,24.6
2580,1,DSC,3.790,1.00,716.7,28.6,24.6
2580,2,DSC,3.791,1.00,716.7,25.6,24.3
2580,3,DSC,3.776,1.00,716.7,24.7,24.4
2580,4,DSC,3.763,1.00,716.7,33.8,24.9
2640,1,DSC,3.780,1.00,733.3,30.2,24.3
2640,2,DSC,3.787,1.00,733.3,25.8,24.4
2640,3,DSC,3.786,1.00,733.3,24.7,24.5
2640,4,DSC,3.760,1.00,733.3,32.8,24.3
2700,1,DSC,3.787,1.00,750.0,28.7,24.0
2700,2,DSC,3.787,1.00,750.0,25.8,24.4
2700,3,DSC,3.774,1.00,750.0,24.2,24.3
2700,4,DSC,3.762,1.00,750.0,33.7,24.1
2760,1,DSC,3.777,1.00,766.7,28.7,24.7
2760,2,DSC,3.770,1.00,766.7,24.9,24.8
2760,3,DSC,3.762,1.00,766.7,25.4,24.4
2760,4,DSC,3.751,1.00,766.7,33.9,24.7
2820,1,DSC,3.764,1.00,783.3,29.9,24.6
2820,2,DSC,3.766,1.00,783.3,23.9,24.8
2820,3,DSC,3.760,1.00,783.3,25.6,24.9
2820,4,DSC,3.746,1.00,783.3,33.6,24.2
2880,1,DSC,3.767,1.00,800.0,29.5,24.3
2880,2,DSC,3.765,1.00,800.0,25.0,24.9
2880,3,DSC,3.756,1.00,800.0,25.0,24.7
2880,4,DSC,3.745,1.00,800.0,33.3,25.1
2940,1,DSC,3.755,1.00,816.7,30.5,24.5
2940,2,DSC,3.764,1.00,816.7,24.7,24.5
2940,3,DSC,3.750,1.00,816.7,26.0,24.6
2940,4,DSC,3.734,1.00,816.7,34.5,24.5
3000,1,DSC,3.760,1.00,833.3,30.2,24.1
3000,2,DSC,3.756,1.00,833.3,24.1,24.4
3000,3,DSC,3.751,1.00,833.3,23.8,25.0
3000,4,DSC,3.736,1.00,833.3,32.7,25.3
3060,1,DSC,3.753,1.00,850.0,28.5,24.3
3060,2,DSC,3.745,1.00,850.0,24.8,25.0
3060,3,DSC,3.752,1.00,850.0,25.9,25.2
3060,4,DSC,3.727,1.00,850.0,32.2,24.9
3120,1,DSC,3.744,1.00,866.7,28.9,24.5
3120,2,DSC,3.750,1.00,866.7,25.8,24.4
3120,3,DSC,3.739,1.00,866.7,25.0,24.8
3120,4,DSC,3.722,1.00,866.7,34.8,24.3
3180,1,DSC,3.741,1.00,883.3,28.8,24.7
3180,2,DSC,3.744,1.00,883.3,25.4,25.1
3180,3,DSC,3.730,1.00,883.3,24.4,24.4
3180,4,DSC,3.718,1.00,883.3,32.8,24.2
3240,1,DSC,3.743,1.00,900.0,28.7,24.7
3240,2,DSC,3.741,1.00,900.0,24.8,25.1
3240,3,DSC,3.728,1.00,900.0,24.2,25.0
3240,4,DSC,3.713,1.00,900.0,33.9,25.2
3300,1,DSC,3.730,1.00,916.7,28.9,24.7
3300,2,DSC,3.738,1.00,916.7,25.9,24.5
3300,3,DSC,3.723,1.00,916.7,24.6,24.4
3300,4,DSC,3.712,1.00,916.7,34.0,25.2
3360,1,DSC,3.727,1.00,933.3,28.4,24.9
3360,2,DSC,3.730,1.00,933.3,26.9,24.4
3360,3,DSC,3.718,1.00,933.3,24.9,24.9
3360,4,DSC,3.708,1.00,933.3,33.7,25.3
3420,1,DSC,3.730,1.00,950.0,28.9,24.6
3420,2,DSC,3.725,1.00,950.0,25.3,24.3
3420,3,DSC,3.719,1.00,950.0,24.0,25.0
3420,4,DSC,3.700,1.00,950.0,33.6,24.9
3480,1,DSC,3.713,1.00,966.7,29.2,24.6
3480,2,DSC,3.717,1.00,966.7,26.1,24.7
3480,3,DSC,3.710,1.00,966.7,25.4,25.2
3480,4,DSC,3.691,1.00,966.7,32.6,25.1
3540,1,DSC,3.721,1.00,983.3,29.1,25.0
3540,2,DSC,3.712,1.00,983.3,26.1,25.2
3540,3,DSC,3.705,1.00,983.3,24.5,24.6
3540,4,DSC,3.694,1.00,983.3,33.6,25.2
3600,1,DSC,3.713,1.00,1000.0,29.4,24.8
3600,2,DSC,3.714,1.00,1000.0,25.2,25.2
3600,3,DSC,3.700,1.00,1000.0,25.1,24.9
3600,4,DSC,3.691,1.00,1000.0,33.4,25.0
3660,1,DSC,3.699,1.00,1016.7,28.8,25.3
3660,2,DSC,3.712,1.00,1016.7,25.7,25.3
3660,3,DSC,3.694,1.00,1016.7,25.0,25.7
3660,4,DSC,3.681,1.00,1016.7,33.7,25.1
3720,1,DSC,3.701,1.00,1033.3,29.5,25.3
3720,2,DSC,3.701,1.00,1033.3,25.0,25.1
3720,3,DSC,3.697,1.00,1033.3,24.7,24.9
3720,4,DSC,3.679,1.00,1033.3,33.8,25.5
3780,1,DSC,3.690,1.00,1050.0,30.1,25.4
3780,2,DSC,3.698,1.00,1050.0,24.7,24.7
3780,3,DSC,3.688,1.00,1050.0,25.7,25.3
3780,4,DSC,3.672,1.00,1050.0,32.9,24.6
3840,1,DSC,3.691,1.00,1066.7,30.0,25.2
3840,2,DSC,3.698,1.00,1066.7,24.6,25.5
3840,3,DSC,3.684,1.00,1066.7,25.1,25.2
3840,4,DSC,3.674,1.00,1066.7,34.1,25.3
3900,1,DSC,3.695,1.00,1083.3,29.9,25.3
3900,2,DSC,3.687,1.00,1083.3,26.7,25.2
3900,3,DSC,3.685,1.00,1083.3,23.6,24.9
3900,4,DSC,3.664,1.00,1083.3,33.0,25.2
3960,1,DSC,3.689,1.00,1100.0,29.0,25.0
3960,2,DSC,3.685,1.00,1100.0,24.0,25.4
3960,3,DSC,3.680,1.00,1100.0,26.4,24.7
3960,4,DSC,3.659,1.00,1100.0,32.9,25.5
4020,1,DSC,3.686,1.00,1116.7,29.6,25.2
4020,2,DSC,3.682,1.00,1116.7,24.7,24.7
4020,3,DSC,3.671,1.00,1116.7,25.4,24.3
4020,4,DSC,3.652,1.00,1116.7,33.4,25.4
4080,1,DSC,3.679,1.00,1133.3,29.1,25.6
4080,2,DSC,3.675,1.00,1133.3,26.3,25.4
4080,3,DSC,3.668,1.00,1133.3,24.0,25.1
4080,4,DSC,3.659,1.00,1133.3,35.0,25.4
4140,1,DSC,3.671,1.00,1150.0,28.5,25.4
4140,2,DSC,3.671,1.00,1150.0,26.0,25.2
4140,3,DSC,3.656,1.00,1150.0,25.5,25.2
4140,4,DSC,3.650,1.00,1150.0,33.0,24.7
4200,1,DSC,3.679,1.00,1166.7,28.9,25.2
4200,2,DSC,3.672,1.00,1166.7,26.3,25.5
4200,3,DSC,3.668,1.00,1166.7,25.2,24.7
4200,4,DSC,3.648,1.00,1166.7,34.2,25.5
4260,1,DSC,3.675,1.00,1183.3,28.5,25.8
4260,2,DSC,3.668,1.00,1183.3,25.7,25.5
4260,3,DSC,3.661,1.00,1183.3,24.5,25.8
4260,4,DSC,3.646,1.00,1183.3,32.6,25.5
4320,1,DSC,3.661,1.00,1200.0,28.3,25.6
4320,2,DSC,3.663,1.00,1200.0,25.9,25.0
4320,3,DSC,3.660,1.00,1200.0,24.4,25.5
4320,4,DSC,3.634,1.00,1200.0,33.6,25.7
4380,1,DSC,3.655,1.00,1216.7,28.7,25.9
4380,2,DSC,3.659,1.00,1216.7,24.8,25.6
4380,3,DSC,3.653,1.00,1216.7,24.5,25.5
4380,4,DSC,3.638,1.00,1216.7,33.5,25.5
4440,1,DSC,3.654,1.00,1233.3,29.3,25.1
4440,2,DSC,3.649,1.00,1233.3,25.4,25.0
4440,3,DSC,3.641,1.00,1233.3,25.4,25.8
4440,4,DSC,3.629,1.00,1233.3,34.5,25.6
4500,1,DSC,3.650,1.00,1250.0,28.2,25.0
4500,2,DSC,3.658,1.00,1250.0,26.0,25.2
4500,3,DSC,3.641,1.00,1250.0,23.7,25.8
4500,4,DSC,3.624,1.00,1250.0,33.5,25.6
4560,1,DSC,3.650,1.00,1266.7,29.6,25.5
4560,2,DSC,3.639,1.00,1266.7,26.3,25.1
4560,3,DSC,3.634,1.00,1266.7,25.3,25.7
4560,4,DSC,3.618,1.00,1266.7,34.7,25.2
4620,1,DSC,3.648,1.00,1283.3,29.1,24.9
4620,2,DSC,3.642,1.00,1283.3,24.7,24.8
4620,3,DSC,3.636,1.00,1283.3,25.0,25.5
4620,4,DSC,3.615,1.00,1283.3,32.3,25.7
4680,1,DSC,3.634,1.00,1300.0,28.6,25.3
4680,2,DSC,3.645,1.00,1300.0,25.0,25.2
4680,3,DSC,3.627,1.00,1300.0,23.6,25.6
4680,4,DSC,3.613,1.00,1300.0,33.4,25.6
4740,1,DSC,3.638,1.00,1316.7,28.5,25.8
4740,2,DSC,3.637,1.00,1316.7,25.9,25.6
4740,3,DSC,3.623,1.00,1316.7,24.6,26.0
4740,4,DSC,3.611,1.00,1316.7,33.2,25.5
4800,1,DSC,3.635,1.00,1333.3,29.2,25.2
4800,2,DSC,3.631,1.00,1333.3,25.9,25.6
4800,3,DSC,3.621,1.00,1333.3,24.5,25.6
4800,4,DSC,3.597,1.00,1333.3,33.7,25.8
4860,1,DSC,3.630,1.00,1350.0,29.1,25.4
4860,2,DSC,3.623,1.00,1350.0,25.3,25.6
4860,3,DSC,3.618,1.00,1350.0,25.1,25.6
4860,4,DSC,3.600,1.00,1350.0,33.2,25.7
4920,1,DSC,3.626,1.00,1366.7,30.1,25.7
4920,2,DSC,3.622,1.00,1366.7,26.3,25.6
4920,3,DSC,3.616,1.00,1366.7,25.2,25.8
4920,4,DSC,3.596,1.00,1366.7,33.6,26.1
4980,1,DSC,3.625,1.00,1383.3,29.7,25.3
4980,2,DSC,3.614,1.00,1383.3,25.2,26.0
4980,3,DSC,3.603,1.00,1383.3,24.8,25.9
4980,4,DSC,3.589,1.00,1383.3,34.6,26.0
5040,1,DSC,3.617,1.00,1400.0,28.0,25.8
5040,2,DSC,3.613,1.00,1400.0,25.0,25.9
5040,3,DSC,3.601,1.00,1400.0,26.0,26.2
5040,4,DSC,3.581,1.00,1400.0,35.1,25.6
5100,1,DSC,3.613,1.00,1416.7,28.8,25.9
5100,2,DSC,3.609,1.00,1416.7,25.7,25.8
5100,3,DSC,3.595,1.00,1416.7,24.3,26.0
5100,4,DSC,3.583,1.00,1416.7,34.4,26.1
5160,1,DSC,3.607,1.00,1433.3,30.2,25.6
5160,2,DSC,3.623,1.00,1433.3,25.2,26.2
5160,3,DSC,3.605,1.00,1433.3,25.5,25.6
5160,4,DSC,3.581,1.00,1433.3,33.3,26.2
5220,1,DSC,3.602,1.00,1450.0,29.2,25.4
5220,2,DSC,3.612,1.00,1450.0,24.8,25.3
5220,3,DSC,3.589,1.00,1450.0,23.7,26.0
5220,4,DSC,3.580,1.00,1450.0,31.3,26.4
5280,1,DSC,3.597,1.00,1466.7,27.9,25.8
5280,2,DSC,3.598,1.00,1466.7,24.2,25.5
5280,3,DSC,3.596,1.00,1466.7,25.1,26.5
5280,4,DSC,3.578,1.00,1466.7,32.6,25.8
5340,1,DSC,3.592,1.00,1483.3,29.4,25.4
5340,2,DSC,3.601,1.00,1483.3,24.7,26.1
5340,3,DSC,3.588,1.00,1483.3,25.5,26.1
5340,4,DSC,3.567,1.00,1483.3,32.7,26.5
5400,1,DSC,3.588,1.00,1500.0,28.8,26.3
5400,2,DSC,3.596,1.00,1500.0,25.5,26.3
5400,3,DSC,3.576,1.00,1500.0,24.1,26.0
5400,4,DSC,3.554,1.00,1500.0,34.1,25.9
5460,1,DSC,3.591,1.00,1516.7,28.2,25.5
5460,2,DSC,3.596,1.00,1516.7,25.9,25.6
5460,3,DSC,3.576,1.00,1516.7,24.9,26.2
5460,4,DSC,3.558,1.00,1516.7,32.1,26.3
5520,1,DSC,3.584,1.00,1533.3,28.3,26.1
5520,2,DSC,3.588,1.00,1533.3,26.2,25.7
5520,3,DSC,3.572,1.00,1533.3,25.1,25.6
5520,4,DSC,3.558,1.00,1533.3,33.8,25.9
5580,1,DSC,3.585,1.00,1550.0,28.6,25.9
5580,2,DSC,3.582,1.00,1550.0,25.9,26.3
5580,3,DSC,3.572,1.00,1550.0,24.9,26.4
5580,4,DSC,3.551,1.00,1550.0,34.7,26.6
5640,1,DSC,3.581,1.00,1566.7,28.7,25.9
5640,2,DSC,3.582,1.00,1566.7,26.1,25.8
5640,3,DSC,3.562,1.00,1566.7,24.8,26.1
5640,4,DSC,3.548,1.00,1566.7,33.1,26.1
5700,1,DSC,3.573,1.00,1583.3,28.5,26.4
5700,2,DSC,3.574,1.00,1583.3,25.3,26.0
5700,3,DSC,3.562,1.00,1583.3,25.0,26.7
5700,4,DSC,3.542,1.00,1583.3,33.1,27.0
5760,1,DSC,3.572,1.00,1600.0,29.0,25.7
5760,2,DSC,3.569,1.00,1600.0,25.8,26.3
5760,3,DSC,3.547,1.00,1600.0,26.1,25.7
5760,4,DSC,3.532,1.00,1600.0,33.3,26.6
5820,1,DSC,3.565,1.00,1616.7,29.6,26.1
5820,2,DSC,3.561,1.00,1616.7,25.7,26.6
5820,3,DSC,3.554,1.00,1616.7,24.3,26.0
5820,4,DSC,3.532,1.00,1616.7,32.8,26.4
5880,1,DSC,3.565,1.00,1633.3,30.2,26.2
5880,2,DSC,3.563,1.00,1633.3,25.4,26.5
5880,3,DSC,3.543,1.00,1633.3,25.1,26.4
5880,4,DSC,3.522,1.00,1633.3,33.2,26.2
5940,1,DSC,3.553,1.00,1650.0,28.9,26.4
5940,2,DSC,3.557,1.00,1650.0,25.6,26.4
5940,3,DSC,3.550,1.00,1650.0,24.0,26.5
5940,4,DSC,3.526,1.00,1650.0,31.9,26.3
6000,1,DSC,3.559,1.00,1666.7,29.2,26.4
6000,2,DSC,3.556,1.00,1666.7,25.7,26.1
6000,3,DSC,3.534,1.00,1666.7,25.5,26.4
6000,4,DSC,3.516,1.00,1666.7,32.9,26.4
6060,1,DSC,3.556,1.00,1683.3,27.9,26.4
6060,2,DSC,3.553,1.00,1683.3,25.5,26.0
6060,3,DSC,3.536,1.00,1683.3,25.3,26.7
6060,4,DSC,3.517,1.00,1683.3,32.7,26.3
6120,1,DSC,3.549,1.00,1700.0,29.3,25.9
6120,2,DSC,3.542,1.00,1700.0,23.9,26.6
6120,3,DSC,3.534,1.00,1700.0,24.7,26.3
6120,4,DSC,3.505,1.00,1700.0,34.1,26.6
6180,1,DSC,3.549,1.00,1716.7,29.7,26.4
6180,2,DSC,3.541,1.00,1716.7,25.4,26.8
6180,3,DSC,3.529,1.00,1716.7,24.8,26.4
6180,4,DSC,3.500,1.00,1716.7,33.0,26.8
6240,1,DSC,3.536,1.00,1733.3,27.2,26.4
6240,2,DSC,3.538,1.00,1733.3,25.9,26.0
6240,3,DSC,3.521,1.00,1733.3,24.2,26.9
6240,4,DSC,3.501,1.00,1733.3,34.1,26.6
6300,1,DSC,3.537,1.00,1750.0,29.9,26.1
6300,2,DSC,3.531,1.00,1750.0,26.4,26.3
6300,3,DSC,3.520,1.00,1750.0,25.1,26.2
6300,4,DSC,3.492,1.00,1750.0,34.1,26.7
6360,1,DSC,3.530,1.00,1766.7,30.1,26.5
6360,2,DSC,3.537,1.00,1766.7,25.9,26.2
6360,3,DSC,3.510,1.00,1766.7,25.2,26.6
6360,4,DSC,3.487,1.00,1766.7,33.4,26.7
6420,1,DSC,3.530,1.00,1783.3,29.6,26.6
6420,2,DSC,3.529,1.00,1783.3,25.9,26.7
6420,3,DSC,3.512,1.00,1783.3,24.0,26.2
6420,4,DSC,3.480,1.00,1783.3,33.6,26.7
6480,1,DSC,3.519,1.00,1800.0,29.5,26.2
6480,2,DSC,3.527,1.00,1800.0,24.2,26.8
6480,3,DSC,3.487,1.00,1800.0,24.7,26.7
6480,4,DSC,3.472,1.00,1800.0,34.4,26.6
6540,1,DSC,3.518,1.00,1816.7,28.6,26.3
6540,2,DSC,3.515,1.00,1816.7,24.8,26.8
6540,3,DSC,3.485,1.00,1816.7,24.5,26.7
6540,4,DSC,3.460,1.00,1816.7,34.4,26.7
6600,1,DSC,3.513,1.00,1833.3,28.8,26.3
6600,2,DSC,3.513,1.00,1833.3,26.1,26.1
6600,3,DSC,3.492,1.00,1833.3,25.0,26.2
6600,4,DSC,3.461,1.00,1833.3,33.8,26.5
6660,1,DSC,3.510,1.00,1850.0,28.9,26.8
6660,2,DSC,3.505,1.00,1850.0,24.6,26.4
6660,3,DSC,3.483,1.00,1850.0,24.7,26.4
6660,4,DSC,3.453,1.00,1850.0,33.6,26.5
6720,1,DSC,3.505,1.00,1866.7,29.2,26.4
6720,2,DSC,3.503,1.00,1866.7,25.2,26.9
6720,3,DSC,3.475,1.00,1866.7,24.7,27.0
6720,4,DSC,3.440,1.00,1866.7,34.7,27.1
6780,1,DSC,3.497,1.00,1883.3,28.9,26.5
6780,2,DSC,3.492,1.00,1883.3,26.1,26.6
6780,3,DSC,3.468,1.00,1883.3,24.7,26.9
6780,4,DSC,3.438,1.00,1883.3,34.2,27.0
6840,1,DSC,3.488,1.00,1900.0,30.0,26.7
6840,2,DSC,3.486,1.00,1900.0,23.1,26.7
6840,3,DSC,3.460,1.00,1900.0,25.9,26.7
6840,4,DSC,3.437,1.00,1900.0,33.9,26.3
6900,1,DSC,3.488,1.00,1916.7,28.1,27.0
6900,2,DSC,3.480,1.00,1916.7,26.4,26.9
6900,3,DSC,3.457,1.00,1916.7,24.4,26.9
6900,4,DSC,3.429,1.00,1916.7,34.0,26.8
6960,1,DSC,3.481,1.00,1933.3,29.2,26.8
6960,2,DSC,3.474,1.00,1933.3,25.7,26.4
6960,3,DSC,3.447,1.00,1933.3,24.7,26.8
6960,4,DSC,3.418,1.00,1933.3,32.9,27.3
7020,1,DSC,3.476,1.00,1950.0,30.0,26.6
7020,2,DSC,3.470,1.00,1950.0,26.8,27.0
