SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
4080,2,DSC,3.662,1.00,1133.3,29.9,25.1
4080,3,DSC,3.676,1.00,1133.3,29.0,25.2
4080,4,DSC,3.680,1.00,1133.3,27.8,25.0
4140,1,DSC,3.670,1.00,1150.0,39.6,25.0
4140,2,DSC,3.665,1.00,1150.0,29.4,25.1
4140,3,DSC,3.681,1.00,1150.0,30.1,25.0
4140,4,DSC,3.670,1.00,1150.0,28.0,25.3
4200,1,DSC,3.666,1.00,1166.7,39.6,25.0
4200,2,DSC,3.656,1.00,1166.7,30.4,25.2
4200,3,DSC,3.670,1.00,1166.7,28.9,25.6
4200,4,DSC,3.677,1.00,1166.7,28.4,25.4
4260,1,DSC,3.675,1.00,1183.3,38.8,25.3
4260,2,DSC,3.646,1.00,1183.3,30.6,26.1
4260,3,DSC,3.669,1.00,1183.3,29.1,25.0
4260,4,DSC,3.663,1.00,1183.3,26.8,25.4
4320,1,DSC,3.661,1.00,1200.0,38.1,25.2
4320,2,DSC,3.646,1.00,1200.0,31.3,25.4
4320,3,DSC,3.668,1.00,1200.0,28.8,25.1
4320,4,DSC,3.655,1.00,1200.0,27.0,25.3
4380,1,DSC,3.658,1.00,1216.7,37.6,25.0
4380,2,DSC,3.641,1.00,1216.7,30.3,25.3
4380,3,DSC,3.667,1.00,1216.7,29.2,25.4
4380,4,DSC,3.664,1.00,1216.7,29.9,25.7
4440,1,DSC,3.659,1.00,1233.3,38.1,24.8
4440,2,DSC,3.640,1.00,1233.3,32.0,25.1
4440,3,DSC,3.657,1.00,1233.3,29.4,25.5
4440,4,DSC,3.652,1.00,1233.3,27.0,25.1
4500,1,DSC,3.655,1.00,1250.0,39.1,25.7
4500,2,DSC,3.636,1.00,1250.0,30.1,25.6
4500,3,DSC,3.659,1.00,1250.0,28.6,25.4
4500,4,DSC,3.645,1.00,1250.0,27.6,25.2
4560,1,DSC,3.643,1.00,1266.7,37.9,25.1
4560,2,DSC,3.630,1.00,1266.7,31.3,25.9
4560,3,DSC,3.655,1.00,1266.7,29.6,25.7
4560,4,DSC,3.643,1.00,1266.7,27.8,25.6
4620,1,DSC,3.652,1.00,1283.3,39.1,25.6
4620,2,DSC,3.629,1.00,1283.3,29.5,25.8
4620,3,DSC,3.649,1.00,1283.3,29.1,24.9
4620,4,DSC,3.640,1.00,1283.3,27.6,25.7
4680,1,DSC,3.647,1.00,1300.0,39.4,25.5
4680,2,DSC,3.616,1.00,1300.0,30.6,25.7
4680,3,DSC,3.644,1.00,1300.0,28.5,25.4
4680,4,DSC,3.636,1.00,1300.0,26.6,25.3
4740,1,DSC,3.631,1.00,1316.7,37.5,25.9
4740,2,DSC,3.620,1.00,1316.7,30.0,25.4
4740,3,DSC,3.637,1.00,1316.7,28.8,25.1
4740,4,DSC,3.630,1.00,1316.7,27.9,25.8
4800,1,DSC,3.635,1.00,1333.3,39.0,25.1
4800,2,DSC,3.613,1.00,1333.3,31.6,25.6
4800,3,DSC,3.638,1.00,1333.3,29.5,25.5
4800,4,DSC,3.627,1.00,1333.3,28.8,25.8
4860,1,DSC,3.636,1.00,1350.0,39.7,24.9
4860,2,DSC,3.611,1.00,1350.0,29.7,25.7
4860,3,DSC,3.636,1.00,1350.0,29.3,25.6
4860,4,DSC,3.615,1.00,1350.0,28.1,25.7
4920,1,DSC,3.627,1.00,1366.7,38.0,25.3
4920,2,DSC,3.600,1.00,1366.7,28.3,25.5
4920,3,DSC,3.630,1.00,1366.7,29.5,25.7
4920,4,DSC,3.618,1.00,1366.7,27.8,25.8
4980,1,DSC,3.623,1.00,1383.3,39.6,25.7
4980,2,DSC,3.605,1.00,1383.3,30.4,25.4
4980,3,DSC,3.626,1.00,1383.3,28.7,25.6
4980,4,DSC,3.612,1.00,1383.3,27.5,25.6
5040,1,DSC,3.616,1.00,1400.0,38.4,25.1
5040,2,DSC,3.600,1.00,1400.0,30.7,26.0
5040,3,DSC,3.614,1.00,1400.0,28.8,25.7
5040,4,DSC,3.608,1.00,1400.0,27.4,25.5
5100,1,DSC,3.612,1.00,1416.7,38.0,25.3
5100,2,DSC,3.598,1.00,1416.7,30.2,26.1
5100,3,DSC,3.614,1.00,1416.7,28.3,25.4
5100,4,DSC,3.613,1.00,1416.7,28.7,25.8
5160,1,DSC,3.616,1.00,1433.3,38.2,25.8
5160,2,DSC,3.591,1.00,1433.3,30.0,25.9
5160,3,DSC,3.619,1.00,1433.3,30.0,25.6
5160,4,DSC,3.601,1.00,1433.3,26.5,25.3
5220,1,DSC,3.602,1.00,1450.0,38.0,26.0
5220,2,DSC,3.584,1.00,1450.0,30.2,26.3
5220,3,DSC,3.608,1.00,1450.0,28.0,25.9
5220,4,DSC,3.600,1.00,1450.0,27.1,25.3
5280,1,DSC,3.600,1.00,1466.7,38.3,26.1
5280,2,DSC,3.585,1.00,1466.7,30.6,25.9
5280,3,DSC,3.604,1.00,1466.7,29.2,25.4
5280,4,DSC,3.598,1.00,1466.7,29.2,26.4
5340,1,DSC,3.610,1.00,1483.3,38.5,25.8
5340,2,DSC,3.579,1.00,1483.3,30.3,26.1
5340,3,DSC,3.603,1.00,1483.3,29.2,25.7
5340,4,DSC,3.598,1.00,1483.3,26.4,25.8
5400,1,DSC,3.593,1.00,1500.0,39.0,25.8
5400,2,DSC,3.580,1.00,1500.0,30.1,26.0
5400,3,DSC,3.598,1.00,1500.0,29.8,26.1
5400,4,DSC,3.593,1.00,1500.0,27.4,26.0
5460,1,DSC,3.591,1.00,1516.7,38.5,25.5
5460,2,DSC,3.576,1.00,1516.7,29.8,25.9
5460,3,DSC,3.601,1.00,1516.7,30.3,25.7
5460,4,DSC,3.579,1.00,1516.7,28.8,26.2
5520,1,DSC,3.596,1.00,1533.3,38.7,25.9
5520,2,DSC,3.570,1.00,1533.3,29.5,26.1
5520,3,DSC,3.589,1.00,1533.3,28.5,26.1
5520,4,DSC,3.578,1.00,1533.3,26.5,26.3
5580,1,DSC,3.585,1.00,1550.0,39.0,25.8
5580,2,DSC,3.565,1.00,1550.0,30.6,26.1
5580,3,DSC,3.599,1.00,1550.0,28.0,25.8
5580,4,DSC,3.582,1.00,1550.0,27.4,26.9
5640,1,DSC,3.586,1.00,1566.7,37.9,26.1
5640,2,DSC,3.552,1.00,1566.7,29.6,26.5
5640,3,DSC,3.578,1.00,1566.7,28.2,25.6
5640,4,DSC,3.572,1.00,1566.7,27.3,25.5
5700,1,DSC,3.581,1.00,1583.3,38.9,26.7
5700,2,DSC,3.551,1.00,1583.3,30.1,26.8
5700,3,DSC,3.581,1.00,1583.3,29.0,26.2
5700,4,DSC,3.573,1.00,1583.3,28.2,26.3
5760,1,DSC,3.576,1.00,1600.0,38.9,26.1
5760,2,DSC,3.541,1.00,1600.0,28.9,26.0
5760,3,DSC,3.580,1.00,1600.0,28.6,25.8
5760,4,DSC,3.569,1.00,1600.0,28.4,26.2
5820,1,DSC,3.571,1.00,1616.7,39.0,25.8
5820,2,DSC,3.547,1.00,1616.7,31.2,26.4
5820,3,DSC,3.575,1.00,1616.7,29.5,26.5
5820,4,DSC,3.562,1.00,1616.7,26.8,26.4
5880,1,DSC,3.564,1.00,1633.3,38.0,25.8
5880,2,DSC,3.536,1.00,1633.3,30.2,25.9
5880,3,DSC,3.568,1.00,1633.3,29.3,26.0
5880,4,DSC,3.556,1.00,1633.3,27.3,26.3
5940,1,DSC,3.567,1.00,1650.0,37.7,26.1
5940,2,DSC,3.540,1.00,1650.0,30.0,26.5
5940,3,DSC,3.568,1.00,1650.0,28.5,26.1
5940,4,DSC,3.559,1.00,1650.0,28.2,26.4
6000,1,DSC,3.562,1.00,1666.7,38.9,26.1
6000,2,DSC,3.532,1.00,1666.7,29.8,26.4
6000,3,DSC,3.565,1.00,1666.7,29.4,26.5
6000,4,DSC,3.547,1.00,1666.7,27.6,26.6
6060,1,DSC,3.558,1.00,1683.3,37.1,25.6
6060,2,DSC,3.529,1.00,1683.3,30.6,26.4
6060,3,DSC,3.568,1.00,1683.3,30.0,26.5
6060,4,DSC,3.544,1.00,1683.3,27.6,26.3
6120,1,DSC,3.555,1.00,1700.0,38.9,26.4
6120,2,DSC,3.524,1.00,1700.0,28.9,26.3
6120,3,DSC,3.550,1.00,1700.0,29.5,26.3
6120,4,DSC,3.544,1.00,1700.0,26.6,26.4
6180,1,DSC,3.550,1.00,1716.7,39.3,25.9
6180,2,DSC,3.521,1.00,1716.7,28.8,26.2
6180,3,DSC,3.544,1.00,1716.7,30.2,26.6
6180,4,DSC,3.538,1.00,1716.7,27.0,27.0
6240,1,DSC,3.543,1.00,1733.3,39.0,26.9
6240,2,DSC,3.515,1.00,1733.3,31.2,26.4
6240,3,DSC,3.540,1.00,1733.3,29.1,26.2
6240,4,DSC,3.535,1.00,1733.3,27.3,26.3
6300,1,DSC,3.542,1.00,1750.0,38.5,26.5
6300,2,DSC,3.501,1.00,1750.0,30.2,26.6
6300,3,DSC,3.546,1.00,1750.0,30.3,26.7
6300,4,DSC,3.530,1.00,1750.0,26.8,26.3
6360,1,DSC,3.543,1.00,1766.7,38.3,26.7
6360,2,DSC,3.500,1.00,1766.7,30.6,26.9
6360,3,DSC,3.542,1.00,1766.7,28.9,26.4
6360,4,DSC,3.523,1.00,1766.7,29.1,26.3
6420,1,DSC,3.540,1.00,1783.3,38.7,26.1
6420,2,DSC,3.496,1.00,1783.3,30.5,26.4
6420,3,DSC,3.530,1.00,1783.3,29.3,26.3
6420,4,DSC,3.525,1.00,1783.3,27.1,26.2
6480,1,DSC,3.524,1.00,1800.0,39.0,26.3
6480,2,DSC,3.495,1.00,1800.0,29.9,26.7
6480,3,DSC,3.533,1.00,1800.0,29.2,26.5
6480,4,DSC,3.521,1.00,1800.0,27.2,26.0
6540,1,DSC,3.529,1.00,1816.7,38.4,26.9
6540,2,DSC,3.479,1.00,1816.7,30.1,26.2
6540,3,DSC,3.527,1.00,1816.7,29.0,26.4
6540,4,DSC,3.510,1.00,1816.7,27.7,26.7
6600,1,DSC,3.519,1.00,1833.3,38.3,26.7
6600,2,DSC,3.479,1.00,1833.3,30.1,26.5
6600,3,DSC,3.520,1.00,1833.3,29.0,26.5
6600,4,DSC,3.502,1.00,1833.3,26.2,26.2
6660,1,DSC,3.523,1.00,1850.0,38.4,26.3
6660,2,DSC,3.470,1.00,1850.0,30.3,27.0
6660,3,DSC,3.507,1.00,1850.0,30.0,26.6
6660,4,DSC,3.503,1.00,1850.0,28.5,26.2
6720,1,DSC,3.515,1.00,1866.7,38.3,26.5
6720,2,DSC,3.466,1.00,1866.7,30.2,27.3
6720,3,DSC,3.521,1.00,1866.7,30.5,26.5
6720,4,DSC,3.496,1.00,1866.7,26.5,26.9
6780,1,DSC,3.511,1.00,1883.3,38.5,26.6
6780,2,DSC,3.461,1.00,1883.3,30.4,26.8
6780,3,DSC,3.513,1.00,1883.3,31.2,26.5
6780,4,DSC,3.488,1.00,1883.3,27.9,26.7
6840,1,DSC,3.503,1.00,1900.0,38.8,26.4
6840,2,DSC,3.454,1.00,1900.0,31.1,26.0
6840,3,DSC,3.492,1.00,1900.0,28.8,26.4
6840,4,DSC,3.480,1.00,1900.0,28.1,26.9
6900,1,DSC,3.500,1.00,1916.7,38.4,26.8
6900,2,DSC,3.451,1.00,1916.7,29.4,27.4
6900,3,DSC,3.495,1.00,1916.7,27.9,26.4
6900,4,DSC,3.482,1.00,1916.7,28.4,26.3
6960,1,DSC,3.493,1.00,1933.3,38.7,26.2
6960,2,DSC,3.444,1.00,1933.3,31.1,27.4
6960,3,DSC,3.484,1.00,1933.3,28.7,26.6
6960,4,DSC,3.475,1.00,1933.3,28.6,27.0
7020,1,DSC,3.492,1.00,1950.0,38.5,26.6
7020,2,DSC,3.432,1.00,1950.0,30.3,27.6
