SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
6240,3,DSC,3.493,1.00,1733.3,33.7,26.6
6240,4,DSC,3.561,1.00,1733.3,25.1,26.4
6300,1,DSC,3.527,1.00,1750.0,35.3,26.2
6300,2,DSC,3.546,1.00,1750.0,36.4,26.3
6300,3,DSC,3.485,1.00,1750.0,33.3,26.8
6300,4,DSC,3.554,1.00,1750.0,25.2,26.3
6360,1,DSC,3.511,1.00,1766.7,34.6,26.3
6360,2,DSC,3.540,1.00,1766.7,36.7,26.3
6360,3,DSC,3.484,1.00,1766.7,34.9,26.9
6360,4,DSC,3.546,1.00,1766.7,24.1,26.2
6420,1,DSC,3.509,1.00,1783.3,34.0,26.4
6420,2,DSC,3.541,1.00,1783.3,36.6,26.3
6420,3,DSC,3.476,1.00,1783.3,34.6,27.0
6420,4,DSC,3.545,1.00,1783.3,25.4,26.4
6480,1,DSC,3.500,1.00,1800.0,34.0,26.0
6480,2,DSC,3.529,1.00,1800.0,36.4,26.4
6480,3,DSC,3.465,1.00,1800.0,34.9,26.4
6480,4,DSC,3.545,1.00,1800.0,24.4,26.0
6540,1,DSC,3.495,1.00,1816.7,33.7,26.6
6540,2,DSC,3.532,1.00,1816.7,36.0,26.3
6540,3,DSC,3.466,1.00,1816.7,34.3,27.2
6540,4,DSC,3.536,1.00,1816.7,26.5,26.5
6600,1,DSC,3.493,1.00,1833.3,35.4,26.6
6600,2,DSC,3.526,1.00,1833.3,36.7,26.1
6600,3,DSC,3.461,1.00,1833.3,33.7,26.8
6600,4,DSC,3.535,1.00,1833.3,25.5,26.4
6660,1,DSC,3.479,1.00,1850.0,33.9,26.6
6660,2,DSC,3.518,1.00,1850.0,37.4,26.7
6660,3,DSC,3.458,1.00,1850.0,33.1,27.3
6660,4,DSC,3.530,1.00,1850.0,25.3,26.2
6720,1,DSC,3.478,1.00,1866.7,35.0,26.7
6720,2,DSC,3.515,1.00,1866.7,36.1,26.4
6720,3,DSC,3.452,1.00,1866.7,33.4,26.8
6720,4,DSC,3.529,1.00,1866.7,25.0,26.4
6780,1,DSC,3.474,1.00,1883.3,35.7,26.3
6780,2,DSC,3.519,1.00,1883.3,36.7,26.7
6780,3,DSC,3.451,1.00,1883.3,32.6,26.7
6780,4,DSC,3.520,1.00,1883.3,25.3,26.1
6840,1,DSC,3.463,1.00,1900.0,33.6,26.7
6840,2,DSC,3.512,1.00,1900.0,36.4,26.4
6840,3,DSC,3.433,1.00,1900.0,34.6,26.8
6840,4,DSC,3.523,1.00,1900.0,25.8,26.5
6900,1,DSC,3.462,1.00,1916.7,34.3,26.5
6900,2,DSC,3.494,1.00,1916.7,36.3,26.4
6900,3,DSC,3.435,1.00,1916.7,33.1,27.1
6900,4,DSC,3.515,1.00,1916.7,25.7,26.8
6960,1,DSC,3.454,1.00,1933.3,34.2,26.6
6960,2,DSC,3.500,1.00,1933.3,35.9,26.6
6960,3,DSC,3.426,1.00,1933.3,33.7,26.7
6960,4,DSC,3.501,1.00,1933.3,26.8,26.8
7020,1,DSC,3.451,1.00,1950.0,35.2,27.0
7020,2,DSC,3.490,1.00,1950.0,36.6,26.4
