SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
1860,3,DSC,3.851,1.00,516.7,28.2,24.1
1860,4,DSC,3.854,1.00,516.7,35.1,24.3
1920,1,DSC,3.836,1.00,533.3,23.7,24.1
1920,2,DSC,3.849,1.00,533.3,33.1,23.5
1920,3,DSC,3.852,1.00,533.3,29.1,23.7
1920,4,DSC,3.833,1.00,533.3,36.0,24.6
1980,1,DSC,3.821,1.00,550.0,23.0,24.2
1980,2,DSC,3.841,1.00,550.0,33.3,23.9
1980,3,DSC,3.845,1.00,550.0,28.5,24.2
1980,4,DSC,3.834,1.00,550.0,35.9,24.3
2040,1,DSC,3.817,1.00,566.7,24.4,24.3
2040,2,DSC,3.838,1.00,566.7,33.7,24.0
2040,3,DSC,3.837,1.00,566.7,27.5,24.4
2040,4,DSC,3.830,1.00,566.7,36.3,24.0
2100,1,DSC,3.814,1.00,583.3,23.5,24.6
2100,2,DSC,3.828,1.00,583.3,32.8,23.9
2100,3,DSC,3.829,1.00,583.3,28.8,24.0
2100,4,DSC,3.825,1.00,583.3,36.6,24.0
2160,1,DSC,3.810,1.00,600.0,23.0,24.4
2160,2,DSC,3.825,1.00,600.0,33.1,24.1
2160,3,DSC,3.827,1.00,600.0,28.6,24.3
2160,4,DSC,3.824,1.00,600.0,36.7,24.4
2220,1,DSC,3.804,1.00,616.7,24.3,24.4
2220,2,DSC,3.824,1.00,616.7,33.7,24.4
2220,3,DSC,3.824,1.00,616.7,29.2,24.0
2220,4,DSC,3.819,1.00,616.7,36.6,24.1
2280,1,DSC,3.797,1.00,633.3,23.5,24.2
2280,2,DSC,3.819,1.00,633.3,33.3,24.3
2280,3,DSC,3.819,1.00,633.3,29.4,24.2
2280,4,DSC,3.810,1.00,633.3,35.5,24.8
2340,1,DSC,3.786,1.00,650.0,23.6,24.0
2340,2,DSC,3.816,1.00,650.0,33.1,24.1
2340,3,DSC,3.815,1.00,650.0,28.1,24.6
2340,4,DSC,3.805,1.00,650.0,36.1,24.9
2400,1,DSC,3.787,1.00,666.7,24.3,24.8
2400,2,DSC,3.806,1.00,666.7,33.1,24.3
2400,3,DSC,3.804,1.00,666.7,29.0,23.7
2400,4,DSC,3.807,1.00,666.7,36.1,23.8
2460,1,DSC,3.774,1.00,683.3,23.6,24.7
2460,2,DSC,3.806,1.00,683.3,32.9,24.3
2460,3,DSC,3.803,1.00,683.3,29.5,24.9
2460,4,DSC,3.789,1.00,683.3,36.1,24.5
2520,1,DSC,3.775,1.00,700.0,22.8,24.4
2520,2,DSC,3.792,1.00,700.0,32.8,24.2
2520,3,DSC,3.798,1.00,700.0,27.8,24.2
2520,4,DSC,3.787,1.00,700.0,35.5,24.4
2580,1,DSC,3.767,1.00,716.7,23.2,24.5
2580,2,DSC,3.794,1.00,716.7,32.5,23.9
2580,3,DSC,3.790,1.00,716.7,28.0,24.6
2580,4,DSC,3.788,1.00,716.7,36.0,24.3
2640,1,DSC,3.768,1.00,733.3,23.4,25.1
2640,2,DSC,3.788,1.00,733.3,32.8,24.4
2640,3,DSC,3.786,1.00,733.3,29.0,24.4
2640,4,DSC,3.776,1.00,733.3,36.1,24.6
2700,1,DSC,3.758,1.00,750.0,23.6,24.6
2700,2,DSC,3.775,1.00,750.0,33.6,24.0
2700,3,DSC,3.780,1.00,750.0,28.9,24.4
2700,4,DSC,3.778,1.00,750.0,36.5,23.8
2760,1,DSC,3.754,1.00,766.7,23.7,24.6
2760,2,DSC,3.777,1.00,766.7,32.0,24.8
2760,3,DSC,3.776,1.00,766.7,29.0,24.3
2760,4,DSC,3.772,1.00,766.7,35.9,24.1
2820,1,DSC,3.748,1.00,783.3,22.9,25.3
2820,2,DSC,3.771,1.00,783.3,31.7,24.7
2820,3,DSC,3.769,1.00,783.3,28.5,24.6
2820,4,DSC,3.758,1.00,783.3,35.4,24.2
2880,1,DSC,3.738,1.00,800.0,22.8,24.4
2880,2,DSC,3.763,1.00,800.0,32.0,24.5
2880,3,DSC,3.763,1.00,800.0,28.4,24.3
2880,4,DSC,3.757,1.00,800.0,35.9,24.1
2940,1,DSC,3.740,1.00,816.7,23.8,24.9
2940,2,DSC,3.760,1.00,816.7,34.0,24.4
2940,3,DSC,3.756,1.00,816.7,29.8,24.6
2940,4,DSC,3.751,1.00,816.7,35.5,24.7
3000,1,DSC,3.734,1.00,833.3,22.0,25.3
3000,2,DSC,3.755,1.00,833.3,33.2,24.6
3000,3,DSC,3.756,1.00,833.3,27.2,24.5
3000,4,DSC,3.751,1.00,833.3,36.6,24.8
3060,1,DSC,3.725,1.00,850.0,22.7,24.6
3060,2,DSC,3.752,1.00,850.0,32.5,24.9
3060,3,DSC,3.759,1.00,850.0,29.0,25.0
3060,4,DSC,3.743,1.00,850.0,37.5,24.8
3120,1,DSC,3.722,1.00,866.7,22.5,24.5
3120,2,DSC,3.749,1.00,866.7,32.0,24.7
3120,3,DSC,3.743,1.00,866.7,28.3,25.1
3120,4,DSC,3.735,1.00,866.7,38.0,24.8
3180,1,DSC,3.715,1.00,883.3,24.7,24.8
3180,2,DSC,3.739,1.00,883.3,33.4,24.6
3180,3,DSC,3.741,1.00,883.3,29.4,25.2
3180,4,DSC,3.744,1.00,883.3,35.7,24.6
3240,1,DSC,3.713,1.00,900.0,24.0,24.7
3240,2,DSC,3.742,1.00,900.0,33.6,25.1
3240,3,DSC,3.740,1.00,900.0,29.1,24.5
3240,4,DSC,3.729,1.00,900.0,36.5,24.5
3300,1,DSC,3.705,1.00,916.7,25.3,24.4
3300,2,DSC,3.731,1.00,916.7,34.0,25.1
3300,3,DSC,3.740,1.00,916.7,29.5,25.0
3300,4,DSC,3.731,1.00,916.7,37.2,24.7
3360,1,DSC,3.701,1.00,933.3,23.5,24.9
3360,2,DSC,3.729,1.00,933.3,32.5,25.2
3360,3,DSC,3.734,1.00,933.3,29.1,25.0
3360,4,DSC,3.720,1.00,933.3,35.7,25.1
3420,1,DSC,3.701,1.00,950.0,21.8,24.9
3420,2,DSC,3.720,1.00,950.0,34.4,24.8
3420,3,DSC,3.722,1.00,950.0,28.7,25.1
3420,4,DSC,3.717,1.00,950.0,35.5,25.0
3480,1,DSC,3.689,1.00,966.7,22.5,25.6
3480,2,DSC,3.722,1.00,966.7,32.9,24.7
3480,3,DSC,3.715,1.00,966.7,28.6,25.4
3480,4,DSC,3.713,1.00,966.7,34.8,24.4
3540,1,DSC,3.683,1.00,983.3,23.4,25.4
3540,2,DSC,3.714,1.00,983.3,32.9,25.0
3540,3,DSC,3.715,1.00,983.3,27.2,24.6
3540,4,DSC,3.708,1.00,983.3,36.0,24.8
3600,1,DSC,3.688,1.00,1000.0,24.4,25.0
3600,2,DSC,3.712,1.00,1000.0,33.9,24.8
3600,3,DSC,3.714,1.00,1000.0,29.4,25.4
3600,4,DSC,3.701,1.00,1000.0,35.2,24.7
3660,1,DSC,3.682,1.00,1016.7,24.6,25.4
3660,2,DSC,3.704,1.00,1016.7,33.0,24.9
3660,3,DSC,3.702,1.00,1016.7,28.1,24.9
3660,4,DSC,3.708,1.00,1016.7,35.1,24.1
3720,1,DSC,3.680,1.00,1033.3,23.0,25.1
3720,2,DSC,3.705,1.00,1033.3,33.2,25.1
3720,3,DSC,3.705,1.00,1033.3,28.8,24.6
3720,4,DSC,3.698,1.00,1033.3,35.1,24.9
3780,1,DSC,3.663,1.00,1050.0,23.7,25.8
3780,2,DSC,3.699,1.00,1050.0,32.6,24.7
3780,3,DSC,3.690,1.00,1050.0,29.5,25.1
3780,4,DSC,3.694,1.00,1050.0,36.8,25.4
3840,1,DSC,3.663,1.00,1066.7,23.6,26.0
3840,2,DSC,3.697,1.00,1066.7,33.5,25.2
3840,3,DSC,3.694,1.00,1066.7,29.3,25.2
3840,4,DSC,3.693,1.00,1066.7,35.2,25.1
3900,1,DSC,3.663,1.00,1083.3,22.7,25.4
3900,2,DSC,3.685,1.00,1083.3,32.9,25.2
3900,3,DSC,3.693,1.00,1083.3,28.0,25.2
3900,4,DSC,3.692,1.00,1083.3,34.4,25.0
3960,1,DSC,3.646,1.00,1100.0,23.6,25.1
3960,2,DSC,3.686,1.00,1100.0,34.0,25.2
3960,3,DSC,3.686,1.00,1100.0,28.8,25.3
3960,4,DSC,3.677,1.00,1100.0,35.0,24.9
4020,1,DSC,3.656,1.00,1116.7,24.3,25.0
4020,2,DSC,3.687,1.00,1116.7,32.7,25.8
4020,3,DSC,3.689,1.00,1116.7,28.9,25.0
4020,4,DSC,3.686,1.00,1116.7,35.9,25.8
4080,1,DSC,3.647,1.00,1133.3,22.5,25.3
4080,2,DSC,3.685,1.00,1133.3,33.5,24.7
4080,3,DSC,3.672,1.00,1133.3,29.1,25.3
4080,4,DSC,3.676,1.00,1133.3,37.1,25.0
4140,1,DSC,3.646,1.00,1150.0,23.5,25.8
4140,2,DSC,3.680,1.00,1150.0,32.4,25.1
4140,3,DSC,3.678,1.00,1150.0,29.4,24.9
4140,4,DSC,3.672,1.00,1150.0,36.2,25.2
4200,1,DSC,3.638,1.00,1166.7,22.9,25.5
4200,2,DSC,3.671,1.00,1166.7,32.8,25.3
4200,3,DSC,3.674,1.00,1166.7,28.8,26.0
4200,4,DSC,3.668,1.00,1166.7,36.2,25.5
4260,1,DSC,3.630,1.00,1183.3,25.4,25.5
4260,2,DSC,3.669,1.00,1183.3,32.1,25.1
4260,3,DSC,3.675,1.00,1183.3,28.2,25.6
4260,4,DSC,3.661,1.00,1183.3,35.0,25.2
4320,1,DSC,3.624,1.00,1200.0,23.8,25.3
4320,2,DSC,3.668,1.00,1200.0,33.0,25.2
4320,3,DSC,3.665,1.00,1200.0,28.2,25.5
4320,4,DSC,3.663,1.00,1200.0,35.5,25.4
4380,1,DSC,3.628,1.00,1216.7,23.5,25.4
4380,2,DSC,3.667,1.00,1216.7,32.9,24.3
4380,3,DSC,3.658,1.00,1216.7,28.2,25.6
4380,4,DSC,3.654,1.00,1216.7,36.3,25.8
4440,1,DSC,3.623,1.00,1233.3,23.2,25.5
4440,2,DSC,3.653,1.00,1233.3,33.8,25.3
4440,3,DSC,3.657,1.00,1233.3,28.8,25.3
4440,4,DSC,3.656,1.00,1233.3,35.3,25.1
4500,1,DSC,3.621,1.00,1250.0,24.3,25.4
4500,2,DSC,3.655,1.00,1250.0,31.7,25.2
4500,3,DSC,3.657,1.00,1250.0,29.7,25.3
4500,4,DSC,3.650,1.00,1250.0,35.3,25.6
4560,1,DSC,3.615,1.00,1266.7,23.1,25.4
4560,2,DSC,3.645,1.00,1266.7,32.8,25.0
4560,3,DSC,3.660,1.00,1266.7,28.5,25.4
4560,4,DSC,3.652,1.00,1266.7,35.6,25.7
4620,1,DSC,3.610,1.00,1283.3,24.6,25.9
4620,2,DSC,3.648,1.00,1283.3,32.4,25.5
4620,3,DSC,3.644,1.00,1283.3,28.1,25.2
4620,4,DSC,3.643,1.00,1283.3,36.2,25.4
4680,1,DSC,3.607,1.00,1300.0,23.8,25.7
4680,2,DSC,3.632,1.00,1300.0,32.3,25.9
4680,3,DSC,3.638,1.00,1300.0,29.8,25.3
4680,4,DSC,3.643,1.00,1300.0,36.9,25.8
4740,1,DSC,3.600,1.00,1316.7,24.2,25.4
4740,2,DSC,3.636,1.00,1316.7,32.7,25.2
4740,3,DSC,3.640,1.00,1316.7,28.6,25.8
4740,4,DSC,3.638,1.00,1316.7,35.7,26.1
4800,1,DSC,3.602,1.00,1333.3,23.3,26.3
4800,2,DSC,3.638,1.00,1333.3,33.4,25.9
4800,3,DSC,3.634,1.00,1333.3,29.0,26.0
4800,4,DSC,3.628,1.00,1333.3,36.2,25.7
4860,1,DSC,3.593,1.00,1350.0,23.7,26.1
4860,2,DSC,3.627,1.00,1350.0,33.3,25.3
4860,3,DSC,3.637,1.00,1350.0,29.6,25.9
4860,4,DSC,3.627,1.00,1350.0,35.3,25.7
4920,1,DSC,3.592,1.00,1366.7,23.0,26.0
4920,2,DSC,3.625,1.00,1366.7,32.1,25.6
4920,3,DSC,3.630,1.00,1366.7,28.5,25.2
4920,4,DSC,3.613,1.00,1366.7,35.1,25.4
4980,1,DSC,3.583,1.00,1383.3,23.7,25.8
4980,2,DSC,3.628,1.00,1383.3,32.7,26.0
4980,3,DSC,3.625,1.00,1383.3,28.9,25.4
4980,4,DSC,3.606,1.00,1383.3,35.7,26.1
5040,1,DSC,3.573,1.00,1400.0,22.9,26.4
5040,2,DSC,3.620,1.00,1400.0,32.4,25.9
5040,3,DSC,3.614,1.00,1400.0,29.2,26.1
5040,4,DSC,3.610,1.00,1400.0,36.9,25.7
5100,1,DSC,3.573,1.00,1416.7,23.5,26.6
5100,2,DSC,3.619,1.00,1416.7,32.6,25.4
5100,3,DSC,3.621,1.00,1416.7,28.1,25.4
5100,4,DSC,3.608,1.00,1416.7,36.9,26.2
5160,1,DSC,3.571,1.00,1433.3,23.5,26.1
5160,2,DSC,3.621,1.00,1433.3,33.6,25.5
5160,3,DSC,3.615,1.00,1433.3,29.5,26.3
5160,4,DSC,3.598,1.00,1433.3,36.4,25.7
5220,1,DSC,3.562,1.00,1450.0,24.5,26.5
5220,2,DSC,3.605,1.00,1450.0,33.1,25.7
5220,3,DSC,3.611,1.00,1450.0,28.4,25.9
5220,4,DSC,3.600,1.00,1450.0,35.1,25.8
5280,1,DSC,3.560,1.00,1466.7,23.8,26.3
5280,2,DSC,3.604,1.00,1466.7,33.4,26.0
5280,3,DSC,3.598,1.00,1466.7,28.9,25.6
5280,4,DSC,3.610,1.00,1466.7,36.0,25.5
5340,1,DSC,3.554,1.00,1483.3,22.9,26.1
5340,2,DSC,3.598,1.00,1483.3,32.2,25.8
5340,3,DSC,3.601,1.00,1483.3,29.4,26.2
5340,4,DSC,3.602,1.00,1483.3,35.1,25.7
5400,1,DSC,3.552,1.00,1500.0,23.6,25.9
5400,2,DSC,3.601,1.00,1500.0,32.6,25.7
5400,3,DSC,3.601,1.00,1500.0,29.3,26.1
5400,4,DSC,3.580,1.00,1500.0,35.9,26.1
5460,1,DSC,3.544,1.00,1516.7,22.8,26.2
5460,2,DSC,3.595,1.00,1516.7,32.0,26.4
5460,3,DSC,3.595,1.00,1516.7,28.0,25.7
5460,4,DSC,3.584,1.00,1516.7,36.9,25.5
5520,1,DSC,3.549,1.00,1533.3,24.8,26.4
5520,2,DSC,3.589,1.00,1533.3,32.8,25.9
5520,3,DSC,3.590,1.00,1533.3,28.6,26.2
5520,4,DSC,3.577,1.00,1533.3,36.0,25.9
5580,1,DSC,3.540,1.00,1550.0,24.0,26.4
5580,2,DSC,3.579,1.00,1550.0,33.6,26.1
5580,3,DSC,3.581,1.00,1550.0,28.0,25.5
5580,4,DSC,3.584,1.00,1550.0,36.7,26.2
5640,1,DSC,3.536,1.00,1566.7,23.6,26.5
5640,2,DSC,3.574,1.00,1566.7,33.7,26.2
5640,3,DSC,3.581,1.00,1566.7,28.5,25.8
5640,4,DSC,3.581,1.00,1566.7,35.9,26.2
5700,1,DSC,3.537,1.00,1583.3,24.3,26.3
5700,2,DSC,3.579,1.00,1583.3,32.8,25.7
5700,3,DSC,3.576,1.00,1583.3,28.8,26.3
5700,4,DSC,3.573,1.00,1583.3,35.9,26.1
5760,1,DSC,3.527,1.00,1600.0,23.4,26.2
5760,2,DSC,3.577,1.00,1600.0,33.1,26.4
5760,3,DSC,3.572,1.00,1600.0,30.5,25.3
5760,4,DSC,3.569,1.00,1600.0,35.4,26.3
5820,1,DSC,3.521,1.00,1616.7,23.4,26.3
5820,2,DSC,3.573,1.00,1616.7,32.2,26.7
5820,3,DSC,3.569,1.00,1616.7,27.6,26.4
5820,4,DSC,3.572,1.00,1616.7,35.5,26.2
5880,1,DSC,3.512,1.00,1633.3,22.6,26.5
5880,2,DSC,3.568,1.00,1633.3,33.0,26.0
5880,3,DSC,3.565,1.00,1633.3,30.0,25.8
5880,4,DSC,3.559,1.00,1633.3,37.0,26.3
5940,1,DSC,3.508,1.00,1650.0,22.9,26.1
5940,2,DSC,3.566,1.00,1650.0,33.2,26.1
5940,3,DSC,3.562,1.00,1650.0,27.7,25.9
5940,4,DSC,3.554,1.00,1650.0,35.7,25.9
6000,1,DSC,3.502,1.00,1666.7,23.6,26.9
6000,2,DSC,3.548,1.00,1666.7,32.9,26.7
6000,3,DSC,3.558,1.00,1666.7,27.8,26.5
6000,4,DSC,3.546,1.00,1666.7,36.5,26.2
6060,1,DSC,3.489,1.00,1683.3,23.6,26.5
6060,2,DSC,3.548,1.00,1683.3,32.7,26.6
6060,3,DSC,3.556,1.00,1683.3,28.3,26.3
6060,4,DSC,3.547,1.00,1683.3,37.1,25.7
6120,1,DSC,3.493,1.00,1700.0,24.4,26.9
6120,2,DSC,3.556,1.00,1700.0,33.4,26.3
6120,3,DSC,3.551,1.00,1700.0,28.7,26.4
6120,4,DSC,3.538,1.00,1700.0,35.9,26.0
6180,1,DSC,3.481,1.00,1716.7,23.6,26.8
6180,2,DSC,3.538,1.00,1716.7,32.5,25.9
6180,3,DSC,3.536,1.00,1716.7,29.4,26.2
6180,4,DSC,3.535,1.00,1716.7,37.1,26.5
6240,1,DSC,3.466,1.00,1733.3,24.9,26.9
6240,2,DSC,3.545,1.00,1733.3,31.9,26.4
6240,3,DSC,3.540,1.00,1733.3,27.4,26.4
6240,4,DSC,3.533,1.00,1733.3,35.6,26.6
6300,1,DSC,3.469,1.00,1750.0,23.4,27.5
6300,2,DSC,3.533,1.00,1750.0,32.4,25.5
6300,3,DSC,3.544,1.00,1750.0,30.8,26.6
6300,4,DSC,3.534,1.00,1750.0,36.3,26.0
6360,1,DSC,3.460,1.00,1766.7,23.9,26.9
6360,2,DSC,3.535,1.00,1766.7,34.1,26.9
6360,3,DSC,3.534,1.00,1766.7,29.5,26.4
6360,4,DSC,3.533,1.00,1766.7,35.1,26.4
6420,1,DSC,3.451,1.00,1783.3,23.2,26.7
6420,2,DSC,3.535,1.00,1783.3,33.4,26.1
6420,3,DSC,3.526,1.00,1783.3,28.7,26.8
6420,4,DSC,3.528,1.00,1783.3,35.1,26.0
6480,1,DSC,3.442,1.00,1800.0,23.3,27.4
6480,2,DSC,3.531,1.00,1800.0,32.1,26.8
6480,3,DSC,3.524,1.00,1800.0,29.4,26.3
6480,4,DSC,3.527,1.00,1800.0,34.3,26.5
6540,1,DSC,3.441,1.00,1816.7,22.9,26.4
6540,2,DSC,3.522,1.00,1816.7,32.4,26.6
6540,3,DSC,3.522,1.00,1816.7,28.6,26.2
6540,4,DSC,3.510,1.00,1816.7,35.3,25.8
6600,1,DSC,3.431,1.00,1833.3,23.8,26.9
6600,2,DSC,3.526,1.00,1833.3,33.0,26.4
6600,3,DSC,3.514,1.00,1833.3,28.2,26.6
6600,4,DSC,3.508,1.00,1833.3,35.8,27.1
6660,1,DSC,3.419,1.00,1850.0,23.8,27.0
6660,2,DSC,3.512,1.00,1850.0,32.9,26.9
6660,3,DSC,3.508,1.00,1850.0,27.3,26.6
6660,4,DSC,3.504,1.00,1850.0,36.4,26.5
6720,1,DSC,3.408,1.00,1866.7,23.8,27.7
6720,2,DSC,3.513,1.00,1866.7,33.1,26.4
6720,3,DSC,3.500,1.00,1866.7,28.3,26.7
6720,4,DSC,3.499,1.00,1866.7,35.7,26.4
6780,1,DSC,3.397,1.00,1883.3,23.7,27.2
6780,2,DSC,3.507,1.00,1883.3,33.9,26.5
6780,3,DSC,3.498,1.00,1883.3,29.2,26.0
6780,4,DSC,3.493,1.00,1883.3,36.2,26.6
6840,1,DSC,3.386,1.00,1900.0,22.9,26.2
6840,2,DSC,3.498,1.00,1900.0,32.1,26.6
6840,3,DSC,3.495,1.00,1900.0,28.3,26.5
6840,4,DSC,3.490,1.00,1900.0,35.6,26.3
6900,1,DSC,3.365,1.00,1916.7,25.6,26.9
6900,2,DSC,3.493,1.00,1916.7,33.8,26.8
6900,3,DSC,3.491,1.00,1916.7,28.9,26.6
6900,4,DSC,3.478,1.00,1916.7,36.1,26.7
6960,1,DSC,3.364,1.00,1933.3,23.4,28.0
6960,2,DSC,3.489,1.00,1933.3,31.8,26.1
6960,3,DSC,3.481,1.00,1933.3,29.0,26.2
6960,4,DSC,3.477,1.00,1933.3,36.4,26.6
7020,1,DSC,3.353,1.00,1950.0,23.4,27.6
7020,2,DSC,3.482,1.00,1950.0,34.1,27.0
