SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
600,3,DSC,3.997,1.00,166.7,31.3,22.9
600,4,DSC,3.993,1.00,166.7,29.7,23.5
660,1,DSC,3.990,1.00,183.3,35.3,23.5
660,2,DSC,4.001,1.00,183.3,29.9,23.2
660,3,DSC,3.979,1.00,183.3,30.4,23.1
660,4,DSC,3.990,1.00,183.3,28.9,22.9
720,1,DSC,3.976,1.00,200.0,34.0,23.8
720,2,DSC,3.992,1.00,200.0,29.6,23.5
720,3,DSC,3.972,1.00,200.0,31.5,23.6
720,4,DSC,3.980,1.00,200.0,27.9,23.4
780,1,DSC,3.975,1.00,216.7,33.8,24.0
780,2,DSC,3.973,1.00,216.7,29.6,23.0
780,3,DSC,3.961,1.00,216.7,31.8,23.4
780,4,DSC,3.963,1.00,216.7,28.0,23.4
840,1,DSC,3.967,1.00,233.3,35.8,23.9
840,2,DSC,3.976,1.00,233.3,29.3,23.4
840,3,DSC,3.953,1.00,233.3,32.6,23.7
840,4,DSC,3.963,1.00,233.3,28.0,23.2
900,1,DSC,3.937,1.00,250.0,36.3,23.4
900,2,DSC,3.965,1.00,250.0,29.7,23.5
900,3,DSC,3.944,1.00,250.0,29.6,23.4
900,4,DSC,3.958,1.00,250.0,29.2,23.4
960,1,DSC,3.940,1.00,266.7,36.7,23.5
960,2,DSC,3.960,1.00,266.7,29.2,23.2
960,3,DSC,3.938,1.00,266.7,30.5,23.1
960,4,DSC,3.944,1.00,266.7,28.9,23.1
1020,1,DSC,3.938,1.00,283.3,34.4,23.6
1020,2,DSC,3.948,1.00,283.3,29.8,23.5
1020,3,DSC,3.932,1.00,283.3,30.8,23.0
1020,4,DSC,3.935,1.00,283.3,29.3,23.3
1080,1,DSC,3.937,1.00,300.0,36.7,23.9
1080,2,DSC,3.943,1.00,300.0,31.3,23.3
1080,3,DSC,3.925,1.00,300.0,31.4,23.2
1080,4,DSC,3.937,1.00,300.0,28.2,23.1
1140,1,DSC,3.926,1.00,316.7,35.0,23.4
1140,2,DSC,3.931,1.00,316.7,30.3,23.8
1140,3,DSC,3.917,1.00,316.7,30.8,23.7
1140,4,DSC,3.924,1.00,316.7,29.2,23.5
1200,1,DSC,3.915,1.00,333.3,35.1,23.7
1200,2,DSC,3.930,1.00,333.3,29.6,23.2
1200,3,DSC,3.915,1.00,333.3,31.2,23.9
1200,4,DSC,3.920,1.00,333.3,28.3,23.5
1260,1,DSC,3.907,1.00,350.0,35.5,23.6
1260,2,DSC,3.926,1.00,350.0,30.6,23.8
1260,3,DSC,3.905,1.00,350.0,30.1,23.9
1260,4,DSC,3.913,1.00,350.0,27.9,23.9
1320,1,DSC,3.905,1.00,366.7,33.9,23.6
1320,2,DSC,3.911,1.00,366.7,30.5,23.9
1320,3,DSC,3.896,1.00,366.7,30.5,24.0
1320,4,DSC,3.909,1.00,366.7,28.9,24.0
1380,1,DSC,3.900,1.00,383.3,34.9,23.6
1380,2,DSC,3.910,1.00,383.3,30.3,23.4
1380,3,DSC,3.892,1.00,383.3,31.2,23.6
1380,4,DSC,3.896,1.00,383.3,28.6,24.0
1440,1,DSC,3.892,1.00,400.0,34.8,24.2
1440,2,DSC,3.908,1.00,400.0,29.6,24.2
1440,3,DSC,3.887,1.00,400.0,31.0,23.6
1440,4,DSC,3.893,1.00,400.0,28.7,23.7
1500,1,DSC,3.879,1.00,416.7,34.3,24.2
1500,2,DSC,3.905,1.00,416.7,31.1,23.8
1500,3,DSC,3.881,1.00,416.7,30.8,24.1
1500,4,DSC,3.891,1.00,416.7,29.4,23.4
1560,1,DSC,3.868,1.00,433.3,35.7,24.0
1560,2,DSC,3.899,1.00,433.3,29.6,23.7
1560,3,DSC,3.870,1.00,433.3,30.7,23.6
1560,4,DSC,3.879,1.00,433.3,29.1,23.6
1620,1,DSC,3.871,1.00,450.0,35.0,23.9
1620,2,DSC,3.884,1.00,450.0,30.8,23.6
1620,3,DSC,3.865,1.00,450.0,30.3,24.0
1620,4,DSC,3.865,1.00,450.0,30.2,24.2
1680,1,DSC,3.869,1.00,466.7,35.3,23.8
1680,2,DSC,3.879,1.00,466.7,29.0,23.3
1680,3,DSC,3.852,1.00,466.7,30.9,24.1
1680,4,DSC,3.870,1.00,466.7,28.8,23.3
1740,1,DSC,3.858,1.00,483.3,35.2,24.1
1740,2,DSC,3.881,1.00,483.3,31.4,23.5
1740,3,DSC,3.847,1.00,483.3,31.4,24.4
1740,4,DSC,3.864,1.00,483.3,27.7,23.6
1800,1,DSC,3.852,1.00,500.0,34.3,23.8
1800,2,DSC,3.873,1.00,500.0,29.7,23.9
1800,3,DSC,3.841,1.00,500.0,29.8,24.5
1800,4,DSC,3.853,1.00,500.0,28.9,24.3
1860,1,DSC,3.848,1.00,516.7,35.6,24.6
1860,2,DSC,3.862,1.00,516.7,30.3,24.5
1860,3,DSC,3.841,1.00,516.7,31.0,24.1
1860,4,DSC,3.851,1.00,516.7,31.3,24.0
1920,1,DSC,3.844,1.00,533.3,35.3,24.0
1920,2,DSC,3.855,1.00,533.3,30.3,23.6
1920,3,DSC,3.832,1.00,533.3,30.5,23.5
1920,4,DSC,3.840,1.00,533.3,27.5,23.8
1980,1,DSC,3.835,1.00,550.0,35.0,24.2
1980,2,DSC,3.853,1.00,550.0,30.0,23.9
1980,3,DSC,3.825,1.00,550.0,30.8,24.6
1980,4,DSC,3.839,1.00,550.0,29.0,24.0
2040,1,DSC,3.829,1.00,566.7,34.6,24.1
2040,2,DSC,3.853,1.00,566.7,29.8,24.6
2040,3,DSC,3.826,1.00,566.7,31.3,24.4
2040,4,DSC,3.832,1.00,566.7,29.2,24.6
2100,1,DSC,3.835,1.00,583.3,35.2,23.9
2100,2,DSC,3.849,1.00,583.3,29.6,24.0
2100,3,DSC,3.813,1.00,583.3,32.0,24.3
2100,4,DSC,3.829,1.00,583.3,28.7,23.9
2160,1,DSC,3.822,1.00,600.0,34.9,24.4
2160,2,DSC,3.836,1.00,600.0,30.0,24.4
2160,3,DSC,3.811,1.00,600.0,31.4,23.9
2160,4,DSC,3.819,1.00,600.0,28.8,24.1
2220,1,DSC,3.800,1.00,616.7,35.3,24.2
2220,2,DSC,3.833,1.00,616.7,29.8,24.4
2220,3,DSC,3.806,1.00,616.7,32.2,24.2
2220,4,DSC,3.819,1.00,616.7,29.8,24.3
2280,1,DSC,3.811,1.00,633.3,33.8,24.3
2280,2,DSC,3.827,1.00,633.3,29.2,24.4
2280,3,DSC,3.797,1.00,633.3,32.4,24.5
2280,4,DSC,3.810,1.00,633.3,29.7,24.2
2340,1,DSC,3.809,1.00,650.0,33.3,23.5
2340,2,DSC,3.823,1.00,650.0,30.5,24.0
2340,3,DSC,3.795,1.00,650.0,31.1,24.9
2340,4,DSC,3.807,1.00,650.0,30.0,23.7
2400,1,DSC,3.795,1.00,666.7,34.6,24.3
2400,2,DSC,3.817,1.00,666.7,30.5,24.1
2400,3,DSC,3.788,1.00,666.7,31.8,24.3
2400,4,DSC,3.800,1.00,666.7,29.4,24.3
2460,1,DSC,3.798,1.00,683.3,35.7,25.1
2460,2,DSC,3.818,1.00,683.3,30.3,24.4
2460,3,DSC,3.784,1.00,683.3,31.0,24.9
2460,4,DSC,3.787,1.00,683.3,28.5,24.0
2520,1,DSC,3.794,1.00,700.0,35.2,23.8
2520,2,DSC,3.806,1.00,700.0,29.1,24.5
2520,3,DSC,3.775,1.00,700.0,30.4,24.5
2520,4,DSC,3.789,1.00,700.0,29.8,23.7
2580,1,DSC,3.783,1.00,716.7,34.9,24.4
2580,2,DSC,3.806,1.00,716.7,29.4,24.7
2580,3,DSC,3.775,1.00,716.7,30.2,24.9
2580,4,DSC,3.788,1.00,716.7,28.9,24.2
2640,1,DSC,3.779,1.00,733.3,34.8,24.8
2640,2,DSC,3.797,1.00,733.3,29.3,24.1
2640,3,DSC,3.765,1.00,733.3,31.6,24.1
2640,4,DSC,3.780,1.00,733.3,28.2,24.1
2700,1,DSC,3.773,1.00,750.0,34.6,24.8
2700,2,DSC,3.792,1.00,750.0,30.8,24.5
2700,3,DSC,3.767,1.00,750.0,30.7,25.0
2700,4,DSC,3.777,1.00,750.0,28.0,24.7
2760,1,DSC,3.770,1.00,766.7,35.4,23.9
2760,2,DSC,3.788,1.00,766.7,30.6,24.6
2760,3,DSC,3.753,1.00,766.7,30.3,23.9
2760,4,DSC,3.771,1.00,766.7,29.3,24.5
2820,1,DSC,3.765,1.00,783.3,34.0,24.3
2820,2,DSC,3.784,1.00,783.3,30.9,24.6
2820,3,DSC,3.753,1.00,783.3,30.6,25.0
2820,4,DSC,3.760,1.00,783.3,29.8,24.5
2880,1,DSC,3.761,1.00,800.0,35.1,24.2
2880,2,DSC,3.782,1.00,800.0,30.7,24.0
2880,3,DSC,3.747,1.00,800.0,31.1,24.4
2880,4,DSC,3.757,1.00,800.0,29.4,24.9
2940,1,DSC,3.758,1.00,816.7,35.5,23.9
2940,2,DSC,3.774,1.00,816.7,29.0,25.0
2940,3,DSC,3.745,1.00,816.7,32.5,24.1
2940,4,DSC,3.748,1.00,816.7,28.9,24.9
3000,1,DSC,3.747,1.00,833.3,35.1,25.1
3000,2,DSC,3.766,1.00,833.3,29.4,24.8
3000,3,DSC,3.739,1.00,833.3,30.8,25.0
3000,4,DSC,3.743,1.00,833.3,28.5,24.5
3060,1,DSC,3.750,1.00,850.0,35.3,24.6
3060,2,DSC,3.767,1.00,850.0,28.9,24.4
3060,3,DSC,3.739,1.00,850.0,29.9,24.7
3060,4,DSC,3.743,1.00,850.0,28.8,24.8
3120,1,DSC,3.745,1.00,866.7,36.2,24.4
3120,2,DSC,3.764,1.00,866.7,29.9,24.3
3120,3,DSC,3.723,1.00,866.7,31.1,25.0
3120,4,DSC,3.740,1.00,866.7,28.6,24.7
3180,1,DSC,3.737,1.00,883.3,34.7,24.4
3180,2,DSC,3.759,1.00,883.3,31.1,24.8
3180,3,DSC,3.730,1.00,883.3,30.9,24.3
3180,4,DSC,3.738,1.00,883.3,28.6,24.3
3240,1,DSC,3.735,1.00,900.0,35.6,24.8
3240,2,DSC,3.760,1.00,900.0,30.1,24.6
3240,3,DSC,3.716,1.00,900.0,31.6,24.8
3240,4,DSC,3.730,1.00,900.0,29.6,24.7
3300,1,DSC,3.728,1.00,916.7,36.6,24.7
3300,2,DSC,3.743,1.00,916.7,31.0,24.6
3300,3,DSC,3.717,1.00,916.7,30.9,25.4
3300,4,DSC,3.727,1.00,916.7,28.7,24.8
3360,1,DSC,3.729,1.00,933.3,35.7,24.1
3360,2,DSC,3.750,1.00,933.3,30.4,24.6
3360,3,DSC,3.711,1.00,933.3,31.1,24.8
3360,4,DSC,3.729,1.00,933.3,29.1,25.1
3420,1,DSC,3.722,1.00,950.0,35.7,24.6
3420,2,DSC,3.749,1.00,950.0,30.1,24.9
3420,3,DSC,3.712,1.00,950.0,31.5,24.9
3420,4,DSC,3.716,1.00,950.0,30.2,24.8
3480,1,DSC,3.719,1.00,966.7,36.6,25.3
3480,2,DSC,3.729,1.00,966.7,29.8,24.6
3480,3,DSC,3.703,1.00,966.7,32.7,24.9
3480,4,DSC,3.713,1.00,966.7,28.7,24.9
3540,1,DSC,3.713,1.00,983.3,35.2,24.9
3540,2,DSC,3.732,1.00,983.3,29.2,24.6
3540,3,DSC,3.695,1.00,983.3,30.6,24.8
3540,4,DSC,3.705,1.00,983.3,28.7,24.6
3600,1,DSC,3.696,1.00,1000.0,34.4,25.2
3600,2,DSC,3.733,1.00,1000.0,30.1,25.5
3600,3,DSC,3.694,1.00,1000.0,31.3,24.8
3600,4,DSC,3.703,1.00,1000.0,29.0,25.3
3660,1,DSC,3.696,1.00,1016.7,34.9,25.1
3660,2,DSC,3.732,1.00,1016.7,30.1,24.9
3660,3,DSC,3.686,1.00,1016.7,32.6,25.0
3660,4,DSC,3.691,1.00,1016.7,28.9,24.8
3720,1,DSC,3.698,1.00,1033.3,34.4,24.9
3720,2,DSC,3.718,1.00,1033.3,30.5,24.6
3720,3,DSC,3.676,1.00,1033.3,31.6,24.8
3720,4,DSC,3.698,1.00,1033.3,28.3,24.8
3780,1,DSC,3.696,1.00,1050.0,36.1,25.1
3780,2,DSC,3.714,1.00,1050.0,29.1,24.6
3780,3,DSC,3.673,1.00,1050.0,30.4,25.3
3780,4,DSC,3.692,1.00,1050.0,27.5,25.1
3840,1,DSC,3.691,1.00,1066.7,35.4,25.0
3840,2,DSC,3.708,1.00,1066.7,30.5,25.4
3840,3,DSC,3.678,1.00,1066.7,31.1,24.9
3840,4,DSC,3.689,1.00,1066.7,29.7,24.7
3900,1,DSC,3.683,1.00,1083.3,36.0,24.9
3900,2,DSC,3.706,1.00,1083.3,30.2,24.4
3900,3,DSC,3.677,1.00,1083.3,29.9,25.6
3900,4,DSC,3.683,1.00,1083.3,27.8,25.1
3960,1,DSC,3.678,1.00,1100.0,36.2,25.3
3960,2,DSC,3.704,1.00,1100.0,31.1,25.2
3960,3,DSC,3.662,1.00,1100.0,30.8,25.4
3960,4,DSC,3.673,1.00,1100.0,28.5,25.3
4020,1,DSC,3.678,1.00,1116.7,34.2,24.9
4020,2,DSC,3.700,1.00,1116.7,28.6,25.2
4020,3,DSC,3.658,1.00,1116.7,31.8,24.9
4020,4,DSC,3.674,1.00,1116.7,28.2,25.1
4080,1,DSC,3.677,1.00,1133.3,34.0,24.8
4080,2,DSC,3.694,1.00,1133.3,30.3,25.3
4080,3,DSC,3.655,1.00,1133.3,32.5,25.4
4080,4,DSC,3.671,1.00,1133.3,28.4,25.1
4140,1,DSC,3.669,1.00,1150.0,35.8,25.1
4140,2,DSC,3.693,1.00,1150.0,30.4,25.0
4140,3,DSC,3.659,1.00,1150.0,30.2,25.4
4140,4,DSC,3.663,1.00,1150.0,29.0,24.9
4200,1,DSC,3.666,1.00,1166.7,35.5,25.2
4200,2,DSC,3.689,1.00,1166.7,30.5,25.3
4200,3,DSC,3.651,1.00,1166.7,30.1,26.0
4200,4,DSC,3.652,1.00,1166.7,28.4,25.1
4260,1,DSC,3.664,1.00,1183.3,34.1,25.3
4260,2,DSC,3.681,1.00,1183.3,29.5,25.3
4260,3,DSC,3.646,1.00,1183.3,32.0,25.7
4260,4,DSC,3.656,1.00,1183.3,29.2,25.1
4320,1,DSC,3.658,1.00,1200.0,35.6,25.3
4320,2,DSC,3.676,1.00,1200.0,32.1,25.6
4320,3,DSC,3.644,1.00,1200.0,31.6,25.5
4320,4,DSC,3.649,1.00,1200.0,28.5,25.7
4380,1,DSC,3.656,1.00,1216.7,35.6,24.8
4380,2,DSC,3.681,1.00,1216.7,30.9,25.0
4380,3,DSC,3.633,1.00,1216.7,30.1,25.6
4380,4,DSC,3.656,1.00,1216.7,29.4,25.7
4440,1,DSC,3.656,1.00,1233.3,34.9,24.9
4440,2,DSC,3.669,1.00,1233.3,30.0,25.3
4440,3,DSC,3.634,1.00,1233.3,31.5,25.1
4440,4,DSC,3.646,1.00,1233.3,29.8,25.0
4500,1,DSC,3.644,1.00,1250.0,35.1,25.8
4500,2,DSC,3.671,1.00,1250.0,30.3,25.2
4500,3,DSC,3.629,1.00,1250.0,29.5,25.9
4500,4,DSC,3.645,1.00,1250.0,28.0,25.7
4560,1,DSC,3.645,1.00,1266.7,35.4,25.3
4560,2,DSC,3.666,1.00,1266.7,31.6,25.5
4560,3,DSC,3.629,1.00,1266.7,30.3,25.2
4560,4,DSC,3.643,1.00,1266.7,28.4,25.7
4620,1,DSC,3.644,1.00,1283.3,35.3,25.8
4620,2,DSC,3.666,1.00,1283.3,30.1,25.1
4620,3,DSC,3.623,1.00,1283.3,31.7,25.9
4620,4,DSC,3.639,1.00,1283.3,29.5,25.6
4680,1,DSC,3.631,1.00,1300.0,35.7,25.5
4680,2,DSC,3.658,1.00,1300.0,30.2,25.4
4680,3,DSC,3.624,1.00,1300.0,30.6,25.0
4680,4,DSC,3.630,1.00,1300.0,28.0,26.1
4740,1,DSC,3.631,1.00,1316.7,35.2,25.4
4740,2,DSC,3.660,1.00,1316.7,29.9,25.6
4740,3,DSC,3.616,1.00,1316.7,29.7,25.7
4740,4,DSC,3.626,1.00,1316.7,29.1,25.1
4800,1,DSC,3.631,1.00,1333.3,35.5,25.2
4800,2,DSC,3.653,1.00,1333.3,29.9,25.4
4800,3,DSC,3.605,1.00,1333.3,29.7,25.5
4800,4,DSC,3.624,1.00,1333.3,27.9,25.1
4860,1,DSC,3.619,1.00,1350.0,34.7,25.9
4860,2,DSC,3.650,1.00,1350.0,29.6,25.7
4860,3,DSC,3.606,1.00,1350.0,30.4,26.4
4860,4,DSC,3.615,1.00,1350.0,28.1,25.9
4920,1,DSC,3.626,1.00,1366.7,35.0,25.8
4920,2,DSC,3.647,1.00,1366.7,30.8,24.7
4920,3,DSC,3.605,1.00,1366.7,30.4,26.0
4920,4,DSC,3.618,1.00,1366.7,28.8,25.9
4980,1,DSC,3.616,1.00,1383.3,35.9,25.6
4980,2,DSC,3.640,1.00,1383.3,30.1,26.0
4980,3,DSC,3.605,1.00,1383.3,30.9,26.2
4980,4,DSC,3.612,1.00,1383.3,28.5,25.7
5040,1,DSC,3.616,1.00,1400.0,34.4,24.8
5040,2,DSC,3.635,1.00,1400.0,30.7,26.0
5040,3,DSC,3.599,1.00,1400.0,31.4,26.1
5040,4,DSC,3.599,1.00,1400.0,29.4,25.7
5100,1,DSC,3.608,1.00,1416.7,35.3,25.1
5100,2,DSC,3.640,1.00,1416.7,30.2,25.4
5100,3,DSC,3.592,1.00,1416.7,31.9,26.4
5100,4,DSC,3.605,1.00,1416.7,28.7,25.9
5160,1,DSC,3.610,1.00,1433.3,35.2,25.8
5160,2,DSC,3.632,1.00,1433.3,30.7,25.3
5160,3,DSC,3.583,1.00,1433.3,31.4,25.9
5160,4,DSC,3.597,1.00,1433.3,28.4,25.9
5220,1,DSC,3.601,1.00,1450.0,34.9,25.7
5220,2,DSC,3.622,1.00,1450.0,31.0,25.5
5220,3,DSC,3.583,1.00,1450.0,31.3,26.5
5220,4,DSC,3.599,1.00,1450.0,28.8,25.6
5280,1,DSC,3.595,1.00,1466.7,35.2,25.4
5280,2,DSC,3.626,1.00,1466.7,30.0,25.4
5280,3,DSC,3.567,1.00,1466.7,29.8,25.4
5280,4,DSC,3.586,1.00,1466.7,28.3,25.8
5340,1,DSC,3.590,1.00,1483.3,34.7,25.6
5340,2,DSC,3.619,1.00,1483.3,29.9,25.9
5340,3,DSC,3.573,1.00,1483.3,30.8,26.2
5340,4,DSC,3.587,1.00,1483.3,28.5,26.0
5400,1,DSC,3.580,1.00,1500.0,35.9,26.3
5400,2,DSC,3.618,1.00,1500.0,30.4,25.6
5400,3,DSC,3.567,1.00,1500.0,31.5,26.4
5400,4,DSC,3.584,1.00,1500.0,29.2,26.6
5460,1,DSC,3.588,1.00,1516.7,34.7,26.0
5460,2,DSC,3.613,1.00,1516.7,30.4,25.6
5460,3,DSC,3.556,1.00,1516.7,30.9,26.3
5460,4,DSC,3.580,1.00,1516.7,28.4,26.1
5520,1,DSC,3.587,1.00,1533.3,35.2,26.0
5520,2,DSC,3.609,1.00,1533.3,30.6,25.8
5520,3,DSC,3.565,1.00,1533.3,31.5,25.9
5520,4,DSC,3.571,1.00,1533.3,29.4,26.4
5580,1,DSC,3.578,1.00,1550.0,35.2,26.1
5580,2,DSC,3.608,1.00,1550.0,30.1,25.9
5580,3,DSC,3.556,1.00,1550.0,31.2,26.0
5580,4,DSC,3.575,1.00,1550.0,30.0,26.0
5640,1,DSC,3.577,1.00,1566.7,36.1,26.1
5640,2,DSC,3.604,1.00,1566.7,31.2,25.8
5640,3,DSC,3.559,1.00,1566.7,30.9,26.1
5640,4,DSC,3.554,1.00,1566.7,28.6,26.5
5700,1,DSC,3.574,1.00,1583.3,35.4,26.3
5700,2,DSC,3.600,1.00,1583.3,30.9,25.8
5700,3,DSC,3.549,1.00,1583.3,31.8,26.2
5700,4,DSC,3.562,1.00,1583.3,28.6,26.2
5760,1,DSC,3.568,1.00,1600.0,35.4,26.2
5760,2,DSC,3.596,1.00,1600.0,30.9,25.9
5760,3,DSC,3.551,1.00,1600.0,30.4,26.3
5760,4,DSC,3.561,1.00,1600.0,28.1,26.3
5820,1,DSC,3.569,1.00,1616.7,35.2,26.2
5820,2,DSC,3.597,1.00,1616.7,28.7,26.3
5820,3,DSC,3.541,1.00,1616.7,31.1,26.0
5820,4,DSC,3.556,1.00,1616.7,29.1,25.9
5880,1,DSC,3.559,1.00,1633.3,34.9,25.9
5880,2,DSC,3.583,1.00,1633.3,30.0,25.3
5880,3,DSC,3.534,1.00,1633.3,32.1,26.8
5880,4,DSC,3.550,1.00,1633.3,28.5,26.0
5940,1,DSC,3.563,1.00,1650.0,34.7,25.8
5940,2,DSC,3.587,1.00,1650.0,30.9,26.1
5940,3,DSC,3.532,1.00,1650.0,31.2,26.4
5940,4,DSC,3.557,1.00,1650.0,28.6,26.3
6000,1,DSC,3.552,1.00,1666.7,35.7,26.1
6000,2,DSC,3.582,1.00,1666.7,29.5,26.5
6000,3,DSC,3.524,1.00,1666.7,30.0,26.3
6000,4,DSC,3.548,1.00,1666.7,29.0,25.8
6060,1,DSC,3.553,1.00,1683.3,35.8,25.9
6060,2,DSC,3.580,1.00,1683.3,29.3,25.8
6060,3,DSC,3.526,1.00,1683.3,30.8,26.2
6060,4,DSC,3.537,1.00,1683.3,28.6,26.7
6120,1,DSC,3.544,1.00,1700.0,36.6,25.6
6120,2,DSC,3.579,1.00,1700.0,29.9,25.8
6120,3,DSC,3.518,1.00,1700.0,30.1,27.2
6120,4,DSC,3.542,1.00,1700.0,28.5,26.4
6180,1,DSC,3.538,1.00,1716.7,35.4,26.4
6180,2,DSC,3.570,1.00,1716.7,30.3,26.1
6180,3,DSC,3.511,1.00,1716.7,31.1,26.8
6180,4,DSC,3.535,1.00,1716.7,29.3,26.7
6240,1,DSC,3.542,1.00,1733.3,35.6,26.1
6240,2,DSC,3.568,1.00,1733.3,30.6,26.3
6240,3,DSC,3.514,1.00,1733.3,31.6,26.7
6240,4,DSC,3.531,1.00,1733.3,28.6,26.4
6300,1,DSC,3.535,1.00,1750.0,36.7,26.2
6300,2,DSC,3.557,1.00,1750.0,30.1,26.7
6300,3,DSC,3.491,1.00,1750.0,30.6,26.3
6300,4,DSC,3.521,1.00,1750.0,28.9,26.1
6360,1,DSC,3.526,1.00,1766.7,35.0,26.2
6360,2,DSC,3.550,1.00,1766.7,29.4,25.7
6360,3,DSC,3.493,1.00,1766.7,32.2,26.9
6360,4,DSC,3.513,1.00,1766.7,28.2,26.7
6420,1,DSC,3.532,1.00,1783.3,35.2,26.3
6420,2,DSC,3.557,1.00,1783.3,30.7,25.9
6420,3,DSC,3.481,1.00,1783.3,31.8,26.9
6420,4,DSC,3.512,1.00,1783.3,28.2,26.8
6480,1,DSC,3.520,1.00,1800.0,35.0,26.3
6480,2,DSC,3.548,1.00,1800.0,29.4,26.6
6480,3,DSC,3.483,1.00,1800.0,32.1,27.0
6480,4,DSC,3.512,1.00,1800.0,28.6,27.1
6540,1,DSC,3.521,1.00,1816.7,34.9,26.4
6540,2,DSC,3.552,1.00,1816.7,30.8,26.4
6540,3,DSC,3.471,1.00,1816.7,31.1,27.5
6540,4,DSC,3.508,1.00,1816.7,30.2,26.7
6600,1,DSC,3.516,1.00,1833.3,35.1,26.1
6600,2,DSC,3.546,1.00,1833.3,29.9,26.4
6600,3,DSC,3.475,1.00,1833.3,30.3,26.6
6600,4,DSC,3.494,1.00,1833.3,29.9,26.3
6660,1,DSC,3.505,1.00,1850.0,34.7,27.0
6660,2,DSC,3.540,1.00,1850.0,28.9,26.6
6660,3,DSC,3.457,1.00,1850.0,29.6,27.4
6660,4,DSC,3.493,1.00,1850.0,28.4,27.3
6720,1,DSC,3.500,1.00,1866.7,36.3,26.6
6720,2,DSC,3.533,1.00,1866.7,30.2,26.9
6720,3,DSC,3.457,1.00,1866.7,30.8,26.6
6720,4,DSC,3.486,1.00,1866.7,28.2,27.0
6780,1,DSC,3.489,1.00,1883.3,36.5,26.1
6780,2,DSC,3.527,1.00,1883.3,30.7,26.7
6780,3,DSC,3.446,1.00,1883.3,31.4,26.7
6780,4,DSC,3.477,1.00,1883.3,28.9,27.5
6840,1,DSC,3.499,1.00,1900.0,35.6,26.1
6840,2,DSC,3.521,1.00,1900.0,30.2,26.5
6840,3,DSC,3.444,1.00,1900.0,30.9,26.9
6840,4,DSC,3.473,1.00,1900.0,28.5,26.4
6900,1,DSC,3.482,1.00,1916.7,35.5,26.5
6900,2,DSC,3.524,1.00,1916.7,29.9,26.3
6900,3,DSC,3.440,1.00,1916.7,31.5,27.1
6900,4,DSC,3.467,1.00,1916.7,28.9,26.8
6960,1,DSC,3.482,1.00,1933.3,35.8,26.8
6960,2,DSC,3.518,1.00,1933.3,29.4,26.2
6960,3,DSC,3.429,1.00,1933.3,31.3,27.1
6960,4,DSC,3.456,1.00,1933.3,29.2,26.6
7020,1,DSC,3.482,1.00,1950.0,37.1,26.6
7020,2,DSC,3.521,1.00,1950.0,30.5,26.1
