SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
4380,1,DSC,3.667,1.00,1216.7,32.1,25.6
4380,2,DSC,3.668,1.00,1216.7,26.5,25.1
4380,3,DSC,3.653,1.00,1216.7,25.6,25.7
4380,4,DSC,3.650,1.00,1216.7,37.0,24.8
4440,1,DSC,3.667,1.00,1233.3,31.3,25.1
4440,2,DSC,3.669,1.00,1233.3,25.8,25.5
4440,3,DSC,3.651,1.00,1233.3,24.7,26.0
4440,4,DSC,3.655,1.00,1233.3,38.2,25.2
4500,1,DSC,3.654,1.00,1250.0,31.6,25.9
4500,2,DSC,3.658,1.00,1250.0,28.1,25.8
4500,3,DSC,3.648,1.00,1250.0,24.9,25.4
4500,4,DSC,3.652,1.00,1250.0,36.9,25.9
4560,1,DSC,3.654,1.00,1266.7,31.4,25.4
4560,2,DSC,3.657,1.00,1266.7,27.2,25.2
4560,3,DSC,3.640,1.00,1266.7,24.1,25.7
4560,4,DSC,3.640,1.00,1266.7,37.8,25.8
4620,1,DSC,3.646,1.00,1283.3,31.7,25.1
4620,2,DSC,3.652,1.00,1283.3,26.8,25.3
4620,3,DSC,3.643,1.00,1283.3,24.5,25.8
4620,4,DSC,3.638,1.00,1283.3,38.2,25.3
4680,1,DSC,3.652,1.00,1300.0,32.2,25.3
4680,2,DSC,3.645,1.00,1300.0,26.5,25.1
4680,3,DSC,3.625,1.00,1300.0,25.3,26.2
4680,4,DSC,3.631,1.00,1300.0,37.2,25.4
4740,1,DSC,3.644,1.00,1316.7,31.5,25.5
4740,2,DSC,3.647,1.00,1316.7,25.3,25.9
4740,3,DSC,3.631,1.00,1316.7,25.3,26.1
4740,4,DSC,3.626,1.00,1316.7,36.5,25.3
4800,1,DSC,3.642,1.00,1333.3,30.8,25.5
4800,2,DSC,3.636,1.00,1333.3,26.3,26.3
4800,3,DSC,3.623,1.00,1333.3,24.8,25.5
4800,4,DSC,3.632,1.00,1333.3,36.7,25.4
4860,1,DSC,3.640,1.00,1350.0,32.3,25.5
4860,2,DSC,3.633,1.00,1350.0,26.2,25.0
4860,3,DSC,3.622,1.00,1350.0,23.8,25.3
4860,4,DSC,3.626,1.00,1350.0,38.3,25.7
4920,1,DSC,3.633,1.00,1366.7,31.4,25.2
4920,2,DSC,3.629,1.00,1366.7,26.3,26.0
4920,3,DSC,3.618,1.00,1366.7,24.8,25.7
4920,4,DSC,3.628,1.00,1366.7,36.9,26.2
4980,1,DSC,3.625,1.00,1383.3,31.0,25.7
4980,2,DSC,3.635,1.00,1383.3,26.7,25.4
4980,3,DSC,3.614,1.00,1383.3,25.9,25.2
4980,4,DSC,3.618,1.00,1383.3,35.7,26.2
5040,1,DSC,3.625,1.00,1400.0,31.5,25.8
5040,2,DSC,3.628,1.00,1400.0,25.2,25.8
5040,3,DSC,3.608,1.00,1400.0,24.9,25.3
5040,4,DSC,3.617,1.00,1400.0,37.8,25.7
5100,1,DSC,3.623,1.00,1416.7,32.4,25.4
5100,2,DSC,3.626,1.00,1416.7,27.6,25.8
5100,3,DSC,3.608,1.00,1416.7,24.6,25.5
5100,4,DSC,3.609,1.00,1416.7,37.2,25.9
5160,1,DSC,3.619,1.00,1433.3,32.7,25.4
5160,2,DSC,3.620,1.00,1433.3,27.4,26.1
5160,3,DSC,3.607,1.00,1433.3,24.0,25.4
5160,4,DSC,3.603,1.00,1433.3,37.0,26.0
5220,1,DSC,3.616,1.00,1450.0,31.1,25.7
5220,2,DSC,3.616,1.00,1450.0,25.8,26.2
5220,3,DSC,3.599,1.00,1450.0,25.1,25.7
5220,4,DSC,3.604,1.00,1450.0,37.3,26.1
5280,1,DSC,3.616,1.00,1466.7,32.0,25.3
5280,2,DSC,3.610,1.00,1466.7,25.2,25.7
5280,3,DSC,3.595,1.00,1466.7,23.6,25.9
5280,4,DSC,3.601,1.00,1466.7,37.7,25.1
5340,1,DSC,3.613,1.00,1483.3,32.2,25.8
5340,2,DSC,3.602,1.00,1483.3,25.9,26.0
5340,3,DSC,3.585,1.00,1483.3,23.9,25.7
5340,4,DSC,3.591,1.00,1483.3,37.3,25.2
5400,1,DSC,3.603,1.00,1500.0,33.0,26.0
5400,2,DSC,3.610,1.00,1500.0,26.2,25.7
5400,3,DSC,3.587,1.00,1500.0,25.8,26.1
5400,4,DSC,3.590,1.00,1500.0,37.1,26.0
5460,1,DSC,3.603,1.00,1516.7,31.3,26.1
5460,2,DSC,3.603,1.00,1516.7,26.3,25.5
5460,3,DSC,3.580,1.00,1516.7,24.7,26.2
5460,4,DSC,3.594,1.00,1516.7,36.5,26.3
5520,1,DSC,3.597,1.00,1533.3,31.7,26.2
5520,2,DSC,3.594,1.00,1533.3,27.0,26.0
5520,3,DSC,3.581,1.00,1533.3,24.9,26.2
5520,4,DSC,3.579,1.00,1533.3,35.6,26.1
5580,1,DSC,3.589,1.00,1550.0,31.2,26.0
5580,2,DSC,3.589,1.00,1550.0,26.6,25.9
5580,3,DSC,3.577,1.00,1550.0,24.8,26.0
5580,4,DSC,3.581,1.00,1550.0,37.0,26.0
5640,1,DSC,3.590,1.00,1566.7,31.6,26.3
5640,2,DSC,3.582,1.00,1566.7,26.5,25.4
5640,3,DSC,3.563,1.00,1566.7,25.2,26.2
5640,4,DSC,3.578,1.00,1566.7,37.0,25.9
5700,1,DSC,3.580,1.00,1583.3,31.8,26.2
5700,2,DSC,3.573,1.00,1583.3,26.7,26.0
5700,3,DSC,3.566,1.00,1583.3,24.9,26.0
5700,4,DSC,3.572,1.00,1583.3,36.6,26.0
5760,1,DSC,3.587,1.00,1600.0,31.9,26.1
5760,2,DSC,3.575,1.00,1600.0,27.2,26.2
5760,3,DSC,3.562,1.00,1600.0,24.3,26.0
5760,4,DSC,3.572,1.00,1600.0,36.3,25.6
5820,1,DSC,3.578,1.00,1616.7,30.9,25.9
5820,2,DSC,3.575,1.00,1616.7,27.7,26.6
5820,3,DSC,3.559,1.00,1616.7,25.8,25.8
5820,4,DSC,3.564,1.00,1616.7,36.5,25.9
5880,1,DSC,3.579,1.00,1633.3,30.7,25.8
5880,2,DSC,3.575,1.00,1633.3,26.7,26.3
5880,3,DSC,3.561,1.00,1633.3,24.8,26.0
5880,4,DSC,3.558,1.00,1633.3,36.0,25.9
5940,1,DSC,3.564,1.00,1650.0,32.5,25.9
5940,2,DSC,3.570,1.00,1650.0,26.2,25.9
5940,3,DSC,3.557,1.00,1650.0,23.9,26.7
5940,4,DSC,3.554,1.00,1650.0,36.5,26.5
6000,1,DSC,3.573,1.00,1666.7,31.1,25.9
6000,2,DSC,3.572,1.00,1666.7,27.1,26.4
6000,3,DSC,3.542,1.00,1666.7,26.1,26.2
6000,4,DSC,3.553,1.00,1666.7,36.0,26.4
6060,1,DSC,3.553,1.00,1683.3,31.3,25.6
6060,2,DSC,3.565,1.00,1683.3,26.2,26.4
6060,3,DSC,3.537,1.00,1683.3,25.7,26.4
6060,4,DSC,3.545,1.00,1683.3,37.3,26.5
6120,1,DSC,3.558,1.00,1700.0,31.3,26.7
6120,2,DSC,3.553,1.00,1700.0,26.1,25.9
6120,3,DSC,3.530,1.00,1700.0,25.5,26.0
6120,4,DSC,3.550,1.00,1700.0,36.2,26.5
6180,1,DSC,3.552,1.00,1716.7,31.6,26.2
6180,2,DSC,3.559,1.00,1716.7,25.2,26.7
6180,3,DSC,3.538,1.00,1716.7,23.3,26.4
6180,4,DSC,3.541,1.00,1716.7,38.5,26.8
6240,1,DSC,3.546,1.00,1733.3,31.3,26.2
6240,2,DSC,3.549,1.00,1733.3,28.0,26.2
6240,3,DSC,3.530,1.00,1733.3,24.5,26.4
6240,4,DSC,3.534,1.00,1733.3,38.0,26.0
6300,1,DSC,3.544,1.00,1750.0,33.1,26.3
6300,2,DSC,3.549,1.00,1750.0,26.9,26.4
6300,3,DSC,3.526,1.00,1750.0,24.3,26.8
6300,4,DSC,3.536,1.00,1750.0,38.7,26.6
6360,1,DSC,3.549,1.00,1766.7,31.1,26.5
6360,2,DSC,3.541,1.00,1766.7,26.8,26.1
6360,3,DSC,3.518,1.00,1766.7,24.9,27.1
6360,4,DSC,3.530,1.00,1766.7,36.9,26.7
6420,1,DSC,3.536,1.00,1783.3,31.5,26.3
6420,2,DSC,3.546,1.00,1783.3,26.0,26.7
6420,3,DSC,3.517,1.00,1783.3,24.4,26.9
6420,4,DSC,3.521,1.00,1783.3,37.4,25.8
6480,1,DSC,3.527,1.00,1800.0,32.2,26.0
6480,2,DSC,3.538,1.00,1800.0,25.8,26.2
6480,3,DSC,3.509,1.00,1800.0,25.4,26.9
6480,4,DSC,3.520,1.00,1800.0,37.9,26.5
6540,1,DSC,3.537,1.00,1816.7,31.4,26.6
6540,2,DSC,3.524,1.00,1816.7,25.6,26.5
6540,3,DSC,3.506,1.00,1816.7,23.8,26.8
6540,4,DSC,3.519,1.00,1816.7,37.3,27.2
6600,1,DSC,3.526,1.00,1833.3,31.9,26.1
6600,2,DSC,3.531,1.00,1833.3,26.0,26.4
6600,3,DSC,3.500,1.00,1833.3,25.0,26.6
6600,4,DSC,3.511,1.00,1833.3,37.0,26.0
6660,1,DSC,3.539,1.00,1850.0,32.7,26.0
6660,2,DSC,3.519,1.00,1850.0,26.4,26.6
6660,3,DSC,3.494,1.00,1850.0,24.1,26.8
6660,4,DSC,3.512,1.00,1850.0,37.3,26.4
6720,1,DSC,3.527,1.00,1866.7,31.6,26.8
6720,2,DSC,3.517,1.00,1866.7,25.8,26.3
6720,3,DSC,3.488,1.00,1866.7,24.5,26.6
6720,4,DSC,3.498,1.00,1866.7,38.0,26.0
6780,1,DSC,3.522,1.00,1883.3,31.9,26.3
6780,2,DSC,3.514,1.00,1883.3,26.3,26.5
6780,3,DSC,3.478,1.00,1883.3,24.7,27.3
6780,4,DSC,3.497,1.00,1883.3,36.4,26.4
6840,1,DSC,3.507,1.00,1900.0,32.4,26.1
6840,2,DSC,3.506,1.00,1900.0,25.4,26.6
6840,3,DSC,3.472,1.00,1900.0,25.1,26.7
6840,4,DSC,3.487,1.00,1900.0,36.7,26.7
6900,1,DSC,3.503,1.00,1916.7,32.8,26.6
6900,2,DSC,3.500,1.00,1916.7,27.1,27.0
6900,3,DSC,3.463,1.00,1916.7,25.4,26.9
6900,4,DSC,3.487,1.00,1916.7,36.6,26.2
6960,1,DSC,3.513,1.00,1933.3,31.2,27.4
6960,2,DSC,3.495,1.00,1933.3,26.3,26.3
6960,3,DSC,3.463,1.00,1933.3,25.3,26.8
6960,4,DSC,3.489,1.00,1933.3,37.1,26.8
7020,1,DSC,3.498,1.00,1950.0,31.2,27.0
7020,2,DSC,3.492,1.00,1950.0,26.5,26.6
