SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
3120,4,DSC,3.733,1.00,866.7,36.9,24.3
3180,1,DSC,3.739,1.00,883.3,31.6,24.2
3180,2,DSC,3.722,1.00,883.3,40.2,25.3
3180,3,DSC,3.705,1.00,883.3,32.0,24.8
3180,4,DSC,3.728,1.00,883.3,36.9,24.7
3240,1,DSC,3.729,1.00,900.0,31.6,24.5
3240,2,DSC,3.722,1.00,900.0,41.4,24.7
3240,3,DSC,3.708,1.00,900.0,31.4,25.3
3240,4,DSC,3.726,1.00,900.0,38.9,24.9
3300,1,DSC,3.733,1.00,916.7,32.5,24.6
3300,2,DSC,3.716,1.00,916.7,40.3,24.5
3300,3,DSC,3.694,1.00,916.7,32.2,25.5
3300,4,DSC,3.725,1.00,916.7,37.3,24.7
3360,1,DSC,3.714,1.00,933.3,30.8,23.9
3360,2,DSC,3.720,1.00,933.3,40.1,24.5
3360,3,DSC,3.694,1.00,933.3,31.2,24.8
3360,4,DSC,3.721,1.00,933.3,37.3,24.7
3420,1,DSC,3.723,1.00,950.0,32.1,25.2
3420,2,DSC,3.710,1.00,950.0,41.4,24.7
3420,3,DSC,3.689,1.00,950.0,31.7,25.0
3420,4,DSC,3.715,1.00,950.0,38.3,25.0
3480,1,DSC,3.715,1.00,966.7,31.6,25.0
3480,2,DSC,3.699,1.00,966.7,40.8,24.5
3480,3,DSC,3.684,1.00,966.7,32.5,25.1
3480,4,DSC,3.699,1.00,966.7,37.4,25.0
3540,1,DSC,3.713,1.00,983.3,32.0,24.8
3540,2,DSC,3.699,1.00,983.3,39.8,25.0
3540,3,DSC,3.679,1.00,983.3,33.1,25.2
3540,4,DSC,3.706,1.00,983.3,38.5,24.9
3600,1,DSC,3.704,1.00,1000.0,33.5,25.4
3600,2,DSC,3.701,1.00,1000.0,41.6,24.5
3600,3,DSC,3.669,1.00,1000.0,31.4,25.2
3600,4,DSC,3.698,1.00,1000.0,36.2,25.3
3660,1,DSC,3.698,1.00,1016.7,30.5,24.8
3660,2,DSC,3.691,1.00,1016.7,41.9,24.8
3660,3,DSC,3.676,1.00,1016.7,32.2,25.7
3660,4,DSC,3.689,1.00,1016.7,37.1,25.3
3720,1,DSC,3.699,1.00,1033.3,32.4,25.3
3720,2,DSC,3.682,1.00,1033.3,40.6,25.8
3720,3,DSC,3.662,1.00,1033.3,30.7,25.6
3720,4,DSC,3.689,1.00,1033.3,37.5,24.7
3780,1,DSC,3.693,1.00,1050.0,31.5,25.4
3780,2,DSC,3.687,1.00,1050.0,40.3,24.8
3780,3,DSC,3.659,1.00,1050.0,32.9,24.8
3780,4,DSC,3.690,1.00,1050.0,37.0,24.8
3840,1,DSC,3.687,1.00,1066.7,32.1,25.4
3840,2,DSC,3.681,1.00,1066.7,41.1,25.3
3840,3,DSC,3.658,1.00,1066.7,33.2,25.0
3840,4,DSC,3.687,1.00,1066.7,36.3,25.3
3900,1,DSC,3.678,1.00,1083.3,31.0,25.3
3900,2,DSC,3.676,1.00,1083.3,40.2,25.2
3900,3,DSC,3.657,1.00,1083.3,31.1,25.3
3900,4,DSC,3.688,1.00,1083.3,37.6,26.1
3960,1,DSC,3.685,1.00,1100.0,32.3,25.1
3960,2,DSC,3.671,1.00,1100.0,42.0,25.3
3960,3,DSC,3.642,1.00,1100.0,32.7,25.9
3960,4,DSC,3.676,1.00,1100.0,37.2,25.0
4020,1,DSC,3.670,1.00,1116.7,30.8,24.9
4020,2,DSC,3.667,1.00,1116.7,41.7,24.9
4020,3,DSC,3.646,1.00,1116.7,30.7,25.8
4020,4,DSC,3.676,1.00,1116.7,35.9,25.2
4080,1,DSC,3.677,1.00,1133.3,30.9,25.2
4080,2,DSC,3.662,1.00,1133.3,42.0,25.1
4080,3,DSC,3.641,1.00,1133.3,30.8,25.6
4080,4,DSC,3.672,1.00,1133.3,38.8,25.1
4140,1,DSC,3.668,1.00,1150.0,31.5,25.1
4140,2,DSC,3.658,1.00,1150.0,40.8,25.7
4140,3,DSC,3.636,1.00,1150.0,32.6,25.9
4140,4,DSC,3.664,1.00,1150.0,36.4,25.0
4200,1,DSC,3.665,1.00,1166.7,32.9,25.6
4200,2,DSC,3.658,1.00,1166.7,40.6,25.3
4200,3,DSC,3.632,1.00,1166.7,31.6,25.4
4200,4,DSC,3.661,1.00,1166.7,36.5,24.7
4260,1,DSC,3.661,1.00,1183.3,31.0,24.9
4260,2,DSC,3.654,1.00,1183.3,40.5,25.6
4260,3,DSC,3.621,1.00,1183.3,31.1,26.1
4260,4,DSC,3.665,1.00,1183.3,36.9,25.8
4320,1,DSC,3.651,1.00,1200.0,32.1,25.3
4320,2,DSC,3.644,1.00,1200.0,42.6,25.3
4320,3,DSC,3.619,1.00,1200.0,32.9,25.4
4320,4,DSC,3.655,1.00,1200.0,37.0,26.0
4380,1,DSC,3.652,1.00,1216.7,31.6,25.4
4380,2,DSC,3.642,1.00,1216.7,40.9,25.4
4380,3,DSC,3.613,1.00,1216.7,31.4,26.0
4380,4,DSC,3.637,1.00,1216.7,37.1,25.3
4440,1,DSC,3.646,1.00,1233.3,33.1,25.0
4440,2,DSC,3.634,1.00,1233.3,40.9,25.4
4440,3,DSC,3.610,1.00,1233.3,31.6,25.0
4440,4,DSC,3.642,1.00,1233.3,38.2,25.6
4500,1,DSC,3.645,1.00,1250.0,31.7,25.5
4500,2,DSC,3.637,1.00,1250.0,40.1,26.1
4500,3,DSC,3.616,1.00,1250.0,32.5,25.7
4500,4,DSC,3.635,1.00,1250.0,36.8,25.7
4560,1,DSC,3.634,1.00,1266.7,31.7,25.1
4560,2,DSC,3.626,1.00,1266.7,39.9,25.7
4560,3,DSC,3.599,1.00,1266.7,32.0,26.2
4560,4,DSC,3.636,1.00,1266.7,37.1,24.9
4620,1,DSC,3.650,1.00,1283.3,33.2,25.2
4620,2,DSC,3.630,1.00,1283.3,42.0,25.3
4620,3,DSC,3.599,1.00,1283.3,32.4,25.8
4620,4,DSC,3.633,1.00,1283.3,37.2,25.5
4680,1,DSC,3.636,1.00,1300.0,32.5,25.6
4680,2,DSC,3.627,1.00,1300.0,41.7,25.6
4680,3,DSC,3.592,1.00,1300.0,31.7,25.8
4680,4,DSC,3.632,1.00,1300.0,38.0,24.8
4740,1,DSC,3.632,1.00,1316.7,32.1,25.5
4740,2,DSC,3.624,1.00,1316.7,41.5,26.1
4740,3,DSC,3.589,1.00,1316.7,32.2,25.8
4740,4,DSC,3.623,1.00,1316.7,37.4,26.2
4800,1,DSC,3.619,1.00,1333.3,30.9,26.0
4800,2,DSC,3.621,1.00,1333.3,42.4,25.3
4800,3,DSC,3.594,1.00,1333.3,32.9,26.4
4800,4,DSC,3.628,1.00,1333.3,37.4,25.1
4860,1,DSC,3.624,1.00,1350.0,31.2,25.6
4860,2,DSC,3.611,1.00,1350.0,42.2,25.8
4860,3,DSC,3.585,1.00,1350.0,32.4,26.0
4860,4,DSC,3.620,1.00,1350.0,37.6,25.4
4920,1,DSC,3.619,1.00,1366.7,31.7,25.7
4920,2,DSC,3.608,1.00,1366.7,41.5,26.0
4920,3,DSC,3.581,1.00,1366.7,30.6,26.7
4920,4,DSC,3.616,1.00,1366.7,37.6,25.1
4980,1,DSC,3.613,1.00,1383.3,32.3,26.1
4980,2,DSC,3.604,1.00,1383.3,42.1,25.5
4980,3,DSC,3.576,1.00,1383.3,31.1,25.7
4980,4,DSC,3.609,1.00,1383.3,39.4,25.7
5040,1,DSC,3.603,1.00,1400.0,33.0,25.7
5040,2,DSC,3.604,1.00,1400.0,41.4,26.2
5040,3,DSC,3.566,1.00,1400.0,32.0,26.7
5040,4,DSC,3.592,1.00,1400.0,37.8,25.3
5100,1,DSC,3.617,1.00,1416.7,30.9,25.7
5100,2,DSC,3.595,1.00,1416.7,40.9,25.8
5100,3,DSC,3.563,1.00,1416.7,32.5,26.6
5100,4,DSC,3.607,1.00,1416.7,37.5,25.7
5160,1,DSC,3.608,1.00,1433.3,33.6,25.9
5160,2,DSC,3.588,1.00,1433.3,40.4,25.9
5160,3,DSC,3.568,1.00,1433.3,31.0,26.1
5160,4,DSC,3.591,1.00,1433.3,39.0,25.8
5220,1,DSC,3.602,1.00,1450.0,31.8,25.5
5220,2,DSC,3.587,1.00,1450.0,42.1,26.0
5220,3,DSC,3.561,1.00,1450.0,33.5,26.1
5220,4,DSC,3.593,1.00,1450.0,36.9,25.8
5280,1,DSC,3.600,1.00,1466.7,32.0,26.0
5280,2,DSC,3.584,1.00,1466.7,39.8,25.6
5280,3,DSC,3.549,1.00,1466.7,33.1,26.0
5280,4,DSC,3.586,1.00,1466.7,38.6,25.4
5340,1,DSC,3.589,1.00,1483.3,31.3,25.8
5340,2,DSC,3.584,1.00,1483.3,42.1,26.0
5340,3,DSC,3.539,1.00,1483.3,31.6,25.9
5340,4,DSC,3.588,1.00,1483.3,36.3,26.3
5400,1,DSC,3.587,1.00,1500.0,31.8,26.4
5400,2,DSC,3.577,1.00,1500.0,42.1,25.4
5400,3,DSC,3.546,1.00,1500.0,31.4,27.1
5400,4,DSC,3.576,1.00,1500.0,37.0,26.0
5460,1,DSC,3.580,1.00,1516.7,32.2,26.1
5460,2,DSC,3.576,1.00,1516.7,41.5,25.9
5460,3,DSC,3.532,1.00,1516.7,31.4,26.5
5460,4,DSC,3.579,1.00,1516.7,37.3,25.9
5520,1,DSC,3.576,1.00,1533.3,30.9,26.3
5520,2,DSC,3.565,1.00,1533.3,40.7,26.1
5520,3,DSC,3.534,1.00,1533.3,31.8,26.5
5520,4,DSC,3.568,1.00,1533.3,36.7,26.5
5580,1,DSC,3.581,1.00,1550.0,31.5,26.0
5580,2,DSC,3.569,1.00,1550.0,40.7,25.8
5580,3,DSC,3.526,1.00,1550.0,32.3,26.1
5580,4,DSC,3.571,1.00,1550.0,37.9,26.1
5640,1,DSC,3.570,1.00,1566.7,31.7,26.1
5640,2,DSC,3.564,1.00,1566.7,40.7,26.4
5640,3,DSC,3.521,1.00,1566.7,32.3,26.2
5640,4,DSC,3.561,1.00,1566.7,36.7,26.6
5700,1,DSC,3.565,1.00,1583.3,31.1,26.1
5700,2,DSC,3.558,1.00,1583.3,40.7,26.0
5700,3,DSC,3.524,1.00,1583.3,31.8,26.3
5700,4,DSC,3.562,1.00,1583.3,36.8,25.9
5760,1,DSC,3.564,1.00,1600.0,31.9,25.8
5760,2,DSC,3.555,1.00,1600.0,41.3,26.3
5760,3,DSC,3.518,1.00,1600.0,31.6,26.1
5760,4,DSC,3.554,1.00,1600.0,38.2,26.0
5820,1,DSC,3.556,1.00,1616.7,31.7,26.3
5820,2,DSC,3.547,1.00,1616.7,40.7,25.9
5820,3,DSC,3.504,1.00,1616.7,31.6,26.8
5820,4,DSC,3.554,1.00,1616.7,37.8,26.3
5880,1,DSC,3.558,1.00,1633.3,32.4,26.0
5880,2,DSC,3.551,1.00,1633.3,41.3,25.7
5880,3,DSC,3.501,1.00,1633.3,31.8,27.0
5880,4,DSC,3.551,1.00,1633.3,37.1,25.9
5940,1,DSC,3.561,1.00,1650.0,31.5,26.0
5940,2,DSC,3.541,1.00,1650.0,40.9,26.1
5940,3,DSC,3.494,1.00,1650.0,31.2,26.4
5940,4,DSC,3.545,1.00,1650.0,38.4,26.7
6000,1,DSC,3.553,1.00,1666.7,33.0,26.6
6000,2,DSC,3.542,1.00,1666.7,40.7,26.4
6000,3,DSC,3.487,1.00,1666.7,33.3,26.7
6000,4,DSC,3.543,1.00,1666.7,36.5,26.4
6060,1,DSC,3.541,1.00,1683.3,32.2,26.4
6060,2,DSC,3.531,1.00,1683.3,41.4,26.2
6060,3,DSC,3.485,1.00,1683.3,32.6,26.7
6060,4,DSC,3.538,1.00,1683.3,38.2,25.9
6120,1,DSC,3.536,1.00,1700.0,32.9,25.6
6120,2,DSC,3.524,1.00,1700.0,40.6,26.0
6120,3,DSC,3.473,1.00,1700.0,32.0,26.8
6120,4,DSC,3.536,1.00,1700.0,37.0,26.3
6180,1,DSC,3.538,1.00,1716.7,31.9,26.0
6180,2,DSC,3.526,1.00,1716.7,40.8,26.1
6180,3,DSC,3.473,1.00,1716.7,31.3,26.7
6180,4,DSC,3.527,1.00,1716.7,36.6,26.9
6240,1,DSC,3.529,1.00,1733.3,32.2,26.7
6240,2,DSC,3.526,1.00,1733.3,40.8,26.4
6240,3,DSC,3.462,1.00,1733.3,31.6,26.7
6240,4,DSC,3.520,1.00,1733.3,37.9,26.2
6300,1,DSC,3.535,1.00,1750.0,31.9,26.3
6300,2,DSC,3.521,1.00,1750.0,40.5,25.8
6300,3,DSC,3.452,1.00,1750.0,32.1,27.3
6300,4,DSC,3.522,1.00,1750.0,37.3,26.4
6360,1,DSC,3.524,1.00,1766.7,32.6,26.5
6360,2,DSC,3.511,1.00,1766.7,41.2,26.4
6360,3,DSC,3.450,1.00,1766.7,33.2,27.2
6360,4,DSC,3.519,1.00,1766.7,37.2,26.2
6420,1,DSC,3.518,1.00,1783.3,32.7,26.1
6420,2,DSC,3.513,1.00,1783.3,40.8,26.6
6420,3,DSC,3.442,1.00,1783.3,31.7,26.9
6420,4,DSC,3.514,1.00,1783.3,36.6,26.5
6480,1,DSC,3.521,1.00,1800.0,32.6,26.6
6480,2,DSC,3.512,1.00,1800.0,40.8,26.4
6480,3,DSC,3.431,1.00,1800.0,31.5,26.9
6480,4,DSC,3.512,1.00,1800.0,39.2,26.4
6540,1,DSC,3.510,1.00,1816.7,32.1,26.8
6540,2,DSC,3.509,1.00,1816.7,41.7,27.1
6540,3,DSC,3.428,1.00,1816.7,33.6,26.7
6540,4,DSC,3.508,1.00,1816.7,38.0,26.6
6600,1,DSC,3.505,1.00,1833.3,30.4,26.6
6600,2,DSC,3.495,1.00,1833.3,41.1,26.2
6600,3,DSC,3.415,1.00,1833.3,31.9,27.0
6600,4,DSC,3.493,1.00,1833.3,37.8,27.1
6660,1,DSC,3.504,1.00,1850.0,32.8,26.9
6660,2,DSC,3.484,1.00,1850.0,41.5,26.4
6660,3,DSC,3.403,1.00,1850.0,30.9,27.5
6660,4,DSC,3.495,1.00,1850.0,37.9,27.2
6720,1,DSC,3.489,1.00,1866.7,31.0,27.1
6720,2,DSC,3.490,1.00,1866.7,40.9,26.6
6720,3,DSC,3.392,1.00,1866.7,32.0,27.4
6720,4,DSC,3.480,1.00,1866.7,37.5,26.2
6780,1,DSC,3.489,1.00,1883.3,31.0,27.0
6780,2,DSC,3.479,1.00,1883.3,41.9,26.5
6780,3,DSC,3.380,1.00,1883.3,30.8,26.9
6780,4,DSC,3.482,1.00,1883.3,37.9,26.4
6840,1,DSC,3.479,1.00,1900.0,31.6,26.5
6840,2,DSC,3.468,1.00,1900.0,41.4,27.2
6840,3,DSC,3.367,1.00,1900.0,33.1,27.6
6840,4,DSC,3.475,1.00,1900.0,37.4,27.1
6900,1,DSC,3.475,1.00,1916.7,31.6,26.4
6900,2,DSC,3.475,1.00,1916.7,41.7,26.6
6900,3,DSC,3.364,1.00,1916.7,33.0,26.9
6900,4,DSC,3.482,1.00,1916.7,36.9,26.9
6960,1,DSC,3.473,1.00,1933.3,31.2,26.8
6960,2,DSC,3.467,1.00,1933.3,41.0,26.9
6960,3,DSC,3.351,1.00,1933.3,31.1,27.0
6960,4,DSC,3.466,1.00,1933.3,37.1,26.9
7020,1,DSC,3.462,1.00,1950.0,33.2,26.7
7020,2,DSC,3.456,1.00,1950.0,41.5,26.7
