SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
840,1,DSC,3.968,1.00,233.3,31.3,23.9
840,2,DSC,3.937,1.00,233.3,37.2,23.7
840,3,DSC,3.967,1.00,233.3,35.8,23.7
840,4,DSC,3.980,1.00,233.3,22.2,23.8
900,1,DSC,3.952,1.00,250.0,32.3,23.6
900,2,DSC,3.934,1.00,250.0,35.7,23.6
900,3,DSC,3.951,1.00,250.0,37.2,23.8
900,4,DSC,3.969,1.00,250.0,22.4,24.0
960,1,DSC,3.952,1.00,266.7,31.5,23.9
960,2,DSC,3.922,1.00,266.7,34.5,23.6
960,3,DSC,3.951,1.00,266.7,36.9,23.4
960,4,DSC,3.967,1.00,266.7,22.7,23.3
1020,1,DSC,3.943,1.00,283.3,32.1,24.2
1020,2,DSC,3.921,1.00,283.3,36.5,23.4
1020,3,DSC,3.942,1.00,283.3,38.3,23.2
1020,4,DSC,3.953,1.00,283.3,21.4,23.9
1080,1,DSC,3.935,1.00,300.0,31.5,23.7
1080,2,DSC,3.907,1.00,300.0,35.7,23.4
1080,3,DSC,3.933,1.00,300.0,37.7,22.8
1080,4,DSC,3.944,1.00,300.0,22.8,23.6
1140,1,DSC,3.927,1.00,316.7,32.3,23.1
1140,2,DSC,3.903,1.00,316.7,36.6,24.1
1140,3,DSC,3.932,1.00,316.7,35.6,24.0
1140,4,DSC,3.945,1.00,316.7,21.8,23.0
1200,1,DSC,3.923,1.00,333.3,31.5,23.3
1200,2,DSC,3.892,1.00,333.3,35.4,23.3
1200,3,DSC,3.923,1.00,333.3,35.9,23.7
1200,4,DSC,3.937,1.00,333.3,22.4,23.9
1260,1,DSC,3.915,1.00,350.0,31.9,23.8
1260,2,DSC,3.886,1.00,350.0,36.5,23.6
1260,3,DSC,3.923,1.00,350.0,37.0,23.8
1260,4,DSC,3.923,1.00,350.0,23.0,23.3
1320,1,DSC,3.907,1.00,366.7,32.8,23.9
1320,2,DSC,3.876,1.00,366.7,37.0,23.9
1320,3,DSC,3.912,1.00,366.7,36.0,23.9
1320,4,DSC,3.924,1.00,366.7,22.6,23.6
1380,1,DSC,3.897,1.00,383.3,32.7,23.3
1380,2,DSC,3.871,1.00,383.3,34.6,23.5
1380,3,DSC,3.902,1.00,383.3,37.3,24.3
1380,4,DSC,3.923,1.00,383.3,21.8,22.9
1440,1,DSC,3.896,1.00,400.0,32.9,23.0
1440,2,DSC,3.863,1.00,400.0,35.0,24.3
1440,3,DSC,3.898,1.00,400.0,36.5,23.6
1440,4,DSC,3.915,1.00,400.0,22.0,23.5
1500,1,DSC,3.892,1.00,416.7,32.4,23.7
1500,2,DSC,3.856,1.00,416.7,36.1,24.6
1500,3,DSC,3.895,1.00,416.7,36.0,24.0
1500,4,DSC,3.909,1.00,416.7,21.1,23.6
1560,1,DSC,3.887,1.00,433.3,31.6,23.6
1560,2,DSC,3.844,1.00,433.3,35.6,24.3
1560,3,DSC,3.890,1.00,433.3,36.1,23.9
1560,4,DSC,3.902,1.00,433.3,22.2,24.2
1620,1,DSC,3.873,1.00,450.0,31.9,23.8
1620,2,DSC,3.841,1.00,450.0,37.1,23.8
1620,3,DSC,3.874,1.00,450.0,36.5,24.0
1620,4,DSC,3.886,1.00,450.0,22.6,23.5
1680,1,DSC,3.872,1.00,466.7,32.9,23.5
1680,2,DSC,3.838,1.00,466.7,36.6,24.1
1680,3,DSC,3.869,1.00,466.7,37.3,23.5
1680,4,DSC,3.892,1.00,466.7,23.2,24.3
1740,1,DSC,3.862,1.00,483.3,31.4,23.9
1740,2,DSC,3.832,1.00,483.3,35.1,24.3
1740,3,DSC,3.864,1.00,483.3,36.4,24.3
1740,4,DSC,3.884,1.00,483.3,22.9,23.8
1800,1,DSC,3.861,1.00,500.0,31.7,23.9
1800,2,DSC,3.822,1.00,500.0,35.8,24.3
1800,3,DSC,3.857,1.00,500.0,36.4,23.3
1800,4,DSC,3.873,1.00,500.0,21.7,23.5
1860,1,DSC,3.854,1.00,516.7,34.2,23.7
1860,2,DSC,3.819,1.00,516.7,36.1,23.9
1860,3,DSC,3.855,1.00,516.7,37.3,24.6
1860,4,DSC,3.867,1.00,516.7,23.4,24.5
1920,1,DSC,3.847,1.00,533.3,32.3,24.5
1920,2,DSC,3.814,1.00,533.3,35.9,24.1
1920,3,DSC,3.849,1.00,533.3,36.1,23.5
1920,4,DSC,3.856,1.00,533.3,21.8,23.9
1980,1,DSC,3.842,1.00,550.0,31.8,24.0
1980,2,DSC,3.803,1.00,550.0,35.8,24.0
1980,3,DSC,3.842,1.00,550.0,36.5,23.7
1980,4,DSC,3.853,1.00,550.0,22.2,24.1
2040,1,DSC,3.836,1.00,566.7,31.2,24.4
2040,2,DSC,3.801,1.00,566.7,36.0,24.2
2040,3,DSC,3.841,1.00,566.7,36.2,24.5
2040,4,DSC,3.857,1.00,566.7,21.7,24.5
2100,1,DSC,3.827,1.00,583.3,32.3,23.6
2100,2,DSC,3.795,1.00,583.3,36.6,24.2
2100,3,DSC,3.834,1.00,583.3,38.1,24.2
2100,4,DSC,3.853,1.00,583.3,22.4,23.8
2160,1,DSC,3.826,1.00,600.0,31.2,23.5
2160,2,DSC,3.783,1.00,600.0,35.4,24.3
2160,3,DSC,3.839,1.00,600.0,36.2,24.1
2160,4,DSC,3.849,1.00,600.0,22.4,23.7
2220,1,DSC,3.821,1.00,616.7,30.6,24.4
2220,2,DSC,3.784,1.00,616.7,37.3,24.5
2220,3,DSC,3.825,1.00,616.7,36.9,23.9
2220,4,DSC,3.837,1.00,616.7,21.8,24.8
2280,1,DSC,3.816,1.00,633.3,30.2,24.2
2280,2,DSC,3.778,1.00,633.3,35.8,24.9
2280,3,DSC,3.816,1.00,633.3,36.9,24.3
2280,4,DSC,3.832,1.00,633.3,23.3,23.8
2340,1,DSC,3.812,1.00,650.0,31.6,24.4
2340,2,DSC,3.769,1.00,650.0,35.2,23.9
2340,3,DSC,3.812,1.00,650.0,36.7,24.3
2340,4,DSC,3.826,1.00,650.0,22.7,24.1
2400,1,DSC,3.800,1.00,666.7,32.8,23.9
2400,2,DSC,3.769,1.00,666.7,35.7,24.2
2400,3,DSC,3.812,1.00,666.7,36.6,23.9
2400,4,DSC,3.825,1.00,666.7,23.5,23.9
2460,1,DSC,3.799,1.00,683.3,31.8,24.6
2460,2,DSC,3.759,1.00,683.3,36.2,25.1
2460,3,DSC,3.800,1.00,683.3,36.7,24.5
2460,4,DSC,3.826,1.00,683.3,23.9,24.2
2520,1,DSC,3.793,1.00,700.0,32.2,24.6
2520,2,DSC,3.755,1.00,700.0,35.5,24.7
2520,3,DSC,3.797,1.00,700.0,36.8,24.3
2520,4,DSC,3.819,1.00,700.0,21.7,24.1
2580,1,DSC,3.791,1.00,716.7,33.3,24.3
2580,2,DSC,3.751,1.00,716.7,35.9,24.6
2580,3,DSC,3.794,1.00,716.7,36.5,24.4
2580,4,DSC,3.812,1.00,716.7,21.6,24.4
2640,1,DSC,3.790,1.00,733.3,32.4,24.8
2640,2,DSC,3.739,1.00,733.3,36.0,24.0
2640,3,DSC,3.787,1.00,733.3,36.5,23.7
2640,4,DSC,3.815,1.00,733.3,22.1,23.9
2700,1,DSC,3.787,1.00,750.0,32.8,24.4
2700,2,DSC,3.745,1.00,750.0,36.7,24.7
2700,3,DSC,3.787,1.00,750.0,36.8,24.2
2700,4,DSC,3.803,1.00,750.0,23.3,24.2
2760,1,DSC,3.773,1.00,766.7,32.7,24.6
2760,2,DSC,3.732,1.00,766.7,36.6,24.6
2760,3,DSC,3.776,1.00,766.7,37.4,24.4
2760,4,DSC,3.796,1.00,766.7,22.7,23.8
2820,1,DSC,3.768,1.00,783.3,33.8,24.6
2820,2,DSC,3.724,1.00,783.3,35.3,25.0
2820,3,DSC,3.767,1.00,783.3,36.5,25.0
2820,4,DSC,3.791,1.00,783.3,22.6,24.6
2880,1,DSC,3.769,1.00,800.0,32.6,23.9
2880,2,DSC,3.723,1.00,800.0,37.3,25.1
2880,3,DSC,3.768,1.00,800.0,36.2,24.2
2880,4,DSC,3.794,1.00,800.0,23.2,24.6
2940,1,DSC,3.765,1.00,816.7,30.9,24.1
2940,2,DSC,3.715,1.00,816.7,37.2,24.5
2940,3,DSC,3.761,1.00,816.7,37.2,24.4
2940,4,DSC,3.780,1.00,816.7,21.9,24.0
3000,1,DSC,3.764,1.00,833.3,32.7,24.8
3000,2,DSC,3.712,1.00,833.3,36.0,25.1
3000,3,DSC,3.755,1.00,833.3,36.9,24.0
3000,4,DSC,3.771,1.00,833.3,22.1,24.1
3060,1,DSC,3.748,1.00,850.0,31.3,24.7
3060,2,DSC,3.705,1.00,850.0,36.9,24.9
3060,3,DSC,3.753,1.00,850.0,36.3,24.2
3060,4,DSC,3.765,1.00,850.0,23.9,24.4
3120,1,DSC,3.748,1.00,866.7,31.6,24.8
3120,2,DSC,3.706,1.00,866.7,36.0,25.4
3120,3,DSC,3.749,1.00,866.7,37.0,24.7
3120,4,DSC,3.770,1.00,866.7,24.1,24.6
3180,1,DSC,3.744,1.00,883.3,31.8,24.5
3180,2,DSC,3.697,1.00,883.3,36.4,24.8
3180,3,DSC,3.747,1.00,883.3,37.3,24.8
3180,4,DSC,3.766,1.00,883.3,21.4,24.6
3240,1,DSC,3.752,1.00,900.0,32.9,25.1
3240,2,DSC,3.685,1.00,900.0,35.6,25.5
3240,3,DSC,3.743,1.00,900.0,35.2,25.0
3240,4,DSC,3.761,1.00,900.0,23.1,24.9
3300,1,DSC,3.732,1.00,916.7,33.6,24.7
3300,2,DSC,3.691,1.00,916.7,36.8,25.3
3300,3,DSC,3.738,1.00,916.7,35.8,25.1
3300,4,DSC,3.758,1.00,916.7,21.3,24.7
3360,1,DSC,3.731,1.00,933.3,32.0,25.1
3360,2,DSC,3.686,1.00,933.3,36.1,25.0
3360,3,DSC,3.730,1.00,933.3,36.8,24.6
3360,4,DSC,3.745,1.00,933.3,22.2,25.0
3420,1,DSC,3.730,1.00,950.0,31.1,24.4
3420,2,DSC,3.679,1.00,950.0,36.0,24.8
3420,3,DSC,3.726,1.00,950.0,37.2,25.2
3420,4,DSC,3.743,1.00,950.0,22.9,24.4
3480,1,DSC,3.718,1.00,966.7,32.0,24.8
3480,2,DSC,3.670,1.00,966.7,36.4,24.9
3480,3,DSC,3.720,1.00,966.7,37.4,24.8
3480,4,DSC,3.748,1.00,966.7,22.4,24.5
3540,1,DSC,3.715,1.00,983.3,32.2,23.9
3540,2,DSC,3.670,1.00,983.3,37.0,25.1
3540,3,DSC,3.718,1.00,983.3,38.1,24.4
3540,4,DSC,3.738,1.00,983.3,22.8,24.7
3600,1,DSC,3.711,1.00,1000.0,32.5,24.7
3600,2,DSC,3.663,1.00,1000.0,35.7,25.6
3600,3,DSC,3.715,1.00,1000.0,35.4,24.6
3600,4,DSC,3.744,1.00,1000.0,21.8,24.7
3660,1,DSC,3.707,1.00,1016.7,32.2,24.9
3660,2,DSC,3.659,1.00,1016.7,34.9,25.3
3660,3,DSC,3.717,1.00,1016.7,36.7,25.1
3660,4,DSC,3.728,1.00,1016.7,22.6,24.7
3720,1,DSC,3.705,1.00,1033.3,32.3,24.2
3720,2,DSC,3.662,1.00,1033.3,35.4,25.4
3720,3,DSC,3.710,1.00,1033.3,36.2,25.2
3720,4,DSC,3.732,1.00,1033.3,21.6,25.3
3780,1,DSC,3.698,1.00,1050.0,31.9,24.9
3780,2,DSC,3.649,1.00,1050.0,35.7,25.3
3780,3,DSC,3.699,1.00,1050.0,37.4,25.5
3780,4,DSC,3.723,1.00,1050.0,20.7,25.0
3840,1,DSC,3.696,1.00,1066.7,30.9,24.8
3840,2,DSC,3.642,1.00,1066.7,36.1,25.0
3840,3,DSC,3.701,1.00,1066.7,37.6,25.3
3840,4,DSC,3.716,1.00,1066.7,22.5,24.7
3900,1,DSC,3.694,1.00,1083.3,32.6,25.2
3900,2,DSC,3.637,1.00,1083.3,36.6,25.6
3900,3,DSC,3.694,1.00,1083.3,37.7,25.3
3900,4,DSC,3.711,1.00,1083.3,22.3,24.4
3960,1,DSC,3.690,1.00,1100.0,32.5,25.3
3960,2,DSC,3.634,1.00,1100.0,35.3,25.5
3960,3,DSC,3.689,1.00,1100.0,37.6,24.7
3960,4,DSC,3.709,1.00,1100.0,21.6,24.7
4020,1,DSC,3.681,1.00,1116.7,31.9,25.5
4020,2,DSC,3.635,1.00,1116.7,36.7,25.8
4020,3,DSC,3.689,1.00,1116.7,37.7,25.0
4020,4,DSC,3.710,1.00,1116.7,22.0,24.7
4080,1,DSC,3.675,1.00,1133.3,31.9,24.9
4080,2,DSC,3.625,1.00,1133.3,36.3,25.5
4080,3,DSC,3.684,1.00,1133.3,37.0,24.7
4080,4,DSC,3.698,1.00,1133.3,22.7,24.9
4140,1,DSC,3.676,1.00,1150.0,31.6,25.4
4140,2,DSC,3.626,1.00,1150.0,35.0,25.6
4140,3,DSC,3.676,1.00,1150.0,36.9,25.4
4140,4,DSC,3.700,1.00,1150.0,22.9,25.5
4200,1,DSC,3.676,1.00,1166.7,31.4,25.3
4200,2,DSC,3.618,1.00,1166.7,36.5,25.6
4200,3,DSC,3.674,1.00,1166.7,37.5,25.3
4200,4,DSC,3.696,1.00,1166.7,22.9,24.7
4260,1,DSC,3.664,1.00,1183.3,32.1,24.9
4260,2,DSC,3.612,1.00,1183.3,36.4,25.9
4260,3,DSC,3.674,1.00,1183.3,38.0,25.2
4260,4,DSC,3.695,1.00,1183.3,22.4,24.8
4320,1,DSC,3.670,1.00,1200.0,32.5,25.2
4320,2,DSC,3.613,1.00,1200.0,35.9,25.9
4320,3,DSC,3.670,1.00,1200.0,36.5,24.6
4320,4,DSC,3.689,1.00,1200.0,23.0,25.5
4380,1,DSC,3.665,1.00,1216.7,32.3,24.7
4380,2,DSC,3.602,1.00,1216.7,36.4,26.2
4380,3,DSC,3.664,1.00,1216.7,37.8,25.4
4380,4,DSC,3.680,1.00,1216.7,21.2,24.7
4440,1,DSC,3.656,1.00,1233.3,32.1,25.3
4440,2,DSC,3.601,1.00,1233.3,36.4,25.5
4440,3,DSC,3.662,1.00,1233.3,37.1,25.3
4440,4,DSC,3.672,1.00,1233.3,21.9,25.3
4500,1,DSC,3.661,1.00,1250.0,32.6,25.3
4500,2,DSC,3.598,1.00,1250.0,36.3,25.8
4500,3,DSC,3.660,1.00,1250.0,37.9,25.4
4500,4,DSC,3.674,1.00,1250.0,23.3,25.6
4560,1,DSC,3.652,1.00,1266.7,32.6,25.5
4560,2,DSC,3.590,1.00,1266.7,35.6,25.9
4560,3,DSC,3.651,1.00,1266.7,37.3,25.8
4560,4,DSC,3.671,1.00,1266.7,21.7,25.8
4620,1,DSC,3.647,1.00,1283.3,31.0,25.3
4620,2,DSC,3.583,1.00,1283.3,35.9,25.7
4620,3,DSC,3.647,1.00,1283.3,36.9,25.8
4620,4,DSC,3.672,1.00,1283.3,23.1,25.7
4680,1,DSC,3.643,1.00,1300.0,31.6,25.5
4680,2,DSC,3.579,1.00,1300.0,36.7,26.4
4680,3,DSC,3.647,1.00,1300.0,37.9,25.7
4680,4,DSC,3.666,1.00,1300.0,23.3,25.5
4740,1,DSC,3.636,1.00,1316.7,32.5,25.4
4740,2,DSC,3.578,1.00,1316.7,35.8,26.1
4740,3,DSC,3.651,1.00,1316.7,37.2,25.3
4740,4,DSC,3.662,1.00,1316.7,22.6,24.4
4800,1,DSC,3.634,1.00,1333.3,30.3,25.9
4800,2,DSC,3.570,1.00,1333.3,34.5,26.0
4800,3,DSC,3.642,1.00,1333.3,36.3,25.5
4800,4,DSC,3.663,1.00,1333.3,22.9,25.6
4860,1,DSC,3.630,1.00,1350.0,30.7,25.4
4860,2,DSC,3.565,1.00,1350.0,35.2,26.4
4860,3,DSC,3.638,1.00,1350.0,36.8,25.1
4860,4,DSC,3.656,1.00,1350.0,22.6,25.5
4920,1,DSC,3.623,1.00,1366.7,33.1,25.3
4920,2,DSC,3.564,1.00,1366.7,35.4,26.2
4920,3,DSC,3.630,1.00,1366.7,36.2,25.5
4920,4,DSC,3.657,1.00,1366.7,22.5,25.3
4980,1,DSC,3.621,1.00,1383.3,31.8,25.5
4980,2,DSC,3.559,1.00,1383.3,36.5,26.0
4980,3,DSC,3.631,1.00,1383.3,36.8,25.4
4980,4,DSC,3.645,1.00,1383.3,22.7,24.9
5040,1,DSC,3.628,1.00,1400.0,32.3,25.5
5040,2,DSC,3.556,1.00,1400.0,35.0,26.5
5040,3,DSC,3.619,1.00,1400.0,37.6,25.6
5040,4,DSC,3.638,1.00,1400.0,21.7,25.8
5100,1,DSC,3.617,1.00,1416.7,33.1,26.1
5100,2,DSC,3.553,1.00,1416.7,35.9,25.8
5100,3,DSC,3.629,1.00,1416.7,36.7,25.9
5100,4,DSC,3.640,1.00,1416.7,23.5,25.7
5160,1,DSC,3.613,1.00,1433.3,33.1,26.0
5160,2,DSC,3.547,1.00,1433.3,36.1,26.5
5160,3,DSC,3.621,1.00,1433.3,37.2,25.9
5160,4,DSC,3.634,1.00,1433.3,21.4,25.3
5220,1,DSC,3.611,1.00,1450.0,31.5,25.6
5220,2,DSC,3.540,1.00,1450.0,36.6,26.3
5220,3,DSC,3.615,1.00,1450.0,36.5,25.4
5220,4,DSC,3.628,1.00,1450.0,22.7,25.8
5280,1,DSC,3.600,1.00,1466.7,30.8,25.8
5280,2,DSC,3.532,1.00,1466.7,36.0,26.7
5280,3,DSC,3.611,1.00,1466.7,34.3,25.4
5280,4,DSC,3.632,1.00,1466.7,22.1,25.6
5340,1,DSC,3.601,1.00,1483.3,32.5,26.3
5340,2,DSC,3.536,1.00,1483.3,35.6,26.8
5340,3,DSC,3.608,1.00,1483.3,37.5,25.4
5340,4,DSC,3.630,1.00,1483.3,21.6,25.7
5400,1,DSC,3.602,1.00,1500.0,31.1,26.0
5400,2,DSC,3.531,1.00,1500.0,36.4,26.1
5400,3,DSC,3.604,1.00,1500.0,38.4,26.0
5400,4,DSC,3.622,1.00,1500.0,24.2,26.0
5460,1,DSC,3.591,1.00,1516.7,31.1,26.3
5460,2,DSC,3.522,1.00,1516.7,37.2,26.5
5460,3,DSC,3.594,1.00,1516.7,35.8,25.9
5460,4,DSC,3.616,1.00,1516.7,22.7,26.3
5520,1,DSC,3.583,1.00,1533.3,31.0,25.9
5520,2,DSC,3.509,1.00,1533.3,36.1,26.0
5520,3,DSC,3.600,1.00,1533.3,37.6,25.7
5520,4,DSC,3.614,1.00,1533.3,23.0,25.5
5580,1,DSC,3.582,1.00,1550.0,32.6,25.9
5580,2,DSC,3.511,1.00,1550.0,34.8,26.4
5580,3,DSC,3.596,1.00,1550.0,37.2,25.5
5580,4,DSC,3.614,1.00,1550.0,22.7,26.1
5640,1,DSC,3.588,1.00,1566.7,33.7,26.0
5640,2,DSC,3.507,1.00,1566.7,36.0,26.5
5640,3,DSC,3.588,1.00,1566.7,37.1,25.4
5640,4,DSC,3.603,1.00,1566.7,23.2,25.7
5700,1,DSC,3.570,1.00,1583.3,32.1,26.2
5700,2,DSC,3.492,1.00,1583.3,35.6,26.6
5700,3,DSC,3.582,1.00,1583.3,36.3,26.1
5700,4,DSC,3.602,1.00,1583.3,22.6,25.6
5760,1,DSC,3.573,1.00,1600.0,31.4,26.5
5760,2,DSC,3.488,1.00,1600.0,35.3,26.5
5760,3,DSC,3.583,1.00,1600.0,37.2,25.8
5760,4,DSC,3.602,1.00,1600.0,22.0,26.3
5820,1,DSC,3.568,1.00,1616.7,32.5,25.8
5820,2,DSC,3.495,1.00,1616.7,35.6,26.5
5820,3,DSC,3.577,1.00,1616.7,36.9,25.9
5820,4,DSC,3.595,1.00,1616.7,21.6,25.8
5880,1,DSC,3.567,1.00,1633.3,32.9,25.9
5880,2,DSC,3.485,1.00,1633.3,35.9,26.5
5880,3,DSC,3.571,1.00,1633.3,37.8,25.8
5880,4,DSC,3.591,1.00,1633.3,22.0,26.0
5940,1,DSC,3.560,1.00,1650.0,31.2,26.0
5940,2,DSC,3.477,1.00,1650.0,36.8,27.0
5940,3,DSC,3.562,1.00,1650.0,36.9,25.9
5940,4,DSC,3.593,1.00,1650.0,23.3,25.9
6000,1,DSC,3.558,1.00,1666.7,31.6,25.9
6000,2,DSC,3.465,1.00,1666.7,36.6,26.9
6000,3,DSC,3.571,1.00,1666.7,35.5,26.1
6000,4,DSC,3.587,1.00,1666.7,20.0,26.3
6060,1,DSC,3.558,1.00,1683.3,32.2,25.5
6060,2,DSC,3.459,1.00,1683.3,35.7,26.7
6060,3,DSC,3.565,1.00,1683.3,36.1,26.1
6060,4,DSC,3.581,1.00,1683.3,22.3,26.0
6120,1,DSC,3.553,1.00,1700.0,32.3,26.5
6120,2,DSC,3.443,1.00,1700.0,36.0,26.2
6120,3,DSC,3.558,1.00,1700.0,37.0,25.8
6120,4,DSC,3.577,1.00,1700.0,22.6,26.3
6180,1,DSC,3.546,1.00,1716.7,32.7,25.6
6180,2,DSC,3.445,1.00,1716.7,36.2,27.1
6180,3,DSC,3.557,1.00,1716.7,37.2,26.3
6180,4,DSC,3.579,1.00,1716.7,22.9,25.9
6240,1,DSC,3.538,1.00,1733.3,33.3,25.5
6240,2,DSC,3.439,1.00,1733.3,35.6,26.4
6240,3,DSC,3.550,1.00,1733.3,36.7,26.0
6240,4,DSC,3.566,1.00,1733.3,22.1,26.1
6300,1,DSC,3.540,1.00,1750.0,30.9,26.2
6300,2,DSC,3.427,1.00,1750.0,36.4,26.6
6300,3,DSC,3.545,1.00,1750.0,37.5,26.8
6300,4,DSC,3.567,1.00,1750.0,22.9,26.0
6360,1,DSC,3.544,1.00,1766.7,31.4,26.2
6360,2,DSC,3.419,1.00,1766.7,34.4,27.0
6360,3,DSC,3.539,1.00,1766.7,35.9,26.2
6360,4,DSC,3.563,1.00,1766.7,22.4,27.2
6420,1,DSC,3.533,1.00,1783.3,31.8,26.7
6420,2,DSC,3.418,1.00,1783.3,35.9,26.8
6420,3,DSC,3.542,1.00,1783.3,37.5,26.4
6420,4,DSC,3.568,1.00,1783.3,22.3,26.1
6480,1,DSC,3.526,1.00,1800.0,31.2,25.7
6480,2,DSC,3.404,1.00,1800.0,36.4,27.2
6480,3,DSC,3.540,1.00,1800.0,36.5,26.4
6480,4,DSC,3.555,1.00,1800.0,22.2,26.6
6540,1,DSC,3.519,1.00,1816.7,31.6,26.6
6540,2,DSC,3.387,1.00,1816.7,36.3,27.7
6540,3,DSC,3.534,1.00,1816.7,37.2,25.9
6540,4,DSC,3.549,1.00,1816.7,22.7,26.4
6600,1,DSC,3.517,1.00,1833.3,32.3,26.3
6600,2,DSC,3.371,1.00,1833.3,35.9,27.0
6600,3,DSC,3.536,1.00,1833.3,35.9,26.8
6600,4,DSC,3.555,1.00,1833.3,23.6,26.6
6660,1,DSC,3.508,1.00,1850.0,32.5,26.5
6660,2,DSC,3.358,1.00,1850.0,35.0,27.4
6660,3,DSC,3.528,1.00,1850.0,36.3,26.9
6660,4,DSC,3.544,1.00,1850.0,22.3,26.3
6720,1,DSC,3.515,1.00,1866.7,31.8,26.4
6720,2,DSC,3.352,1.00,1866.7,36.9,27.5
6720,3,DSC,3.514,1.00,1866.7,35.6,26.6
6720,4,DSC,3.539,1.00,1866.7,22.1,26.4
6780,1,DSC,3.506,1.00,1883.3,32.5,26.2
6780,2,DSC,3.338,1.00,1883.3,37.0,27.9
6780,3,DSC,3.531,1.00,1883.3,37.4,26.1
6780,4,DSC,3.532,1.00,1883.3,21.9,26.7
6840,1,DSC,3.499,1.00,1900.0,32.1,26.6
6840,2,DSC,3.332,1.00,1900.0,36.4,27.0
6840,3,DSC,3.520,1.00,1900.0,37.1,26.6
6840,4,DSC,3.538,1.00,1900.0,22.0,27.0
6900,1,DSC,3.498,1.00,1916.7,32.9,26.4
6900,2,DSC,3.320,1.00,1916.7,36.4,27.1
6900,3,DSC,3.515,1.00,1916.7,36.5,26.7
6900,4,DSC,3.537,1.00,1916.7,22.8,27.3
6960,1,DSC,3.481,1.00,1933.3,30.7,27.0
6960,2,DSC,3.306,1.00,1933.3,35.5,27.3
6960,3,DSC,3.501,1.00,1933.3,36.7,26.7
6960,4,DSC,3.524,1.00,1933.3,23.3,26.3
7020,1,DSC,3.482,1.00,1950.0,30.6,26.9
7020,2,DSC,3.291,1.00,1950.0,36.8,27.4
