SkyRC MC5000 Charge Analyzer,Firmware V1.08,,,,,,
Program,Discharge Test,Cut-off Voltage,2.80V,Discharge Current,1.00A,,
540,2,DSC,4.009,1.00,150.0,28.6,23.3
540,3,DSC,4.005,1.00,150.0,37.8,23.1
540,4,DSC,4.003,1.00,150.0,26.5,23.6
600,1,DSC,3.989,1.00,166.7,30.8,23.4
600,2,DSC,4.001,1.00,166.7,27.1,23.7
600,3,DSC,4.001,1.00,166.7,36.2,23.5
600,4,DSC,3.986,1.00,166.7,26.7,23.4
660,1,DSC,3.984,1.00,183.3,31.6,23.2
660,2,DSC,4.004,1.00,183.3,27.9,23.0
660,3,DSC,3.987,1.00,183.3,37.5,23.6
660,4,DSC,3.975,1.00,183.3,25.7,23.5
720,1,DSC,3.971,1.00,200.0,31.0,23.2
720,2,DSC,3.986,1.00,200.0,28.0,23.9
720,3,DSC,3.980,1.00,200.0,36.3,23.1
720,4,DSC,3.975,1.00,200.0,25.7,23.3
780,1,DSC,3.966,1.00,216.7,32.2,23.1
780,2,DSC,3.979,1.00,216.7,28.3,23.0
780,3,DSC,3.979,1.00,216.7,36.1,23.4
780,4,DSC,3.958,1.00,216.7,26.3,23.6
840,1,DSC,3.952,1.00,233.3,30.8,23.9
840,2,DSC,3.974,1.00,233.3,27.9,23.3
840,3,DSC,3.964,1.00,233.3,37.6,23.8
840,4,DSC,3.954,1.00,233.3,26.6,23.1
900,1,DSC,3.946,1.00,250.0,31.6,23.8
900,2,DSC,3.966,1.00,250.0,26.8,23.2
900,3,DSC,3.956,1.00,250.0,36.9,23.7
900,4,DSC,3.945,1.00,250.0,25.7,23.2
960,1,DSC,3.929,1.00,266.7,30.6,23.7
960,2,DSC,3.950,1.00,266.7,27.2,23.7
960,3,DSC,3.949,1.00,266.7,37.5,22.9
960,4,DSC,3.939,1.00,266.7,26.0,23.1
1020,1,DSC,3.930,1.00,283.3,30.0,23.7
1020,2,DSC,3.955,1.00,283.3,27.6,23.3
1020,3,DSC,3.937,1.00,283.3,36.6,23.5
1020,4,DSC,3.928,1.00,283.3,25.3,24.2
1080,1,DSC,3.923,1.00,300.0,31.5,23.6
1080,2,DSC,3.944,1.00,300.0,28.3,23.7
1080,3,DSC,3.935,1.00,300.0,36.9,23.8
1080,4,DSC,3.919,1.00,300.0,25.9,23.9
1140,1,DSC,3.917,1.00,316.7,30.2,23.6
1140,2,DSC,3.932,1.00,316.7,27.6,23.4
1140,3,DSC,3.929,1.00,316.7,36.1,23.4
1140,4,DSC,3.915,1.00,316.7,26.4,23.6
1200,1,DSC,3.908,1.00,333.3,31.6,23.5
1200,2,DSC,3.930,1.00,333.3,27.3,24.0
1200,3,DSC,3.917,1.00,333.3,36.9,23.6
1200,4,DSC,3.908,1.00,333.3,27.5,23.4
1260,1,DSC,3.901,1.00,350.0,31.6,23.9
1260,2,DSC,3.922,1.00,350.0,26.0,23.4
1260,3,DSC,3.916,1.00,350.0,36.7,23.5
1260,4,DSC,3.903,1.00,350.0,24.3,23.5
1320,1,DSC,3.890,1.00,366.7,31.6,23.3
1320,2,DSC,3.911,1.00,366.7,28.8,23.9
1320,3,DSC,3.909,1.00,366.7,37.0,24.2
1320,4,DSC,3.889,1.00,366.7,27.5,24.0
1380,1,DSC,3.896,1.00,383.3,31.1,24.1
1380,2,DSC,3.910,1.00,383.3,27.9,23.8
1380,3,DSC,3.904,1.00,383.3,37.2,23.9
1380,4,DSC,3.881,1.00,383.3,26.5,23.5
1440,1,DSC,3.883,1.00,400.0,31.8,24.0
1440,2,DSC,3.909,1.00,400.0,26.6,24.0
1440,3,DSC,3.898,1.00,400.0,37.2,23.8
1440,4,DSC,3.873,1.00,400.0,27.0,24.2
1500,1,DSC,3.876,1.00,416.7,31.5,23.5
1500,2,DSC,3.900,1.00,416.7,26.3,23.4
1500,3,DSC,3.896,1.00,416.7,36.8,23.6
1500,4,DSC,3.869,1.00,416.7,25.5,24.5
1560,1,DSC,3.863,1.00,433.3,32.2,24.0
1560,2,DSC,3.885,1.00,433.3,28.6,23.4
1560,3,DSC,3.891,1.00,433.3,37.0,23.5
1560,4,DSC,3.858,1.00,433.3,26.3,23.8
1620,1,DSC,3.866,1.00,450.0,32.0,23.6
1620,2,DSC,3.878,1.00,450.0,27.7,23.7
1620,3,DSC,3.878,1.00,450.0,37.4,24.1
1620,4,DSC,3.855,1.00,450.0,27.3,24.0
1680,1,DSC,3.857,1.00,466.7,31.4,24.2
1680,2,DSC,3.881,1.00,466.7,27.9,23.7
1680,3,DSC,3.876,1.00,466.7,36.5,24.1
1680,4,DSC,3.850,1.00,466.7,26.8,23.8
1740,1,DSC,3.845,1.00,483.3,31.5,24.2
1740,2,DSC,3.872,1.00,483.3,27.0,23.9
1740,3,DSC,3.872,1.00,483.3,37.1,24.1
1740,4,DSC,3.838,1.00,483.3,26.8,24.0
1800,1,DSC,3.840,1.00,500.0,30.7,24.4
1800,2,DSC,3.873,1.00,500.0,27.4,23.8
1800,3,DSC,3.860,1.00,500.0,37.2,23.5
1800,4,DSC,3.835,1.00,500.0,25.6,23.5
1860,1,DSC,3.838,1.00,516.7,31.9,24.2
1860,2,DSC,3.862,1.00,516.7,27.2,23.8
1860,3,DSC,3.859,1.00,516.7,36.8,23.8
1860,4,DSC,3.832,1.00,516.7,27.0,24.7
1920,1,DSC,3.827,1.00,533.3,30.7,23.9
1920,2,DSC,3.850,1.00,533.3,28.3,23.7
1920,3,DSC,3.855,1.00,533.3,37.4,24.0
1920,4,DSC,3.824,1.00,533.3,27.0,24.6
1980,1,DSC,3.818,1.00,550.0,32.6,24.3
1980,2,DSC,3.850,1.00,550.0,27.5,24.5
1980,3,DSC,3.841,1.00,550.0,36.6,24.1
1980,4,DSC,3.812,1.00,550.0,26.5,23.9
2040,1,DSC,3.813,1.00,566.7,30.7,23.7
2040,2,DSC,3.846,1.00,566.7,26.8,23.9
2040,3,DSC,3.835,1.00,566.7,37.5,23.7
2040,4,DSC,3.806,1.00,566.7,26.4,24.0
2100,1,DSC,3.816,1.00,583.3,31.4,24.0
2100,2,DSC,3.837,1.00,583.3,27.6,24.6
2100,3,DSC,3.836,1.00,583.3,37.9,24.4
2100,4,DSC,3.807,1.00,583.3,26.8,24.5
2160,1,DSC,3.808,1.00,600.0,30.7,24.1
2160,2,DSC,3.836,1.00,600.0,28.1,24.3
2160,3,DSC,3.834,1.00,600.0,38.0,24.4
2160,4,DSC,3.801,1.00,600.0,26.9,24.1
2220,1,DSC,3.802,1.00,616.7,30.8,24.0
2220,2,DSC,3.835,1.00,616.7,27.9,23.9
2220,3,DSC,3.820,1.00,616.7,35.9,23.9
2220,4,DSC,3.803,1.00,616.7,25.5,24.0
2280,1,DSC,3.796,1.00,633.3,31.4,24.1
2280,2,DSC,3.821,1.00,633.3,27.8,24.4
2280,3,DSC,3.818,1.00,633.3,38.1,24.2
2280,4,DSC,3.790,1.00,633.3,25.5,24.2
2340,1,DSC,3.788,1.00,650.0,32.0,24.4
2340,2,DSC,3.817,1.00,650.0,28.0,24.0
2340,3,DSC,3.810,1.00,650.0,37.4,23.9
2340,4,DSC,3.789,1.00,650.0,27.8,24.2
2400,1,DSC,3.788,1.00,666.7,31.7,24.2
2400,2,DSC,3.812,1.00,666.7,28.0,24.3
2400,3,DSC,3.812,1.00,666.7,38.0,24.2
2400,4,DSC,3.778,1.00,666.7,26.9,24.4
2460,1,DSC,3.776,1.00,683.3,30.3,24.9
2460,2,DSC,3.809,1.00,683.3,27.3,24.5
2460,3,DSC,3.801,1.00,683.3,37.1,24.2
2460,4,DSC,3.776,1.00,683.3,26.9,24.6
2520,1,DSC,3.776,1.00,700.0,30.8,24.0
2520,2,DSC,3.807,1.00,700.0,27.4,23.9
2520,3,DSC,3.794,1.00,700.0,36.1,23.9
2520,4,DSC,3.764,1.00,700.0,26.5,24.7
2580,1,DSC,3.769,1.00,716.7,31.8,24.6
2580,2,DSC,3.799,1.00,716.7,28.1,24.3
2580,3,DSC,3.788,1.00,716.7,36.9,24.5
2580,4,DSC,3.765,1.00,716.7,26.2,23.9
2640,1,DSC,3.755,1.00,733.3,32.0,24.6
2640,2,DSC,3.799,1.00,733.3,26.4,24.0
2640,3,DSC,3.790,1.00,733.3,37.8,24.1
2640,4,DSC,3.753,1.00,733.3,24.7,24.3
2700,1,DSC,3.762,1.00,750.0,30.5,24.5
2700,2,DSC,3.788,1.00,750.0,28.1,24.6
2700,3,DSC,3.778,1.00,750.0,36.1,24.2
2700,4,DSC,3.748,1.00,750.0,27.1,24.9
2760,1,DSC,3.752,1.00,766.7,31.3,24.5
2760,2,DSC,3.785,1.00,766.7,27.5,24.5
2760,3,DSC,3.783,1.00,766.7,37.0,24.7
2760,4,DSC,3.749,1.00,766.7,26.2,24.7
2820,1,DSC,3.745,1.00,783.3,31.6,24.3
2820,2,DSC,3.780,1.00,783.3,26.8,24.5
2820,3,DSC,3.783,1.00,783.3,37.8,24.1
2820,4,DSC,3.741,1.00,783.3,27.2,24.6
2880,1,DSC,3.744,1.00,800.0,30.0,24.7
2880,2,DSC,3.776,1.00,800.0,28.3,24.2
2880,3,DSC,3.763,1.00,800.0,37.6,24.8
2880,4,DSC,3.738,1.00,800.0,25.5,24.6
2940,1,DSC,3.743,1.00,816.7,31.5,24.7
2940,2,DSC,3.776,1.00,816.7,27.3,25.0
2940,3,DSC,3.770,1.00,816.7,38.0,24.3
2940,4,DSC,3.726,1.00,816.7,26.0,24.8
3000,1,DSC,3.737,1.00,833.3,32.3,25.0
3000,2,DSC,3.758,1.00,833.3,27.1,24.1
3000,3,DSC,3.759,1.00,833.3,37.9,24.6
3000,4,DSC,3.730,1.00,833.3,27.2,25.5
3060,1,DSC,3.724,1.00,850.0,31.9,25.1
3060,2,DSC,3.758,1.00,850.0,28.0,24.4
3060,3,DSC,3.759,1.00,850.0,37.0,24.0
3060,4,DSC,3.725,1.00,850.0,24.7,24.4
3120,1,DSC,3.722,1.00,866.7,31.5,24.3
3120,2,DSC,3.760,1.00,866.7,28.3,24.2
3120,3,DSC,3.750,1.00,866.7,36.3,24.4
3120,4,DSC,3.715,1.00,866.7,26.4,24.8
3180,1,DSC,3.723,1.00,883.3,29.6,25.0
3180,2,DSC,3.753,1.00,883.3,27.4,24.5
3180,3,DSC,3.750,1.00,883.3,38.2,24.9
3180,4,DSC,3.697,1.00,883.3,26.7,24.7
3240,1,DSC,3.720,1.00,900.0,30.9,24.6
3240,2,DSC,3.742,1.00,900.0,27.9,24.4
3240,3,DSC,3.750,1.00,900.0,36.2,25.0
3240,4,DSC,3.706,1.00,900.0,27.9,24.8
3300,1,DSC,3.708,1.00,916.7,30.4,24.7
3300,2,DSC,3.744,1.00,916.7,27.5,24.6
3300,3,DSC,3.743,1.00,916.7,36.5,25.0
3300,4,DSC,3.700,1.00,916.7,26.2,24.9
3360,1,DSC,3.704,1.00,933.3,30.6,24.7
3360,2,DSC,3.745,1.00,933.3,28.2,24.7
3360,3,DSC,3.733,1.00,933.3,37.4,24.5
3360,4,DSC,3.694,1.00,933.3,25.6,25.4
3420,1,DSC,3.701,1.00,950.0,31.9,25.1
3420,2,DSC,3.731,1.00,950.0,27.5,24.3
3420,3,DSC,3.736,1.00,950.0,37.5,25.0
3420,4,DSC,3.687,1.00,950.0,25.8,25.7
3480,1,DSC,3.702,1.00,966.7,30.6,25.0
3480,2,DSC,3.730,1.00,966.7,26.2,24.5
3480,3,DSC,3.725,1.00,966.7,37.3,24.7
3480,4,DSC,3.683,1.00,966.7,25.1,25.5
3540,1,DSC,3.685,1.00,983.3,31.3,25.0
3540,2,DSC,3.727,1.00,983.3,26.4,24.4
3540,3,DSC,3.724,1.00,983.3,37.1,24.3
3540,4,DSC,3.684,1.00,983.3,26.9,25.2
3600,1,DSC,3.694,1.00,1000.0,31.2,25.2
3600,2,DSC,3.723,1.00,1000.0,26.7,25.4
3600,3,DSC,3.721,1.00,1000.0,36.8,24.3
3600,4,DSC,3.682,1.00,1000.0,26.0,25.2
3660,1,DSC,3.677,1.00,1016.7,29.8,25.4
3660,2,DSC,3.719,1.00,1016.7,27.3,24.9
3660,3,DSC,3.714,1.00,1016.7,37.6,25.3
3660,4,DSC,3.682,1.00,1016.7,24.7,25.1
3720,1,DSC,3.669,1.00,1033.3,30.7,25.4
3720,2,DSC,3.708,1.00,1033.3,27.2,25.3
3720,3,DSC,3.716,1.00,1033.3,39.3,24.8
3720,4,DSC,3.669,1.00,1033.3,26.3,25.5
3780,1,DSC,3.669,1.00,1050.0,30.8,25.1
3780,2,DSC,3.710,1.00,1050.0,27.1,25.2
3780,3,DSC,3.711,1.00,1050.0,36.8,24.8
3780,4,DSC,3.665,1.00,1050.0,25.7,25.1
3840,1,DSC,3.669,1.00,1066.7,30.7,25.1
3840,2,DSC,3.712,1.00,1066.7,27.7,24.8
3840,3,DSC,3.702,1.00,1066.7,37.3,25.5
3840,4,DSC,3.661,1.00,1066.7,26.6,25.3
3900,1,DSC,3.660,1.00,1083.3,32.0,25.0
3900,2,DSC,3.703,1.00,1083.3,27.2,25.0
3900,3,DSC,3.699,1.00,1083.3,36.8,24.9
3900,4,DSC,3.653,1.00,1083.3,25.1,25.4
3960,1,DSC,3.665,1.00,1100.0,30.6,25.3
3960,2,DSC,3.704,1.00,1100.0,26.9,25.2
3960,3,DSC,3.695,1.00,1100.0,35.9,24.4
3960,4,DSC,3.645,1.00,1100.0,26.6,25.4
4020,1,DSC,3.655,1.00,1116.7,30.7,25.5
4020,2,DSC,3.690,1.00,1116.7,26.9,25.4
4020,3,DSC,3.693,1.00,1116.7,38.3,25.2
4020,4,DSC,3.648,1.00,1116.7,25.6,25.3
4080,1,DSC,3.650,1.00,1133.3,31.8,25.6
4080,2,DSC,3.688,1.00,1133.3,28.0,24.8
4080,3,DSC,3.685,1.00,1133.3,36.6,24.9
4080,4,DSC,3.635,1.00,1133.3,26.0,25.8
4140,1,DSC,3.652,1.00,1150.0,31.6,25.9
4140,2,DSC,3.686,1.00,1150.0,27.9,25.0
4140,3,DSC,3.682,1.00,1150.0,37.2,24.9
4140,4,DSC,3.639,1.00,1150.0,26.5,25.6
4200,1,DSC,3.636,1.00,1166.7,30.9,25.3
4200,2,DSC,3.681,1.00,1166.7,27.1,25.6
4200,3,DSC,3.671,1.00,1166.7,36.5,25.2
4200,4,DSC,3.638,1.00,1166.7,25.8,25.3
4260,1,DSC,3.642,1.00,1183.3,31.6,25.4
4260,2,DSC,3.676,1.00,1183.3,28.1,25.1
4260,3,DSC,3.679,1.00,1183.3,36.9,24.9
4260,4,DSC,3.636,1.00,1183.3,25.7,25.9
4320,1,DSC,3.629,1.00,1200.0,31.0,25.9
4320,2,DSC,3.674,1.00,1200.0,27.4,24.8
4320,3,DSC,3.682,1.00,1200.0,37.9,24.9
4320,4,DSC,3.629,1.00,1200.0,27.3,25.0
4380,1,DSC,3.632,1.00,1216.7,31.2,25.7
4380,2,DSC,3.672,1.00,1216.7,26.8,25.1
4380,3,DSC,3.669,1.00,1216.7,37.2,25.1
4380,4,DSC,3.620,1.00,1216.7,26.1,25.8
4440,1,DSC,3.635,1.00,1233.3,30.4,25.3
4440,2,DSC,3.670,1.00,1233.3,26.3,25.5
4440,3,DSC,3.658,1.00,1233.3,38.0,25.8
4440,4,DSC,3.609,1.00,1233.3,26.4,25.4
4500,1,DSC,3.615,1.00,1250.0,31.2,26.1
4500,2,DSC,3.658,1.00,1250.0,27.9,25.2
4500,3,DSC,3.664,1.00,1250.0,39.5,24.9
4500,4,DSC,3.611,1.00,1250.0,26.1,25.6
4560,1,DSC,3.622,1.00,1266.7,31.2,25.5
4560,2,DSC,3.656,1.00,1266.7,27.4,25.6
4560,3,DSC,3.661,1.00,1266.7,37.1,24.5
4560,4,DSC,3.606,1.00,1266.7,27.3,26.2
4620,1,DSC,3.617,1.00,1283.3,30.9,25.7
4620,2,DSC,3.658,1.00,1283.3,27.5,25.1
4620,3,DSC,3.649,1.00,1283.3,36.6,25.3
4620,4,DSC,3.599,1.00,1283.3,26.1,26.4
4680,1,DSC,3.609,1.00,1300.0,31.2,25.5
4680,2,DSC,3.654,1.00,1300.0,27.9,25.7
4680,3,DSC,3.644,1.00,1300.0,36.5,25.6
4680,4,DSC,3.602,1.00,1300.0,26.2,26.4
4740,1,DSC,3.615,1.00,1316.7,30.3,26.0
4740,2,DSC,3.649,1.00,1316.7,26.9,25.1
4740,3,DSC,3.641,1.00,1316.7,37.9,25.7
4740,4,DSC,3.594,1.00,1316.7,25.3,26.0
4800,1,DSC,3.606,1.00,1333.3,31.9,25.9
4800,2,DSC,3.646,1.00,1333.3,27.0,25.8
4800,3,DSC,3.638,1.00,1333.3,37.3,25.3
4800,4,DSC,3.584,1.00,1333.3,24.9,26.1
4860,1,DSC,3.600,1.00,1350.0,31.5,26.0
4860,2,DSC,3.647,1.00,1350.0,27.6,25.4
4860,3,DSC,3.630,1.00,1350.0,36.3,25.5
4860,4,DSC,3.589,1.00,1350.0,26.2,26.4
4920,1,DSC,3.593,1.00,1366.7,31.1,25.7
4920,2,DSC,3.638,1.00,1366.7,27.6,25.8
4920,3,DSC,3.631,1.00,1366.7,35.9,25.4
4920,4,DSC,3.578,1.00,1366.7,26.0,25.7
4980,1,DSC,3.591,1.00,1383.3,31.9,26.0
4980,2,DSC,3.631,1.00,1383.3,26.5,25.4
4980,3,DSC,3.633,1.00,1383.3,36.3,25.7
4980,4,DSC,3.577,1.00,1383.3,26.4,26.0
5040,1,DSC,3.589,1.00,1400.0,30.1,25.7
5040,2,DSC,3.625,1.00,1400.0,27.4,25.7
5040,3,DSC,3.628,1.00,1400.0,35.9,25.0
5040,4,DSC,3.573,1.00,1400.0,24.4,26.1
5100,1,DSC,3.579,1.00,1416.7,30.8,26.0
5100,2,DSC,3.627,1.00,1416.7,27.6,25.3
5100,3,DSC,3.622,1.00,1416.7,37.3,25.4
5100,4,DSC,3.568,1.00,1416.7,25.1,26.3
5160,1,DSC,3.574,1.00,1433.3,31.4,25.6
5160,2,DSC,3.622,1.00,1433.3,27.2,26.2
5160,3,DSC,3.613,1.00,1433.3,37.1,26.1
5160,4,DSC,3.565,1.00,1433.3,26.2,26.5
5220,1,DSC,3.570,1.00,1450.0,30.2,25.9
5220,2,DSC,3.621,1.00,1450.0,27.6,26.1
5220,3,DSC,3.612,1.00,1450.0,37.6,25.4
5220,4,DSC,3.563,1.00,1450.0,25.1,25.8
5280,1,DSC,3.573,1.00,1466.7,30.4,25.7
5280,2,DSC,3.618,1.00,1466.7,28.6,26.2
5280,3,DSC,3.610,1.00,1466.7,37.0,25.7
5280,4,DSC,3.554,1.00,1466.7,26.2,26.6
5340,1,DSC,3.557,1.00,1483.3,30.8,26.4
5340,2,DSC,3.611,1.00,1483.3,28.4,25.5
5340,3,DSC,3.618,1.00,1483.3,38.2,26.1
5340,4,DSC,3.550,1.00,1483.3,26.3,26.4
5400,1,DSC,3.552,1.00,1500.0,30.2,25.9
5400,2,DSC,3.610,1.00,1500.0,28.3,25.8
5400,3,DSC,3.605,1.00,1500.0,37.7,25.6
5400,4,DSC,3.547,1.00,1500.0,25.6,26.6
5460,1,DSC,3.559,1.00,1516.7,31.2,26.2
5460,2,DSC,3.606,1.00,1516.7,27.9,25.7
5460,3,DSC,3.602,1.00,1516.7,37.2,25.4
5460,4,DSC,3.534,1.00,1516.7,27.1,26.3
5520,1,DSC,3.554,1.00,1533.3,29.6,26.1
5520,2,DSC,3.603,1.00,1533.3,26.6,25.6
5520,3,DSC,3.601,1.00,1533.3,37.1,26.2
5520,4,DSC,3.532,1.00,1533.3,25.2,26.4
5580,1,DSC,3.538,1.00,1550.0,31.0,26.2
5580,2,DSC,3.590,1.00,1550.0,28.3,26.0
5580,3,DSC,3.600,1.00,1550.0,37.7,26.0
5580,4,DSC,3.531,1.00,1550.0,25.8,26.2
5640,1,DSC,3.543,1.00,1566.7,31.7,25.9
5640,2,DSC,3.587,1.00,1566.7,27.8,25.7
5640,3,DSC,3.593,1.00,1566.7,36.5,25.6
5640,4,DSC,3.529,1.00,1566.7,26.6,26.2
5700,1,DSC,3.548,1.00,1583.3,31.9,26.8
5700,2,DSC,3.589,1.00,1583.3,27.5,25.8
5700,3,DSC,3.583,1.00,1583.3,36.5,26.0
5700,4,DSC,3.530,1.00,1583.3,26.8,26.8
5760,1,DSC,3.529,1.00,1600.0,31.2,26.5
5760,2,DSC,3.581,1.00,1600.0,28.1,26.1
5760,3,DSC,3.580,1.00,1600.0,36.8,26.3
5760,4,DSC,3.515,1.00,1600.0,26.1,26.6
5820,1,DSC,3.529,1.00,1616.7,30.9,26.4
5820,2,DSC,3.587,1.00,1616.7,27.2,26.2
5820,3,DSC,3.583,1.00,1616.7,37.3,26.0
5820,4,DSC,3.509,1.00,1616.7,26.7,26.9
5880,1,DSC,3.528,1.00,1633.3,31.5,27.0
5880,2,DSC,3.580,1.00,1633.3,27.7,26.8
5880,3,DSC,3.574,1.00,1633.3,36.5,25.7
5880,4,DSC,3.507,1.00,1633.3,27.1,26.5
5940,1,DSC,3.523,1.00,1650.0,30.7,26.7
5940,2,DSC,3.567,1.00,1650.0,26.8,25.9
5940,3,DSC,3.569,1.00,1650.0,37.3,25.8
5940,4,DSC,3.499,1.00,1650.0,26.7,26.2
6000,1,DSC,3.518,1.00,1666.7,31.4,26.4
6000,2,DSC,3.573,1.00,1666.7,27.8,26.6
6000,3,DSC,3.574,1.00,1666.7,38.5,26.4
6000,4,DSC,3.492,1.00,1666.7,27.1,26.7
6060,1,DSC,3.511,1.00,1683.3,31.7,26.5
6060,2,DSC,3.570,1.00,1683.3,27.2,26.1
6060,3,DSC,3.574,1.00,1683.3,38.2,25.7
6060,4,DSC,3.485,1.00,1683.3,25.4,26.8
6120,1,DSC,3.504,1.00,1700.0,31.0,26.8
6120,2,DSC,3.558,1.00,1700.0,27.9,26.4
6120,3,DSC,3.570,1.00,1700.0,36.7,25.9
6120,4,DSC,3.477,1.00,1700.0,25.7,26.7
6180,1,DSC,3.499,1.00,1716.7,30.9,26.4
6180,2,DSC,3.558,1.00,1716.7,27.8,26.1
6180,3,DSC,3.562,1.00,1716.7,36.8,26.4
6180,4,DSC,3.467,1.00,1716.7,26.6,26.9
6240,1,DSC,3.490,1.00,1733.3,30.5,26.6
6240,2,DSC,3.557,1.00,1733.3,29.6,26.2
6240,3,DSC,3.553,1.00,1733.3,37.2,26.2
6240,4,DSC,3.461,1.00,1733.3,26.0,26.8
6300,1,DSC,3.482,1.00,1750.0,31.5,26.6
6300,2,DSC,3.549,1.00,1750.0,26.8,25.9
6300,3,DSC,3.552,1.00,1750.0,37.3,25.8
6300,4,DSC,3.457,1.00,1750.0,26.6,26.4
6360,1,DSC,3.481,1.00,1766.7,32.4,26.6
6360,2,DSC,3.544,1.00,1766.7,27.8,26.4
6360,3,DSC,3.551,1.00,1766.7,36.8,26.5
6360,4,DSC,3.449,1.00,1766.7,25.9,26.9
6420,1,DSC,3.479,1.00,1783.3,31.8,27.0
6420,2,DSC,3.546,1.00,1783.3,27.5,26.1
6420,3,DSC,3.546,1.00,1783.3,35.6,26.6
6420,4,DSC,3.441,1.00,1783.3,25.7,27.1
6480,1,DSC,3.466,1.00,1800.0,32.0,26.4
6480,2,DSC,3.534,1.00,1800.0,27.0,26.3
6480,3,DSC,3.548,1.00,1800.0,37.5,25.8
6480,4,DSC,3.438,1.00,1800.0,25.5,27.2
6540,1,DSC,3.460,1.00,1816.7,30.5,27.1
6540,2,DSC,3.536,1.00,1816.7,27.8,26.1
6540,3,DSC,3.537,1.00,1816.7,37.0,26.4
6540,4,DSC,3.431,1.00,1816.7,25.8,26.8
6600,1,DSC,3.463,1.00,1833.3,31.9,26.1
6600,2,DSC,3.534,1.00,1833.3,27.6,26.5
6600,3,DSC,3.530,1.00,1833.3,36.7,26.5
6600,4,DSC,3.416,1.00,1833.3,26.8,26.9
6660,1,DSC,3.454,1.00,1850.0,31.5,26.7
6660,2,DSC,3.529,1.00,1850.0,27.7,25.9
6660,3,DSC,3.523,1.00,1850.0,36.7,26.4
6660,4,DSC,3.403,1.00,1850.0,25.8,27.3
6720,1,DSC,3.445,1.00,1866.7,30.3,27.0
6720,2,DSC,3.529,1.00,1866.7,27.2,26.5
6720,3,DSC,3.521,1.00,1866.7,36.9,26.3
6720,4,DSC,3.392,1.00,1866.7,26.7,27.6
6780,1,DSC,3.437,1.00,1883.3,31.7,26.5
6780,2,DSC,3.517,1.00,1883.3,27.2,26.6
6780,3,DSC,3.524,1.00,1883.3,36.0,26.2
6780,4,DSC,3.380,1.00,1883.3,26.5,27.6
6840,1,DSC,3.432,1.00,1900.0,31.9,27.1
6840,2,DSC,3.513,1.00,1900.0,25.6,26.7
6840,3,DSC,3.522,1.00,1900.0,36.4,26.6
6840,4,DSC,3.370,1.00,1900.0,25.3,27.4
6900,1,DSC,3.418,1.00,1916.7,30.6,26.7
6900,2,DSC,3.513,1.00,1916.7,26.5,26.2
6900,3,DSC,3.519,1.00,1916.7,36.5,26.2
6900,4,DSC,3.352,1.00,1916.7,25.0,27.1
6960,1,DSC,3.411,1.00,1933.3,30.3,27.1
6960,2,DSC,3.499,1.00,1933.3,27.9,27.1
6960,3,DSC,3.511,1.00,1933.3,36.1,26.1
6960,4,DSC,3.346,1.00,1933.3,26.0,27.3
7020,1,DSC,3.390,1.00,1950.0,29.9,27.1
7020,2,DSC,3.498,1.00,1950.0,26.9,26.7
